test,sample1,sample1,sample1,sample2,sample2,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm
dv (ml),p (kpa),p2,p3,p1,p2,p3,p2,p3,,,
0.942222222,-1.166743924,-0.781949331,-1.235855936,-1.031182335,-1.374118717,-0.781949331,-0.908012321,-0.260649777,,,
0.946666667,-0.91227422,-1.23972605,-1.03524248,-0.900660083,-1.631425305,-1.433573774,-0.517037656,-0.260649777,,,
0.951111111,-0.979076273,-0.91227422,-1.102181111,-0.445773123,-1.169964709,-1.433573774,-0.520774577,-0.905304296,,,
0.955555556,-0.915617409,-0.785686253,-0.785223004,-0.840623761,-0.979800862,-0.852812721,-0.647362544,-0.260649777,,,
0.96,-0.718557807,-1.303248886,-1.03524248,-0.900660083,-0.849475974,-1.046204786,-0.12606299,-0.711266038,,,
0.964444444,-0.908924284,-1.243000318,-0.655094883,-0.579973984,-1.374118717,-0.852812721,-0.580361673,-0.45416724,,,
0.968888889,-0.651624443,-1.106054569,-0.84488127,-0.840623761,-1.240450639,-1.042599108,-0.390580933,-0.781949331,,,
0.973333333,-0.841985653,-1.303248886,-0.84488127,-0.974291839,-1.300486961,-1.243197085,-0.12606299,-0.52516772,,,
0.977777778,-1.109335507,-1.433573774,-0.915351125,-0.710298873,-1.113731428,-1.109532472,-0.781161866,-0.785555009,,,
0.982222222,-1.042599108,-1.233157682,-0.655094883,-0.97094865,-1.106512796,-1.042599108,-0.520774577,-0.52516772,,,
0.986666667,-0.648011488,-0.91227422,-1.03524248,-0.840623761,-0.979800862,-1.433573774,-0.386712767,-0.785555009,,,
0.991111111,-0.65523012,-1.106054569,-0.915351125,-0.583710906,-1.110125751,-1.243197085,-0.908012321,-0.781949331,,,
0.995555556,-0.852222419,-0.722487832,-0.971724713,-0.710298873,-1.431009213,-1.36348257,-0.449971063,-0.394974076,,,
1,-0.718557807,-0.781949331,-0.785223004,-0.646973003,-1.039442457,-1.042599108,-0.386712767,-0.45416724,,,
1.004444444,-0.908924284,-1.172923997,-1.108874236,-0.773688612,-0.786281414,-0.971915815,-0.12606299,-0.651624443,,,
1.008888889,-0.972507905,-1.563898663,-0.975206159,-0.445773123,-1.440851849,-1.232960319,-0.650968222,-0.781949331,,,
1.013333333,-0.521299554,-1.303248886,-1.108874236,-0.780768728,-1.300486961,-1.172923997,-0.453777441,-0.781949331,,,
1.017777778,-0.915617409,-1.042599108,-0.848486948,-0.97094865,-1.374118717,-1.165954073,-0.315634747,-1.10612029,,,
1.022222222,-0.845404791,-1.039117663,-1.235855936,-0.646973003,-0.920339363,-0.91227422,-0.517037656,-0.651624443,,,
1.026666667,-0.711463401,-1.303248886,-1.105531047,-0.583710906,-1.110125751,-0.778073359,-0.256387879,-0.781949331,,,
1.031111111,-0.852222419,-0.915879898,-1.366180824,-0.840623761,-1.374118717,-0.781949331,-0.640129336,-0.450221535,,,
1.035555556,-0.781949331,-1.042599108,-0.84488127,-0.837142316,-0.979800862,-1.109532472,-0.517037656,-0.394974076,,,
1.04,-0.65523012,-0.651624443,-0.908271009,-0.974291839,-1.240450639,-1.105988847,-0.386712767,-0.908792774,,,
1.044444444,-0.785423765,-0.91227422,-1.102181111,-0.900660083,-1.180595606,-1.299898949,-0.908012321,-0.517423582,,,
1.048888889,-0.972507905,-1.306460831,-0.714556382,-0.63961558,-1.501100416,-1.433573774,-0.517037656,-0.97572968,,,
1.053333333,-0.785423765,-1.433573774,-1.045479247,-0.449649096,-1.180595606,-1.239791706,-0.315634747,-0.394974076,,,
1.057777778,-0.65523012,-1.042599108,-0.904720228,-0.583710906,-1.236969194,-1.042599108,-0.777687433,-0.580743786,,,
1.062222222,-0.972507905,-0.781949331,-1.435863611,-0.650640607,-0.979800862,-1.433573774,-0.647362544,-0.260649777,,,
1.066666667,-0.651624443,-0.778204868,-0.908271009,-0.520512485,-1.113731428,-1.042599108,-0.520774577,-0.592162944,,,
1.071111111,-0.651624443,-1.042599108,-0.975206159,-0.579973984,-1.110125751,-0.982940842,-0.647362544,-0.32377663,,,
1.075555556,-1.042599108,-1.039117663,-0.904720228,-0.910896849,-1.370775528,-1.042599108,-0.650968222,-0.785555009,,,
1.08,-0.521299554,-1.172923997,-1.232637508,-0.770137831,-1.240450639,-0.916011142,-0.517037656,-0.91227422,,,
1.084444444,-0.648011488,-1.169574061,-0.971724713,-0.837142316,-1.110125751,-1.042599108,-0.908012321,-0.52516772,,,
1.088888889,-1.042599108,-1.494202185,-1.105531047,-0.974291839,-1.110125751,-1.303248886,-0.640129336,-0.580743786,,,
1.093333333,-1.172923997,-1.042599108,-0.841268316,-0.840623761,-1.240450639,-1.042599108,-0.777687433,-0.908792774,,,
1.097777778,-0.84881704,-0.982744075,-1.102181111,-1.104485484,-1.501100416,-1.560811744,-0.647362544,-0.651624443,,,
1.102222222,-0.781949331,-1.172923997,-1.045479247,-0.583710906,-1.173515489,-0.91227422,-0.517037656,-0.390974666,,,
1.106666667,-0.841985653,-1.172923997,-1.175607368,-1.041024971,-1.501100416,-0.710871312,-0.647362544,-0.781949331,,,
1.111111111,-0.841985653,-0.781949331,-1.165764732,-0.710298873,-1.050467485,-1.038986154,-0.777687433,-0.450221535,,,
1.115555556,-0.982350541,-1.042599108,-0.84488127,-0.904079222,-1.497881989,-0.91227422,-0.390580933,-0.915748653,,,
1.12,-0.65523012,-1.306460831,-0.84488127,-1.031182335,-1.240450639,-0.781949331,-0.520774577,-0.651624443,,,
1.124444444,-0.65523012,-1.233157682,-1.105531047,-0.583710906,-1.113731428,-0.778073359,-0.327448035,-0.386967184,,,
1.128888889,-0.454232962,-1.233157682,-0.584231493,-0.900660083,-1.240450639,-1.172923997,-0.252380397,-0.785555009,,,
1.133333333,-0.651624443,-1.243000318,-1.369261525,-0.710298873,-1.564687319,-1.038986154,-0.777687433,-0.450221535,,,
1.137777778,-0.982350541,-0.908661265,-1.366180824,-0.974291839,-1.240450639,-0.971915815,-0.650968222,-0.580743786,,,
1.142222222,-1.236576621,-1.306460831,-1.239067881,-1.231598427,-0.979800862,-1.303248886,-0.517037656,-0.781949331,,,
1.146666667,-0.972507905,-0.91227422,-1.102181111,-0.900660083,-1.039442457,-0.841393563,-0.777687433,-0.972310541,,,
1.151111111,-0.711463401,-1.433573774,-1.239067881,-0.646973003,-1.370775528,-1.042599108,-0.844555141,-0.655361365,,,
1.155555556,-1.039380681,-1.172923997,-0.915351125,-0.710298873,-1.631425305,-1.17639843,-0.390580933,-0.91227422,,,
1.16,-0.915617409,-0.781949331,-0.975206159,-0.449649096,-1.240450639,-1.17639843,-0.587704278,-0.655361365,,,
1.164444444,-1.303248886,-0.781949331,-0.84488127,-1.037750704,-1.113731428,-0.91227422,-0.781161866,-0.781949331,,,
1.168888889,-0.711463401,-1.303248886,-0.975206159,-0.967598714,-1.631425305,-1.042599108,-0.260387289,-0.781949331,,,
1.173333333,-0.84881704,-0.915879898,-1.239067881,-0.974291839,-1.177059114,-1.042599108,-0.12606299,-0.651624443,,,
1.177777778,-0.521299554,-0.778204868,-0.718293303,-0.710298873,-1.501100416,-1.17639843,-0.710752283,-0.905304296,,,
1.182222222,-0.781949331,-1.169574061,-1.038661619,-0.900660083,-1.631425305,-1.36348257,-0.580361673,-1.10612029,,,
1.186666667,-0.651624443,-0.979207584,-0.457906015,-0.900660083,-1.043124879,-1.042599108,-0.650968222,-0.71494846,,,
1.191111111,-0.722094298,-0.975663959,-0.848486948,-0.840623761,-1.631425305,-1.36348257,-0.647362544,-0.450221535,,,
1.195555556,-0.390974666,-1.042599108,-1.165764732,-0.974291839,-1.440851849,-0.971915815,-0.707201503,-0.52516772,,,
1.2,-0.591966177,-1.303248886,-0.647489789,-0.579973984,-0.976056399,-1.306592075,-0.446156999,-0.905304296,,,
1.204444444,-0.91227422,-1.306460831,-1.105531047,-0.710298873,-0.979800862,-1.042599108,-0.650968222,-0.521299554,,,
1.208888889,-0.521299554,-0.972113178,-1.232637508,-0.520512485,-0.979800862,-1.243197085,-0.520774577,-0.45416724,,,
1.213333333,-0.915617409,-0.908661265,-0.975206159,-0.710298873,-0.979800862,-1.299898949,-0.256387879,-0.651624443,,,
1.217777778,-1.172923997,-0.778204868,-0.785223004,-0.974291839,-1.169964709,-0.781949331,-0.647362544,-0.260649777,,,
1.222222222,-1.039380681,-0.651624443,-1.296286984,-0.770137831,-1.169964709,-1.17639843,-0.446156999,-0.651624443,,,
1.226666667,-1.039380681,-0.651624443,-0.848486948,-0.710298873,-1.310723727,-1.042599108,-0.453777441,-0.972310541,,,
1.231111111,-0.841985653,-1.042599108,-0.915351125,-0.449649096,-1.110125751,-0.916011142,-0.520774577,-0.848882695,,,
1.235555556,-0.517555091,-1.046073542,-0.7815554,-0.974291839,-1.564687319,-1.042599108,-0.520774577,-0.84178829,,,
1.24,-1.112478662,-0.781949331,-1.105531047,-0.706685918,-1.370775528,-0.916011142,-0.847960521,-0.651624443,,,
1.244444444,-0.982350541,-1.433573774,-1.232637508,-0.63961558,-1.501100416,-1.36348257,-0.382836794,-1.102832793,,,
1.248888889,-0.91227422,-1.042599108,-0.911814634,-0.97094865,-1.039442457,-0.91227422,-0.252380397,-0.592162944,,,
1.253333333,-0.781949331,-1.172923997,-0.841268316,-0.967598714,-1.039442457,-1.299898949,-0.197319914,-0.655361365,,,
1.257777778,-0.584623572,-0.915879898,-1.366180824,-0.63961558,-1.240450639,-0.651624443,-0.260387289,-0.517423582,,,
1.262222222,-1.172923997,-1.436654475,-0.714556382,-0.967598714,-1.367425591,-1.042599108,-0.707201503,-0.915748653,,,
1.266666667,-0.841985653,-0.91227422,-1.235855936,-0.583710906,-0.916540648,-1.303248886,-0.841142893,-0.84178829,,,
1.271111111,-0.778467886,-1.112872196,-0.714556382,-1.104485484,-0.849475974,-1.042599108,-0.382836794,-0.781949331,,,
1.275555556,-0.908924284,-0.915879898,-1.235855936,-0.520512485,-1.046799881,-1.17639843,-0.256387879,-0.45416724,,,
1.28,-0.65523012,-0.915879898,-0.84488127,-0.770137831,-1.113731428,-1.306592075,-0.707201503,-1.035892468,,,
1.284444444,-1.172923997,-0.915879898,-1.105531047,-0.837142316,-1.236969194,-1.303248886,-0.580361673,-0.915748653,,,
1.288888889,-0.65523012,-1.363679933,-1.366180824,-0.840623761,-1.564687319,-1.172923997,-0.457576157,-0.781949331,,,
1.293333333,-1.233552408,-1.172923997,-1.366180824,-0.773688612,-1.039442457,-1.436785719,-0.647362544,-0.260649777,,,
1.297777778,-1.172923997,-1.306460831,-1.102181111,-0.713904551,-1.631425305,-1.172923997,-0.908012321,-0.781949331,,,
1.302222222,-0.91227422,-0.651624443,-0.975206159,-0.520512485,-1.113731428,-1.36348257,-0.837723754,-0.908792774,,,
1.306666667,-0.781949331,-1.303248886,-1.235855936,-0.840623761,-1.300486961,-1.042599108,-0.647362544,-0.580743786,,,
1.311111111,-0.648011488,-1.042599108,-1.165764732,-0.910896849,-1.431009213,-0.91227422,-0.837723754,-0.972310541,,,
1.315555556,-1.172923997,-1.046073542,-0.904720228,-0.643298002,-0.979800862,-0.916011142,-0.781161866,-1.172923997,,,
1.32,-0.91227422,-1.306460831,-1.165764732,-0.576229521,-1.243925073,-0.971915815,-0.647362544,-0.655361365,,,
1.324444444,-0.718557807,-1.23972605,-0.978680592,-0.974291839,-1.625245232,-0.916011142,-0.710752283,-0.84178829,,,
1.328888889,-1.039380681,-0.781949331,-0.978680592,-0.974291839,-1.039442457,-1.299898949,-0.647362544,-0.651624443,,,
1.333333333,-0.651624443,-0.91947832,-1.235855936,-0.579973984,-1.631425305,-1.433573774,-0.386712767,-0.781949331,,,
1.337777778,-0.841985653,-1.039117663,-1.105531047,-0.910896849,-1.113731428,-1.169442552,-0.650968222,-0.390974666,,,
1.342222222,-0.91227422,-1.039117663,-1.105531047,-0.449649096,-1.303906099,-1.427130418,-0.382836794,-0.781949331,,,
1.346666667,-1.172923997,-1.306460831,-0.975206159,-0.706685918,-1.431009213,-1.236379457,-0.252380397,-0.390974666,,,
1.351111111,-0.65523012,-1.306460831,-1.626830601,-1.101273539,-1.504312361,-1.169442552,-0.390580933,-0.722291065,,,
1.355555556,-0.781949331,-1.112872196,-0.978680592,-0.777232237,-0.979800862,-1.042599108,-0.386712767,-0.781949331,,,
1.36,-0.651624443,-1.306460831,-0.84488127,-0.904079222,-1.374118717,-0.781949331,-0.908012321,-0.781949331,,,
1.364444444,-1.112478662,-1.694223551,-1.235855936,-0.710298873,-0.979800862,-1.433573774,-0.710752283,-0.580743786,,,
1.368888889,-0.651624443,-1.433573774,-1.105531047,-0.579973984,-1.240450639,-1.303248886,-0.777687433,-0.972310541,,,
1.373333333,-1.166743924,-1.494202185,-1.232637508,-0.449649096,-1.177059114,-0.841393563,-0.647362544,-0.908792774,,,
1.377777778,-0.91227422,-0.982744075,-0.975206159,-0.449649096,-1.374118717,-1.366770067,-0.517037656,-0.386967184,,,
1.382222222,-1.36407466,-1.494202185,-1.496505713,-1.104485484,-1.110125751,-1.169442552,-0.777687433,-0.84178829,,,
1.386666667,-1.169837079,-1.039117663,-1.102181111,-1.161704587,-0.979800862,-0.91227422,-0.647362544,-0.390974666,,,
1.391111111,-0.972507905,-1.176267186,-0.714556382,-0.512907392,-1.180595606,-1.500310172,-0.911355511,-0.781949331,,,
1.395555556,-0.982350541,-1.10263543,-1.235855936,-0.650640607,-1.631425305,-1.042599108,-0.513293192,-1.042599108,,,
1.4,-1.430749874,-0.91227422,-1.369261525,-0.579973984,-1.567836815,-1.172923997,-0.520774577,-0.915748653,,,
1.404444444,-1.103030156,-1.691399651,-0.904720228,-1.101273539,-1.631425305,-1.042599108,-0.710752283,-0.651624443,,,
1.408888889,-1.233552408,-1.563898663,-0.975206159,-0.710298873,-1.110125751,-1.563898663,-0.777687433,-1.042599108,,,
1.413333333,-0.651624443,-1.039117663,-0.714556382,-0.910896849,-1.561531464,-1.172923997,-0.777687433,-0.71494846,,,
1.417777778,-0.521299554,-0.91227422,-1.235855936,-1.101273539,-1.634506006,-1.038986154,-0.584036675,-0.722291065,,,
1.422222222,-0.975795401,-1.172923997,-0.908271009,-0.710298873,-1.110125751,-0.971915815,-1.03833721,-0.390974666,,,
1.426666667,-1.303248886,-1.039117663,-1.042073867,-1.104485484,-1.367425591,-1.303248886,-0.449971063,-0.655361365,,,
1.431111111,-1.042599108,-1.166217357,-1.493550304,-0.840623761,-1.497881989,-0.781949331,-0.386712767,-0.390974666,,,
1.435555556,-0.651624443,-1.172923997,-0.84488127,-0.840623761,-1.240450639,-1.046204786,-0.904662385,-0.979141929,,,
1.44,-1.042599108,-1.433573774,-1.045479247,-0.710298873,-1.374118717,-0.781949331,-1.03833721,-0.655361365,,,
1.444444444,-1.306198342,-1.303248886,-0.84488127,-0.710298873,-1.177059114,-1.042599108,-0.386712767,-0.390974666,,,
1.448888889,-0.651624443,-1.497226398,-0.978680592,-0.583710906,-1.046799881,-1.306592075,-0.647362544,-0.529028103,,,
1.453333333,-0.778467886,-1.042599108,-1.169052229,-0.974291839,-1.631425305,-1.433573774,-0.386712767,-0.651624443,,,
1.457777778,-1.172923997,-1.112872196,-1.03524248,-0.710298873,-1.240450639,-0.781949331,-0.781161866,-0.722291065,,,
1.462222222,-0.915617409,-0.781949331,-1.105531047,-0.777232237,-0.979800862,-1.232960319,-0.647362544,-0.655361365,,,
1.466666667,-1.112478662,-1.042599108,-1.239067881,-0.97094865,-1.501100416,-1.046204786,-0.971533503,-0.908792774,,,
1.471111111,-0.841985653,-1.563898663,-0.84488127,-0.904079222,-0.979800862,-1.232960319,-0.911355511,-0.655361365,,,
1.475555556,-0.722094298,-1.433573774,-1.105531047,-0.974291839,-1.240450639,-1.236379457,-1.03833721,-0.781949331,,,
1.48,-0.982350541,-1.243000318,-1.235855936,-0.643298002,-1.106512796,-1.436785719,-1.041549155,-0.781949331,,,
1.484444444,-0.841985653,-1.243000318,-1.363093906,-0.579973984,-1.631425305,-1.169442552,-0.971533503,-0.521299554,,,
1.488888889,-1.176004698,-0.908661265,-1.363093906,-0.713904551,-1.236969194,-1.36348257,-0.319580453,-0.45416724,,,
1.493333333,-0.982350541,-1.172923997,-0.841268316,-0.710298873,-1.370775528,-1.236379457,-1.101924113,-0.852419187,,,
1.497777778,-0.91227422,-1.042599108,-1.239067881,-0.710298873,-1.106512796,-1.102438067,-0.457576157,-0.781949331,,,
1.502222222,-1.042599108,-1.430486856,-1.235855936,-0.840623761,-0.983537784,-0.979273239,-0.386712767,-0.91227422,,,
1.506666667,-1.039380681,-0.91227422,-1.366180824,-0.97094865,-1.434296709,-1.370050939,-0.911355511,-0.972310541,,,
1.511111111,-0.915617409,-0.91227422,-1.105531047,-0.579973984,-1.180595606,-0.849014005,-0.837723754,-1.042599108,,,
1.515555556,-0.778467886,-1.303248886,-1.235855936,-0.583710906,-1.240450639,-1.433573774,-0.64374959,-0.260649777,,,
1.52,-0.711463401,-1.233157682,-1.105531047,-0.974291839,-1.046799881,-1.172923997,-0.978088642,-0.655361365,,,
1.524444444,-0.778467886,-1.172923997,-0.915351125,-0.643298002,-1.050467485,-1.433573774,-1.03833721,-0.848882695,,,
1.528888889,-0.915617409,-1.303248886,-1.105531047,-0.770137831,-1.240450639,-1.232960319,-0.647362544,-0.592162944,,,
1.533333333,-0.781949331,-1.433573774,-1.042073867,-0.710298873,-1.177059114,-1.433573774,-0.647362544,-0.647879979,,,
1.537777778,-1.233552408,-1.172923997,-1.560224058,-1.037750704,-0.983537784,-1.236379457,-0.908012321,-0.718623462,,,
1.542222222,-0.91227422,-1.172923997,-1.232637508,-1.104485484,-1.504312361,-1.566979364,-0.513293192,-0.781949331,,,
1.546666667,-0.781949331,-1.430486856,-1.232637508,-1.228511509,-1.501100416,-0.916011142,-0.968246006,-0.390974666,,,
1.551111111,-1.169837079,-1.112872196,-1.235855936,-0.840623761,-1.504312361,-1.172923997,-0.911355511,-0.592162944,,,
1.555555556,-1.303248886,-1.039117663,-0.714556382,-0.833653837,-1.240450639,-1.500310172,-0.901305681,-0.521299554,,,
1.56,-1.306198342,-1.366835788,-1.496505713,-0.773688612,-1.374118717,-1.17639843,-0.911355511,-0.592162944,,,
1.564444444,-0.982350541,-1.046073542,-0.975206159,-0.579973984,-1.180595606,-1.370050939,-0.837723754,-0.84533907,,,
1.568888889,-1.103030156,-1.233157682,-1.235855936,-1.101273539,-1.240450639,-1.494004822,-0.576679251,-0.781949331,,,
1.573333333,-1.306198342,-0.91227422,-0.971724713,-1.161704587,-1.169964709,-1.497160677,-0.386712767,-0.260649777,,,
1.577777778,-1.172923997,-1.172923997,-0.84488127,-0.840623761,-1.631425305,-1.172923997,-1.041549155,-1.045942298,,,
1.582222222,-0.785423765,-1.300030458,-1.105531047,-0.713904551,-1.628338387,-1.563898663,-0.837723754,-0.655361365,,,
1.586666667,-0.91227422,-1.433573774,-0.84488127,-0.904079222,-1.431009213,-1.433573774,-0.650968222,-0.655361365,,,
1.591111111,-0.778467886,-1.494202185,-0.841268316,-0.837142316,-1.240450639,-1.36348257,-0.777687433,-0.651624443,,,
1.595555556,-1.236576621,-1.039117663,-1.432851567,-0.974291839,-1.039442457,-1.694223551,-0.520774577,-0.785555009,,,
1.6,-0.91227422,-1.10263543,-1.232637508,-0.713904551,-1.370775528,-1.102438067,-0.517037656,-0.781949331,,,
1.604444444,-0.785423765,-1.046073542,-0.915351125,-0.576229521,-1.240450639,-1.303248886,-0.777687433,-0.781949331,,,
1.608888889,-0.781949331,-1.046073542,-1.175607368,-0.650640607,-1.370775528,-1.630569406,-1.101924113,-0.655361365,,,
1.613333333,-1.169837079,-1.303248886,-1.235855936,-0.97094865,-1.113731428,-1.042599108,-0.844555141,-1.172923997,,,
1.617777778,-1.042599108,-1.366835788,-1.305735489,-0.844098195,-1.240450639,-1.172923997,-0.710752283,-0.84533907,,,
1.622222222,-1.042599108,-1.23972605,-0.84488127,-1.361923316,-1.631425305,-1.236379457,-0.971533503,-0.711266038,,,
1.626666667,-0.975795401,-1.363679933,-1.305735489,-0.900660083,-0.849475974,-1.36348257,-0.453777441,-0.718623462,,,
1.631111111,-1.23959474,-1.430486856,-1.108874236,-1.161704587,-1.504312361,-0.908529756,-0.781161866,-0.785555009,,,
1.635555556,-0.648011488,-1.436654475,-1.296286984,-1.231598427,-1.504312361,-1.046204786,-0.319580453,-1.172923997,,,
1.64,-0.84881704,-1.109466817,-1.302592334,-0.900660083,-1.631425305,-1.36348257,-0.974814375,-0.655361365,,,
1.644444444,-0.91227422,-0.982744075,-0.84488127,-1.098055111,-1.631425305,-1.306592075,-0.777687433,-0.778336377,,,
1.648888889,-1.103030156,-0.91227422,-1.296286984,-1.161704587,-1.046799881,-1.172923997,-0.584036675,-1.035892468,,,
1.653333333,-0.91227422,-1.563898663,-1.03524248,-1.101273539,-1.367425591,-0.91227422,-0.449971063,-1.10612029,,,
1.657777778,-0.91227422,-1.169574061,-1.105531047,-0.579973984,-1.240450639,-1.563898663,-0.584036675,-0.979141929,,,
1.662222222,-1.042599108,-1.694223551,-1.235855936,-0.710298873,-1.113731428,-1.36348257,-0.978088642,-0.580743786,,,
1.666666667,-1.045811054,-1.303248886,-1.366180824,-0.710298873,-0.979800862,-1.102438067,-0.647362544,-0.972310541,,,
1.671111111,-1.042599108,-1.233157682,-1.366180824,-0.97094865,-1.367425591,-1.563898663,-0.908012321,-0.718623462,,,
1.675555556,-1.303248886,-1.560943254,-1.239067881,-1.231598427,-1.431009213,-1.36348257,-0.520774577,-0.852419187,,,
1.68,-0.648011488,-1.430486856,-1.299442839,-0.576229521,-1.050467485,-1.172923997,-0.647362544,-0.327845761,,,
1.684444444,-1.172923997,-1.303248886,-1.105531047,-0.650640607,-1.367425591,-1.563898663,-0.587704278,-0.580743786,,,
1.688888889,-1.103030156,-1.176267186,-1.038661619,-0.650640607,-1.374118717,-1.172923997,-0.576679251,-0.390974666,,,
1.693333333,-0.45803934,-1.624724437,-0.978680592,-0.770137831,-1.567836815,-1.563898663,-0.520774577,-0.972310541,,,
1.697777778,-0.982350541,-1.433573774,-0.971724713,-0.449649096,-1.370775528,-1.299898949,-0.576679251,-0.781949331,,,
