Test ,2folds_sample2_20220701_1753,2folds_sample2_20220701_1747,2folds_sample2_20220701_1743,2folds_sample1_20220701_1737,2folds_sample1_20220701_1723,2folds_sample0_20220701_1719,2folds_sample0_20220701_1713
dV (ml),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa)
6.47,-4.564458018,-4.433817788,-4.825319021,-3.712751025,-3.650815321,-3.647602581,-4.368509528
6.475,-4.694782906,-4.825582305,-4.822020877,-4.039090789,-3.585123934,-3.581315357,-4.305061122
6.48,-4.63041089,-4.628907222,-4.431046211,-3.908700179,-4.366674195,-4.039367098,-3.979317027
6.485,-4.63199414,-4.435207779,-4.431046211,-3.90962522,-3.845111755,-3.645422042,-4.239304848
6.49,-4.959257395,-4.303229615,-4.62725825,-3.778309569,-3.585123934,-3.775615687,-3.912239703
6.495,-4.89119211,-4.366542752,-5.020276614,-3.779102968,-4.17316801,-3.712499366,-3.979317027
6.5,-4.368312364,-4.236152142,-4.691695988,-3.714206183,-3.911991666,-4.102877797,-4.043289973
6.505,-4.432751528,-4.299470965,-4.498187607,-3.778309569,-3.51804661,-3.645422042,-4.240361531
6.51,-4.50002028,-4.300721322,-5.217083538,-3.844794355,-3.453939925,-4.039367098,-4.369695458
6.515,-4.36962967,-4.495484679,-4.431046211,-3.778309569,-3.845111755,-3.712499366,-4.369695458
6.52,-4.959257395,-4.559858254,-4.694730849,-3.90962522,-3.713797968,-3.515228398,-3.848133018
6.525,-5.019608531,-4.170396434,-4.889754362,-4.039090789,-3.650815321,-3.647602581,-4.174604724
6.53,-4.501471888,-4.49838497,-4.88803947,-4.169481399,-3.845111755,-3.581315357,-3.848133018
6.535,-4.825107795,-4.825582305,-4.691695988,-4.169481399,-4.17316801,-3.580654933,-4.172626992
6.54,-4.501471888,-4.366542752,-4.823668285,-3.779102968,-3.713797968,-3.842096577,-4.043289973
6.545,-4.759090064,-4.429664609,-4.75764886,-3.712025644,-3.976690689,-3.775615687,-3.848133018
6.55,-4.762516392,-4.889951725,-4.75764886,-4.169481399,-4.104575668,-3.646147423,-4.045008414
6.555,-4.759090064,-5.018495802,-4.886328034,-4.168295469,-3.844057202,-3.711705967,-3.979317027
6.56,-4.564458018,-4.627323972,-4.559989498,-3.712025644,-3.388447103,-3.97354387,-4.436772931
6.565,-4.759090064,-4.5613711,-4.625809567,-3.779102968,-3.975502365,-3.972487187,-3.912965084
6.57,-4.501471888,-4.365225446,-5.086495366,-3.779102968,-3.976690689,-4.102877797,-4.239304848
6.575,-4.759090064,-4.236152142,-5.01843008,-3.777517769,-3.781403493,-3.647602581,-3.782640196
6.58,-4.823332461,-4.367862718,-4.628709859,-4.236558872,-4.040071545,-4.363659017,-4.370883782
6.585,-4.694782906,-4.627323972,-4.300721322,-4.170669723,-4.169014832,-4.104066121,-4.500086068
6.59,-4.89119211,-4.825582305,-5.020276614,-3.647918959,-4.17316801,-4.039367098,-4.760867288
6.595,-4.564458018,-4.559858254,-4.825319021,-3.779102968,-3.778433899,-4.16995527,-4.630476678
6.6,-4.628830831,-4.170396434,-4.49423568,-4.168295469,-3.846168438,-4.2319511,-4.567361103
6.605,-5.019608531,-4.691695988,-4.562755489,-3.844794355,-3.976690689,-4.233268407,-4.107991061
6.61,-4.50002028,-4.495484679,-4.628709859,-4.039090789,-4.236283585,-3.9067972,-4.369695458
6.615,-4.7608015,-4.496933362,-5.020276614,-3.647918959,-4.105892975,-3.972487187,-4.108914238
6.62,-5.023560895,-4.693343396,-4.628709859,-3.71347787,-4.234834902,-4.233268407,-4.306184759
6.625,-5.019608531,-4.756003146,-4.691695988,-4.040147472,-3.845111755,-4.037122089,-4.044148326
6.63,-4.762516392,-4.366542752,-5.016587268,-3.90962522,-3.779421768,-3.646147423,-4.11076619
6.635,-5.089845568,-4.952345765,-4.75764886,-3.779102968,-3.845111755,-3.972487187,-4.240361531
6.64,-4.89119211,-4.365225446,-4.955907193,-3.647918959,-3.975502365,-4.233268407,-4.175596586
6.645,-4.698081051,-4.759429473,-4.952345765,-3.908700179,-4.236283585,-4.16995527,-4.564589527
6.65,-4.825107795,-4.495484679,-4.694730849,-4.170669723,-3.908627544,-3.843021618,-4.107991061
6.655,-4.953526105,-4.690051898,-4.88803947,-3.972412933,-4.104575668,-4.101691867,-4.436772931
6.66,-5.085757572,-4.432430601,-4.625809567,-4.169481399,-4.299208477,-3.908778925,-4.369695458
6.665,-4.628830831,-4.757714582,-5.150798865,-3.972412933,-4.303756183,-3.972487187,-3.978523628
6.67,-4.63199414,-5.018495802,-4.825319021,-4.170669723,-3.649955233,-3.971432633,-4.173614861
6.675,-4.564458018,-4.757714582,-4.691695988,-4.039090789,-4.107212941,-4.2319511,-4.563207925
6.68,-4.694782906,-4.559858254,-5.01843008,-4.038036236,-3.845111755,-4.16619662,-4.759287228
6.685,-4.63199414,-4.170396434,-4.889754362,-4.236558872,-4.366674195,-4.104066121,-4.500086068
6.69,-4.564458018,-5.018495802,-4.955907193,-3.90962522,-4.300721322,-3.9067972,-4.759287228
6.695,-4.89119211,-4.820245543,-4.886328034,-3.908700179,-4.104575668,-3.843021618,-4.240361531
6.7,-4.89119211,-4.300721322,-5.14882069,-4.234050579,-4.234834902,-4.297771866,-4.891257898
6.705,-4.63199414,-4.236152142,-5.150798865,-4.301191975,-4.104575668,-3.843021618,-4.697949276
6.71,-5.154083147,-4.820245543,-4.756068801,-4.362993866,-3.910868029,-3.711705967,-4.108914238
6.715,-5.085757572,-4.759429473,-4.75923211,-3.908700179,-4.169014832,-4.363659017,-4.370883782
6.72,-4.89119211,-4.236152142,-4.690183142,-4.232800222,-4.236283585,-3.97354387,-4.368509528
6.725,-4.693138816,-4.820245543,-4.825319021,-4.102606578,-3.909746657,-4.101691867,-4.630476678
6.73,-5.15197333,-4.822020877,-5.217083538,-4.428813936,-4.105892975,-4.624440236,-4.891257898
6.735,-4.498571597,-4.757714582,-5.086495366,-4.497735217,-4.107212941,-4.233268407,-4.500086068
6.74,-5.216082461,-4.562886999,-4.75764886,-4.103725691,-3.909746657,-3.9067972,-4.302820637
6.745,-4.89119211,-4.559858254,-4.62725825,-4.169481399,-3.976690689,-3.972487187,-4.433014281
6.75,-4.893038643,-4.691695988,-5.21095772,-4.040147472,-4.236283585,-4.102877797,-4.563207925
6.755,-5.08371975,-4.952345765,-5.01843008,-4.494700356,-4.497064805,-4.297771866,-4.30393975
6.76,-5.15197333,-4.759429473,-5.146846501,-4.039090789,-4.236283585,-4.102877797,-4.498768761
6.765,-5.08371975,-4.756003146,-5.146846501,-4.234050579,-4.368257445,-3.9067972,-4.174604724
6.77,-5.213913394,-4.757714582,-5.40960191,-3.908700179,-3.976690689,-3.97354387,-4.629027995
6.775,-4.825107795,-4.825582305,-4.691695988,-4.362993866,-4.629301948,-3.971432633,-4.368509528
6.78,-4.959257395,-4.694994132,-5.40960191,-4.170669723,-4.366674195,-4.431131615,-4.631928286
6.785,-4.694782906,-4.822020877,-5.217083538,-4.362993866,-4.366674195,-4.428096754,-4.500086068
6.79,-4.95734311,-4.825582305,-4.75764886,-4.362993866,-4.038821188,-4.426583909,-4.759287228
6.795,-4.89119211,-4.496933362,-4.820376787,-4.234050579,-4.497064805,-4.233268407,-5.021648508
6.8,-5.609625098,-4.759429473,-4.690183142,-3.908700179,-3.975502365,-4.296390264,-4.630476678
6.805,-5.089845568,-5.409667631,-5.53999252,-4.362993866,-4.429402121,-4.561719787,-5.021648508
6.81,-5.22043374,-4.690051898,-4.950570431,-3.908700179,-4.236283585,-4.296390264,-4.891257898
6.815,-4.953526105,-5.279277021,-5.407364968,-3.972412933,-4.497064805,-4.233268407,-4.891257898
6.82,-5.346407349,-5.279277021,-5.407364968,-4.691043839,-4.755871835,-4.363659017,-4.630476678
6.825,-5.284605399,-5.082670654,-5.672887872,-4.427368169,-4.169014832,-4.104066121,-4.959125621
6.83,-5.02158272,-5.409667631,-5.086495366,-4.494700356,-4.041324426,-4.363659017,-4.694914415
6.835,-5.15197333,-4.888105192,-5.146846501,-4.039090789,-4.564932528,-4.16995527,-4.959125621
6.84,-5.284605399,-4.956170477,-5.01843008,-4.431714227,-4.169014832,-3.905809331,-4.567361103
6.845,-5.280126998,-5.018495802,-5.411843369,-4.364375468,-4.107212941,-4.297771866,-4.369695458
6.85,-4.893038643,-5.28151848,-5.150798865,-4.364375468,-4.366674195,-4.624440236,-4.891257898
6.855,-5.22043374,-4.889951725,-5.281321117,-4.299872009,-4.366674195,-4.167446977,-4.889546462
6.86,-5.41275455,-5.082670654,-5.478259883,-4.170669723,-4.366674195,-3.972487187,-4.760867288
6.865,-4.762516392,-4.889951725,-5.086495366,-4.301191975,-4.498779696,-3.9067972,-4.892972789
6.87,-5.22043374,-5.082670654,-5.40960191,-4.362993866,-4.234834902,-4.2319511,-4.630476678
6.875,-5.284605399,-4.820245543,-5.67038313,-4.496216255,-4.300721322,-4.16619662,-4.563207925
6.88,-5.41275455,-4.757714582,-5.343320431,-3.973400802,-3.975502365,-4.362210334,-4.369695458
6.885,-5.410386231,-4.888105192,-5.212995542,-4.755350134,-4.429402121,-4.104066121,-4.760867288
6.89,-5.15197333,-5.150996229,-5.086495366,-4.758911562,-4.497064805,-4.688746531,-4.500086068
6.895,-5.54314516,-5.343320431,-5.542365621,-4.758911562,-4.495353369,-4.624440236,-4.629027995
6.9,-5.346407349,-4.691695988,-5.411843369,-4.364375468,-4.299208477,-4.494049627,-4.953788858
6.905,-5.54314516,-4.757714582,-5.150798865,-4.103725691,-4.495353369,-4.624440236,-4.30393975
6.91,-5.476732238,-5.215168987,-5.603970208,-4.364375468,-4.300721322,-4.429612653,-4.500086068
6.915,-5.481610085,-4.952345765,-5.217083538,-4.299872009,-4.300721322,-4.497219327,-4.500086068
6.92,-5.280126998,-4.757714582,-5.67038313,-4.562236479,-4.627455415,-4.754830846,-4.891257898
6.925,-5.28236394,-4.5613711,-4.88803947,-4.755350134,-4.300721322,-4.494049627,-4.826886712
6.93,-5.02158272,-5.212995542,-5.67038313,-4.494700356,-4.559595765,-4.626155128,-4.631928286
6.935,-5.149867764,-5.020473977,-5.734295097,-4.623381155,-4.429402121,-4.494049627,-4.498768761
6.94,-5.149867764,-5.020473977,-5.803410124,-4.623381155,-4.629301948,-4.167446977,-4.760867288
6.945,-5.41512765,-5.016521613,-5.53999252,-4.234050579,-4.757846024,-4.234588373,-4.434264638
6.95,-5.540645464,-5.146780846,-5.21095772,-4.626672653,-4.625612602,-4.297771866,-4.823595214
6.955,-5.346407349,-5.473645319,-5.281321117,-4.497735217,-4.495353369,-4.495632876,-4.433014281
6.96,-5.08371975,-5.018495802,-5.80077374,-4.628323389,-4.559595765,-4.688746531,-4.694914415
6.965,-5.087799507,-4.952345765,-5.14882069,-4.758911562,-4.368257445,-4.494049627,-4.891257898
6.97,-5.351021912,-5.473645319,-5.734295097,-4.689332403,-4.691695988,-4.297771866,-5.152039117
6.975,-5.087799507,-5.086758649,-5.93116435,-4.493187511,-4.040071545,-4.494049627,-4.825239304
6.98,-5.41275455,-5.279277021,-5.473645319,-4.496216255,-4.819983054,-4.16619662,-4.891257898
6.985,-5.28236394,-5.473645319,-5.867319466,-4.494700356,-4.236283585,-4.296390264,-4.823595214
6.99,-5.67353577,-5.412040732,-5.603970208,-4.234050579,-4.431046211,-4.6227288,-4.760867288
6.995,-5.545649902,-5.217346822,-5.80077374,-4.691043839,-4.625612602,-4.363659017,-4.760867288
7,-5.02158272,-5.28151848,-5.731732297,-4.885675022,-4.236283585,-4.494049627,-4.760867288
7.005,-5.41275455,-5.279277021,-5.407364968,-4.362993866,-4.498779696,-4.104066121,-4.564589527
7.01,-5.08371975,-5.080632831,-5.601538653,-4.69275873,-4.170396434,-4.296390264,-4.891257898
7.015,-5.351021912,-5.279277021,-5.21095772,-4.689332403,-3.909746657,-4.234588373,-4.563207925
7.02,-5.474300683,-4.952345765,-5.473645319,-4.493187511,-4.68978941,-4.686971197,-4.889546462
7.025,-5.476732238,-5.279277021,-5.667883435,-4.362993866,-4.691695988,-4.688746531,-4.631928286
7.03,-5.41275455,-5.080632831,-5.277105734,-4.626672653,-4.888236634,-4.558421643,-4.823595214
7.035,-5.54314516,-5.478523166,-5.67038313,-4.559073169,-4.497064805,-4.754830846,-4.825239304
7.04,-5.476732238,-5.018495802,-5.601538653,-4.494700356,-4.495353369,-4.494049627,-4.828537448
7.045,-5.676172154,-5.146780846,-5.80077374,-4.689332403,-4.300721322,-4.754830846,-4.955564193
7.05,-5.676172154,-5.217346822,-5.478259883,-4.691043839,-4.7598242,-4.233268407,-4.891257898
7.055,-5.476732238,-5.018495802,-5.345493875,-4.301191975,-4.888236634,-4.300543442,-5.152039117
7.06,-5.54314516,-5.347934994,-5.473645319,-4.301191975,-4.429402121,-4.362210334,-4.69340157
7.065,-5.737382015,-5.670448851,-5.67038313,-4.885675022,-4.691695988,-4.556777553,-4.891257898
7.07,-5.41512765,-5.473645319,-5.473645319,-4.753574799,-4.950176699,-4.494049627,-5.282429727
7.075,-5.742786429,-5.082670654,-5.67038313,-4.562236479,-4.819983054,-4.428096754,-5.280324162
7.08,-5.806694406,-5.473645319,-5.471345009,-4.755350134,-4.886131069,-4.75667738,-5.021648508
7.085,-5.67353577,-5.540058241,-5.798142668,-4.497735217,-4.625612602,-4.754830846,-4.630476678
7.09,-5.937216657,-5.609111339,-5.537624201,-4.69275873,-5.345888402,-4.233268407,-4.892972789
7.095,-5.803926379,-5.018495802,-5.933932376,-5.020087906,-4.822020877,-4.561719787,-4.891257898
7.1,-5.867706903,-5.540058241,-5.736863068,-4.562236479,-4.498779696,-4.426583909,-5.412820337
7.105,-5.803926379,-5.540058241,-5.672887872,-5.020087906,-4.497064805,-4.754830846,-5.021648508
7.11,-6.003962774,-4.950439187,-5.478259883,-4.949850869,-4.627455415,-4.426583909,-5.346538858
7.115,-5.67353577,-5.409667631,-5.542365621,-4.562236479,-5.149017854,-4.953484304,-4.823595214
7.12,-5.734687971,-5.212995542,-5.341151364,-4.430262619,-4.498779696,-4.754830846,-5.021648508
7.125,-5.344107038,-5.082670654,-5.80077374,-4.883768444,-4.755871835,-5.015612066,-5.152039117
7.13,-5.934316989,-5.540058241,-5.608848055,-4.625025245,-4.68978941,-4.495632876,-5.150064928
7.135,-5.734687971,-5.609111339,-5.80077374,-4.232800222,-4.498779696,-5.013506501,-4.959125621
7.14,-5.867706903,-5.150996229,-5.80077374,-5.080110103,-5.212995542,-4.754830846,-5.284539545
7.145,-5.476732238,-5.542562984,-5.8700244,-4.953803234,-4.629301948,-4.885221456,-4.892972789
7.15,-6.064707599,-5.739699511,-5.67038313,-5.082215668,-4.7598242,-5.146002676,-5.021648508
7.155,-5.346407349,-5.478523166,-5.475950273,-5.146324799,-4.5613711,-4.428096754,-5.083982503
7.16,-5.928535165,-5.409667631,-5.80077374,-4.628323389,-4.888236634,-4.624440236,-5.4791687
7.165,-5.607057126,-5.601407409,-5.53999252,-4.628323389,-4.497064805,-4.885221456,-5.021648508
7.17,-5.934316989,-5.673085236,-6.06155496,-4.823280982,-4.819983054,-4.953484304,-5.214176147
7.175,-5.937216657,-5.928336246,-5.734295097,-4.691043839,-4.5613711,-4.692307959,-5.089713793
7.18,-5.803926379,-5.347934994,-5.739436227,-5.020087906,-4.495353369,-4.692307959,-5.412820337
7.185,-5.931423165,-5.931230071,-5.861925942,-4.817752533,-4.826108872,-4.494049627,-5.021648508
7.19,-5.934316989,-5.603970208,-6.125269762,-4.753574799,-4.6955207,-4.951438244,-5.350890138
7.195,-5.870537893,-5.670448851,-5.93116435,-5.082215668,-4.95451921,-4.692307959,-5.543210947
7.2,-5.604494327,-5.540058241,-5.601538653,-4.951825058,-4.7598242,-4.692307959,-5.280324162
7.205,-5.937216657,-5.928336246,-6.12231323,-4.755350134,-4.755871835,-5.143765734,-5.344369792
7.21,-5.864881616,-5.471213764,-5.93116435,-4.494700356,-4.886131069,-4.754830846,-4.823595214
7.215,-5.607057126,-5.991988342,-5.864619985,-4.953803234,-4.691695988,-4.949396309,-4.891257898
7.22,-5.99507526,-6.192011291,-5.997775863,-5.015999911,-4.952345765,-4.624440236,-5.48147831
7.225,-6.134550947,-5.803607487,-5.93116435,-4.951825058,-4.691695988,-4.624440236,-5.023495041
7.23,-6.191941631,-5.66781778,-5.731732297,-5.013962088,-4.68978941,-5.084072477,-5.150064928
7.235,-6.067738909,-5.540058241,-6.064454628,-5.020087906,-5.080370343,-4.754830846,-5.089713793
7.24,-5.803926379,-5.670448851,-5.731732297,-4.951825058,-5.016390302,-5.146002676,-5.612066482
7.245,-5.476732238,-5.603970208,-6.131200745,-4.691043839,-4.757846024,-4.949396309,-5.150064928
7.25,-5.803926379,-5.800839461,-5.8700244,-4.951825058,-4.755871835,-5.148244135,-5.612066482
7.255,-5.99507526,-5.867450975,-6.12231323,-4.753574799,-5.146649536,-4.947358486,-5.4791687
7.26,-6.255462549,-5.66781778,-6.261788917,-5.013962088,-4.6955207,-5.081894641,-5.21621397
7.265,-6.191941631,-5.542562984,-6.06155496,-5.146324799,-4.819983054,-4.953484304,-5.48147831
7.27,-6.325488819,-6.061620681,-6.19194557,-4.819591636,-4.757846024,-4.817164842,-5.350890138
7.275,-6.195098209,-5.800839461,-5.731732297,-4.560653229,-4.956697045,-5.406783896,-5.089713793
7.28,-6.128356681,-5.739699511,-6.06155496,-5.276649688,-4.890346452,-5.015612066,-4.891257898
7.285,-5.934316989,-5.473645319,-6.255594651,-4.949850869,-4.819983054,-5.146002676,-5.412820337
7.29,-6.265139119,-6.061620681,-5.864619985,-4.819591636,-4.888236634,-5.276393286,-4.823595214
7.295,-5.937216657,-5.739699511,-6.131200745,-4.951825058,-4.431046211,-5.015612066,-4.825239304
7.3,-6.191941631,-6.05859548,-6.452726789,-5.080110103,-5.018627244,-4.75667738,-5.21621397
7.305,-5.937216657,-5.739699511,-6.194976879,-4.951825058,-5.149017854,-4.75667738,-5.673601557
7.31,-5.937216657,-5.934129739,-6.188920368,-5.015999911,-5.084975607,-5.146002676,-5.023495041
7.315,-6.328783413,-5.931230071,-5.80077374,-4.951825058,-4.629301948,-5.212351039,-5.540842629
7.32,-6.067738909,-5.864619985,-5.80077374,-5.214847737,-4.627455415,-5.013506501,-5.412820337
7.325,-6.328783413,-6.188854713,-6.19194557,-4.883768444,-5.210563987,-5.214660649,-5.214176147
7.33,-5.864881616,-5.861794697,-6.392377089,-5.015999911,-4.952345765,-5.143765734,-4.891257898
7.335,-5.803926379,-6.061620681,-5.994944874,-5.212606278,-5.151390955,-4.817164842,-5.412820337
7.34,-6.258681569,-5.931230071,-6.12231323,-5.34062857,-4.757846024,-4.558421643,-5.344369792
7.345,-6.385656193,-6.122181986,-6.000612572,-5.020087906,-4.68978941,-5.079721197,-5.412820337
7.35,-6.385656193,-5.931230071,-6.319179602,-5.342996888,-5.217873389,-5.015612066,-5.412820337
7.355,-6.195098209,-6.000875856,-5.93116435,-5.34062857,-5.018627244,-5.210046086,-5.545584048
7.36,-6.195098209,-5.601407409,-5.992119586,-5.473387498,-4.826108872,-5.406783896,-5.412820337
7.365,-6.195098209,-5.800839461,-6.32233618,-4.949850869,-4.822020877,-4.953484304,-5.154017293
7.37,-6.125268904,-6.125269762,-5.992119586,-4.883768444,-4.7598242,-5.143765734,-5.350890138
7.375,-6.261907086,-6.000875856,-6.32233618,-5.020087906,-5.082670654,-5.079721197,-5.350890138
7.38,-6.526315464,-5.994944874,-6.449438835,-5.406974576,-5.080370343,-4.947358486,-5.476863747
7.385,-6.195098209,-5.928336246,-6.32233618,-5.144155733,-5.473645319,-5.143765734,-5.801361095
7.39,-6.061682398,-6.322401901,-6.064454628,-5.473387498,-4.7598242,-4.686971197,-5.803992167
7.395,-6.455879429,-5.994944874,-6.188920368,-5.276649688,-5.149017854,-4.754830846,-5.152039117
7.4,-6.325488819,-6.000875856,-6.643087808,-5.013962088,-5.080370343,-4.558421643,-5.412820337
7.405,-6.586270039,-5.928336246,-6.06155496,-5.342996888,-5.340757632,-4.885221456,-6.134419172
7.41,-6.265139119,-6.188854713,-6.06155496,-5.015999911,-5.343320431,-4.558421643,-5.607188635
7.415,-5.998031792,-6.322401901,-6.449438835,-5.212606278,-4.886131069,-4.822896132,-5.021648508
7.42,-6.191941631,-5.867450975,-6.064454628,-5.013962088,-5.151390955,-5.345248821,-5.540842629
7.425,-6.128356681,-6.192011291,-6.653553434,-5.673028768,-5.407168002,-5.015612066,-5.284539545
7.43,-6.067738909,-5.934129739,-6.579698069,-5.473387498,-5.670580294,-4.754830846,-5.085889081
7.435,-6.646043482,-6.392640373,-6.713508009,-5.342996888,-5.540189684,-5.537174506,-5.415061796
7.44,-6.459305664,-6.064651991,-6.709957302,-5.411852423,-5.018627244,-5.404284201,-5.282429727
7.445,-6.586270039,-6.05859548,-6.519601454,-5.212606278,-5.082670654,-5.340370974,-5.931620329
7.45,-6.125268904,-5.934129739,-6.06155496,-5.080110103,-4.625612602,-5.207745775,-5.344369792
7.455,-6.519331346,-6.322401901,-6.252506875,-5.542440596,-5.151390955,-5.475836994,-5.671101862
7.46,-6.455879429,-6.252375631,-6.385919539,-5.736936744,-5.609637906,-5.017721883,-5.867838413
7.465,-6.395727291,-6.392640373,-6.840216535,-5.214847737,-5.540189684,-5.537174506,-5.410583395
7.47,-6.455879429,-6.322401901,-6.780514249,-5.673028768,-5.4763448,-4.754830846,-5.476863747
7.475,-6.586270039,-6.389276565,-6.382700519,-5.601147036,-5.409799074,-4.953484304,-5.737513524
7.48,-6.455879429,-6.583183121,-6.32233618,-5.34062857,-5.279408464,-5.146002676,-5.540842629
7.485,-6.455879429,-6.523228545,-6.449438835,-5.274349377,-5.212995542,-5.345248821,-5.867838413
7.49,-6.656903636,-6.061620681,-6.522965262,-5.473387498,-5.470951276,-5.146002676,-5.540842629
7.495,-6.586270039,-6.319113947,-6.847588138,-5.345369989,-5.149017854,-5.146002676,-6.003830999
7.5,-6.455879429,-5.931230071,-6.325499131,-5.34062857,-4.952345765,-4.885221456,-5.873242827
7.505,-6.519331346,-6.255594651,-6.784141606,-5.603778108,-4.757846024,-5.537174506,-5.937150803
7.51,-6.586270039,-6.456218746,-6.907219094,-5.603778108,-5.340757632,-5.537174506,-6.067673055
7.515,-6.586270039,-5.994944874,-6.843898619,-5.411852423,-5.603970208,-5.468133064,-5.867838413
7.52,-6.776237126,-6.255594651,-6.452726789,-5.736936744,-5.412435458,-5.406783896,-6.000994291
7.525,-6.582719332,-6.456218746,-6.4461575,-5.274349377,-5.281913207,-5.276393286,-5.934382777
7.53,-6.716660649,-6.392640373,-6.713508009,-5.411852423,-4.952345765,-5.406783896,-6.131450688
7.535,-6.977441869,-6.322401901,-6.32233618,-5.867458996,-5.149017854,-5.664802668,-5.801361095
7.54,-6.519331346,-6.512762919,-6.382700519,-5.473387498,-5.082670654,-5.210046086,-6.064773387
7.545,-6.586270039,-6.392640373,-6.713508009,-5.278954641,-5.740226079,-5.406783896,-5.934382777
7.55,-6.716660649,-6.325696494,-6.456021383,-5.406974576,-5.153768852,-5.079721197,-6.195163997
7.555,-6.395727291,-6.125269762,-6.903475097,-5.734168718,-5.407168002,-5.670333142,-6.195163997
7.56,-6.847051259,-6.78440489,-6.907219094,-5.934205113,-5.540189684,-5.406783896,-6.125531658
7.565,-6.646043482,-6.523228545,-6.385919539,-5.734168718,-5.804002214,-5.53981089,-5.734950725
7.57,-6.452460098,-6.653816718,-6.646569317,-5.861665503,-5.407168002,-5.537174506,-5.995338013
7.575,-6.586270039,-6.125269762,-6.847588138,-5.276649688,-5.210563987,-5.406783896,-5.742654655
7.58,-6.519331346,-6.579632413,-6.583117399,-5.864559328,-5.279408464,-5.534543434,-5.734950725
7.585,-6.125268904,-6.385919539,-6.12231323,-5.473387498,-5.54295771,-5.737013338,-5.806628551
7.59,-6.783732676,-6.717263249,-6.522965262,-5.734168718,-5.473645319,-5.278766387,-6.134419172
7.595,-6.847051259,-6.776894205,-6.452726789,-5.667624353,-5.928204936,-5.148244135,-6.195163997
7.6,-6.519331346,-6.456218746,-6.643087808,-5.66493031,-5.409799074,-5.214660649,-5.742654655
7.605,-6.459305664,-6.258820168,-6.843898619,-5.864559328,-5.210563987,-5.534543434,-5.543210947
7.61,-6.586270039,-6.78440489,-6.903475097,-5.146324799,-5.4763448,-5.210046086,-6.067673055
7.615,-6.906430771,-6.843964341,-6.776894205,-5.342996888,-5.212995542,-5.274024968,-5.673601557
7.62,-6.459305664,-6.907219094,-6.843898619,-5.276649688,-6.001402424,-5.670333142,-5.865144369
7.625,-6.847051259,-6.516244428,-6.97811039,-5.928274131,-5.473645319,-5.404284201,-5.673601557
7.63,-6.526315464,-6.717263249,-6.907219094,-5.997981248,-5.731338565,-5.53981089,-5.873242827
7.635,-6.779981123,-6.325696494,-6.456021383,-5.667624353,-5.345888402,-5.278766387,-6.125531658
7.64,-6.392363484,-6.776894205,-6.389145056,-5.473387498,-5.540189684,-5.475836994,-5.607188635
7.645,-6.716660649,-6.978307753,-6.646569317,-5.473387498,-5.603970208,-5.73134564,-6.064773387
7.65,-6.847051259,-6.583183121,-6.452726789,-5.73140627,-5.537427236,-5.537174506,-6.061879562
7.655,-6.787491808,-6.325696494,-6.653553434,-5.864559328,-5.800970904,-5.475836994,-6.455945217
7.66,-6.455879429,-6.579632413,-7.045317951,-6.125340548,-5.279408464,-5.409288639,-6.064773387
7.665,-6.515849838,-6.322401901,-6.583117399,-5.994949938,-5.151390955,-5.404284201,-6.067673055
7.67,-7.107832479,-6.709891647,-6.784141606,-5.734168718,-5.340757632,-5.800855394,-6.325554607
7.675,-6.783732676,-6.583183121,-7.171883442,-5.994949938,-5.540189684,-5.470695863,-6.322398029
7.68,-6.847051259,-6.709891647,-6.709957302,-6.195381458,-5.731338565,-5.867601511,-6.255725302
7.685,-6.981394671,-6.843964341,-6.717065886,-5.667624353,-5.931361514,-5.928346336,-5.998163301
7.69,-7.103756265,-6.84015088,-6.519601454,-5.867458996,-5.609637906,-5.667565116,-5.865144369
7.695,-7.111916923,-6.646569317,-6.717065886,-5.864559328,-5.276908769,-5.340370974,-6.192138796
7.7,-7.166818059,-6.389276565,-6.650057851,-5.736936744,-5.934524465,-5.797955726,-5.806628551
7.705,-6.519331346,-6.642956564,-7.041427044,-6.188923908,-6.322533344,-5.601020751,-6.395595517
7.71,-6.720350168,-6.78440489,-6.709957302,-5.934205113,-6.192142734,-5.928346336,-5.934382777
7.715,-6.779981123,-6.512762919,-6.840216535,-6.128503499,-5.804002214,-5.534543434,-6.067673055
7.72,-6.649656235,-6.713573731,-6.974289229,-5.736936744,-5.407168002,-5.858713997,-6.195163997
7.725,-6.977441869,-6.452792511,-7.108632641,-5.800780232,-5.994944874,-5.406783896,-6.061879562
7.73,-7.234015499,-6.586740998,-6.907219094,-6.055511243,-5.864619985,-5.858713997,-5.931620329
7.735,-7.368613699,-6.586740998,-7.104679839,-5.795123954,-5.861532209,-5.667565116,-6.067673055
7.74,-6.977441869,-6.843964341,-7.104679839,-6.255731158,-5.861532209,-5.800855394,-6.452657262
7.745,-6.981394671,-6.773150208,-6.974289229,-6.128503499,-5.670580294,-5.53981089,-5.934382777
7.75,-7.170955789,-6.978307753,-7.037543982,-5.991924737,-5.409799074,-5.991995417,-6.325554607
7.755,-7.0406309,-6.78440489,-6.903475097,-6.12218397,-5.409799074,-5.800855394,-5.867838413
7.76,-7.238223089,-6.586740998,-7.104679839,-6.058599019,-5.210563987,-5.73134564,-6.385918946
7.765,-7.629394919,-6.642956564,-7.428518648,-6.125340548,-5.343320431,-5.800855394,-6.061879562
7.77,-7.494533965,-6.78440489,-7.361253469,-5.991924737,-5.409799074,-5.667565116,-6.322398029
