test,1,2,Test #,0321_1538,0321_1530,0321_1524,0321_1522,0321_1515,FEA,R=8mm,H=20mm,t=0.5mm
dv,p,p,dv,p (kps),p,p (0.7865),p (0.8486),p (1.173),dv,p,,
0.437333333,-1.169193064,-1.306272103,0.426666667,-1.625786375,-0.716262888,-1.430103967,-1.301807921,-1.889321478,,,,
0.439611111,-0.584955844,-1.500579188,0.428888889,-1.041549155,-1.302334489,-1.690885187,-1.368084494,-1.238544258,,,,
0.441888889,-0.975536777,-1.435744769,0.431111111,-1.235269206,-1.042599108,-1.496180308,-0.91227422,-1.629321958,,,,
0.444166667,-1.105012116,-1.502283436,0.433333333,-1.365659816,-0.910569972,-1.494415566,-1.433573774,-1.43429208,,,,
0.446444444,-1.169847724,-1.503132985,0.435555556,-1.364741872,-0.91312377,-1.496180308,-1.628865714,-1.889840425,,,,
0.448722222,-1.299715315,-1.893258101,0.437777778,-1.756308627,-1.432922661,-1.495593247,-1.562984266,-1.302397621,,,,
0.451,-1.169847724,-1.435744769,0.44,-1.495264123,-1.107434717,-1.496180308,-1.368084494,-1.694223551,,,,
0.453277778,-1.300238334,-1.371958547,0.442222222,-1.757353611,-0.651624443,-1.69049381,-1.628474337,-1.823897327,,,,
0.455555556,-1.235337004,-1.958225153,0.444444444,-1.626441036,-1.238347292,-1.495593247,-1.303248886,-1.628276974,,,,
0.457833333,-0.974687227,-1.958225153,0.446666667,-1.42957629,-1.108088059,-1.690885187,-1.042599108,-1.304098435,,,,
0.460111111,-1.169193064,-1.827311524,0.448888889,-1.756308627,-1.172923997,-1.168404803,-1.368084494,-1.759190603,,,,
0.462388889,-1.169193064,-1.893258101,0.451111111,-1.626441036,-0.91312377,-1.168404803,-1.433573774,-1.82454844,,,,
0.464666667,-0.845343132,-1.63332663,0.453333333,-1.561605427,-0.846653498,-1.235793019,-1.173773547,-1.433573774,,,,
0.466944444,-1.105012116,-1.827834543,0.455555556,-1.692517377,-0.845735553,-1.496180308,-1.368084494,-1.041484826,,,,
0.469222222,-0.974687227,-1.893713919,0.457777778,-1.235269206,-1.498606547,-1.235793019,-1.628865714,-1.497754722,,,,
0.4715,-1.300238334,-2.022931877,0.46,-1.562323732,-0.651624443,-1.038932137,-1.041616335,-1.889581213,,,,
0.473777778,-0.975536777,-1.762933213,0.462222222,-1.757353611,-1.237825327,-1.300498075,-1.628865714,-1.628276974,,,,
0.476055556,-1.299715315,-1.893258101,0.464444444,-1.364741872,-0.977828825,-1.690885187,-1.56435448,-1.498409383,,,,
0.478333333,-1.105012116,-1.241633659,0.466666667,-1.561605427,-1.173511058,-1.430103967,-0.783192614,-1.629321958,,,,
0.480611111,-1.235924065,-1.763520274,0.468888889,-1.821340807,-0.91227422,-0.974293693,-1.759256324,-1.498409383,,,,
0.482888889,-1.039457115,-1.372939341,0.471111111,-1.42957629,-1.108088059,-1.691275775,-1.628474337,-1.498409383,,,,
0.485166667,-1.365661893,-1.436662713,0.473333333,-1.495264123,-1.173511058,-1.69049381,-1.434160835,-1.497754722,,,,
0.487444444,-1.169193064,-1.697443933,0.475555556,-1.887222256,-0.845735553,-1.102651049,-1.498475104,-2.085198217,,,,
0.489722222,-1.299715315,-1.958225153,0.477777778,-1.692517377,-0.846653498,-1.038932137,-0.846522055,-1.170956465,,,,
0.492,-1.169847724,-1.436662713,0.48,-1.690752635,-1.303248886,-1.038932137,-1.368084494,-2.150362433,,,,
0.494277778,-1.300238334,-1.697443933,0.482222222,-1.364741872,-0.781949331,-1.234092206,-0.977960136,-1.237628163,,,,
0.496555556,-1.365661893,-1.893258101,0.484444444,-1.822255204,-1.238347292,-1.690885187,-0.91227422,-1.889321478,,,,
0.498833333,-0.972982979,-1.502283436,0.486666667,-1.42957629,-0.781949331,-1.235793019,-1.628865714,-1.955066657,,,,
0.501111111,-1.169847724,-1.632608324,0.488888889,-1.821798467,-1.042599108,-1.561016542,-1.172072733,-1.237628163,,,,
0.503388889,-0.90814856,-1.763520274,0.491111111,-1.561605427,-0.910569972,-1.69049381,-1.10638533,-1.693309155,,,,
0.505666667,-0.71403745,-1.436662713,0.493333333,-1.364741872,-0.91312377,-1.038932137,-1.694223551,-1.107237553,,,,
0.507944444,-1.103571151,-1.436662713,0.495555556,-1.626441036,-0.91312377,-1.430103967,-1.434160835,-2.085198217,,,,
0.510222222,-0.71403745,-1.763520274,0.497777778,-1.625786375,-1.107434717,-1.626373952,-1.56435448,-1.301544637,,,,
0.5125,-1.430237567,-1.958225153,0.5,-1.756831646,-1.303248886,-1.233239222,-1.107303275,-1.564485724,,,,
0.514777778,-0.909066505,-1.503132985,0.502222222,-1.235269206,-1.433573774,-0.974293693,-1.303248886,-1.694679368,,,,
0.517055556,-1.170501066,-2.022931877,0.504444444,-1.432130088,-0.976257805,-1.494415566,-1.368084494,-1.042599108,,,,
0.519333333,-0.90814856,-1.827834543,0.506666667,-1.561605427,-1.043317414,-1.69049381,-1.498475104,-2.215523106,,,,
0.521611111,-1.038670812,-1.763520274,0.508888889,-1.431280538,-0.716262888,-0.974293693,-1.694223551,-1.106187967,,,,
0.523888889,-1.235337004,-1.371958547,0.511111111,-1.887612844,-1.172335751,-1.365268358,-1.434160835,-2.085073672,,,,
0.526166667,-1.103571151,-1.435744769,0.513333333,-1.692517377,-1.237825327,-1.169322747,-1.303967191,-2.280753043,,,,
0.528444444,-1.235924065,-1.696789273,0.515555556,-1.495264123,-1.238868206,-1.298927055,-1.368084494,-1.433573774,,,,
0.530722222,-1.103571151,-1.763520274,0.517777778,-1.887222256,-1.237302308,-0.974293693,-1.628865714,-1.889321478,,,,
0.533,-1.038670812,-1.763520274,0.52,-1.42957629,-1.563510834,-1.298927055,-1.236907582,-1.954873328,,,,
0.535277778,-1.430628944,-1.761755532,0.522222222,-1.626441036,-0.846653498,-1.104618581,-1.432396094,-1.367232471,,,,
0.537555556,-0.845343132,-1.892343705,0.524444444,-1.757353611,-1.043317414,-1.559971558,-1.563441926,-1.954485499,,,,
0.539833333,-1.431019533,-1.566267021,0.526666667,-1.887612844,-1.043317414,-1.363827394,-1.042599108,-0.845143464,,,,
0.542111111,-0.909066505,-1.632608324,0.528888889,-1.495264123,-0.91312377,-1.104618581,-1.237693885,-2.085073672,,,,
0.544388889,-1.36611771,-1.500579188,0.531111111,-1.627094377,-1.628997157,-1.495593247,-1.107303275,-1.236710219,,,,
0.546666667,-1.235924065,-1.893258101,0.533333333,-1.561605427,-0.976257805,-1.429449306,-1.236907582,-2.085198217,,,,
0.548944444,-1.300760299,-1.503132985,0.535555556,-1.756831646,-0.976257805,-1.169322747,-1.238478603,-1.237628163,,,,
0.551222222,-1.235924065,-1.763520274,0.537777778,-1.887222256,-1.368215937,-1.626373952,-1.107303275,-1.759581191,,,,
0.5535,-1.431019533,-1.632608324,0.54,-1.690752635,-1.107434717,-0.974293693,-1.629256303,-1.759190603,,,,
0.555777778,-1.561019554,-1.762933213,0.542222222,-1.560164463,-1.432922661,-1.625918135,-1.108219369,-1.564485724,,,,
0.558055556,-1.430237567,-1.696789273,0.544444444,-1.495264123,-0.91312377,-1.365268358,-1.171219749,-1.562720982,,,,
0.560333333,-1.235924065,-1.762933213,0.546666667,-1.561605427,-1.173511058,-1.821275797,-1.563441926,-1.499062725,,,,
0.562611111,-1.430237567,-1.893713919,0.548888889,-1.627094377,-1.563510834,-1.235793019,-1.693572438,-1.498409383,,,,
0.564888889,-0.844362338,-1.958225153,0.551111111,-1.822711021,-1.237825327,-1.169322747,-1.694548124,-1.889840425,,,,
0.567166667,-1.169847724,-1.63332663,0.553333333,-1.561605427,-1.237825327,-1.821016062,-1.236907582,-1.43429208,,,,
0.569444444,-1.299715315,-1.566267021,0.555555556,-1.365659816,-1.173511058,-1.560494577,-1.628865714,-1.824873013,,,,
0.571722222,-1.300238334,-1.436662713,0.557777778,-1.756831646,-1.303704703,-1.821275797,-1.303248886,-1.498409383,,,,
0.574,-0.844362338,-1.763520274,0.56,-1.756308627,-1.107434717,-1.496180308,-1.368084494,-1.889321478,,,,
0.576277778,-1.105730421,-2.02358299,0.562222222,-1.364741872,-1.302334489,-1.038932137,-1.368084494,-1.304098435,,,,
0.578555556,-1.300238334,-1.697443933,0.564444444,-1.822255204,-1.042599108,-1.430103967,-1.628474337,-1.303248886,,,,
0.580833333,-1.169847724,-2.088615763,0.566666667,-1.691930316,-1.433573774,-1.363827394,-1.562984266,-1.889581213,,,,
0.583111111,-1.430628944,-1.503132985,0.568888889,-1.887222256,-1.237825327,-1.625918135,-1.173773547,-1.759190603,,,,
0.585388889,-1.300238334,-1.697443933,0.571111111,-1.756831646,-1.172335751,-1.235793019,-1.433573774,-1.498409383,,,,
0.587666667,-1.169193064,-1.632608324,0.573333333,-1.561605427,-1.172923997,-1.560494577,-1.758996589,-1.564485724,,,,
0.589944444,-0.844362338,-1.698097275,0.575555556,-1.690752635,-1.498606547,-1.495593247,-1.10638533,-2.019843729,,,,
0.592222222,-1.300238334,-1.958615742,0.577777778,-1.432130088,-1.107434717,-1.755591911,-1.107303275,-1.303248886,,,,
0.5945,-1.625923841,-1.436662713,0.58,-1.30095565,-1.237825327,-1.430103967,-1.498475104,-2.280753043,,,,
0.596777778,-1.169193064,-1.632608324,0.582222222,-1.432130088,-0.845735553,-1.496180308,-1.236907582,-1.368018773,,,,
0.599055556,-1.62631167,-1.893713919,0.584444444,-1.432130088,-1.367432392,-1.038932137,-1.562984266,-1.758799226,,,,
0.601333333,-0.844362338,-1.828356508,0.586666667,-1.235269206,-1.173511058,-1.233239222,-1.497952086,-1.628799993,,,,
0.603611111,-1.169193064,-1.957833776,0.588888889,-1.365659816,-0.976257805,-1.168404803,-1.172072733,-1.628799993,,,,
0.605888889,-1.105012116,-1.827311524,0.591111111,-1.42957629,-1.238347292,-1.235793019,-1.368084494,-1.368018773,,,,
0.608166667,-0.975536777,-1.893258101,0.593333333,-1.756831646,-1.432922661,-1.821275797,-1.107303275,-1.759190603,,,,
0.610444444,-1.300238334,-1.567838041,0.595555556,-1.95192898,-0.781949331,-1.298927055,-1.368084494,-1.304098435,,,,
0.612722222,-0.909066505,-1.763520274,0.597777778,-1.756831646,-1.042599108,-1.690885187,-1.301807921,-2.019971823,,,,
0.615,-1.169193064,-1.957833776,0.6,-1.365659816,-0.91312377,-1.429449306,-1.367429834,-1.042599108,,,,
0.617277778,-1.430237567,-1.958225153,0.602222222,-1.626441036,-1.173511058,-1.69049381,-1.497952086,-1.759581191,,,,
0.619555556,-1.300238334,-1.566267021,0.604444444,-1.561605427,-1.432922661,-1.169322747,-1.498997069,-1.562720982,,,,
0.621833333,-1.103571151,-1.371958547,0.606666667,-1.432130088,-1.303704703,-1.429449306,-1.628865714,-1.889840425,,,,
0.624111111,-1.691410164,-1.306272103,0.608888889,-1.432130088,-0.781949331,-1.300498075,-1.629256303,-1.564485724,,,,
0.626388889,-1.235337004,-1.958225153,0.611111111,-1.952580093,-1.171746317,-1.626373952,-1.173773547,-1.889321478,,,,
0.628666667,-1.299715315,-1.698097275,0.613333333,-1.887222256,-1.106780057,-1.886567913,-1.367429834,-1.82454844,,,,
0.630944444,-1.235924065,-1.697443933,0.615555556,-1.235269206,-1.172923997,-1.365268358,-1.498997069,-1.236710219,,,,
0.633222222,-1.300238334,-1.697443933,0.617777778,-1.42957629,-1.172923997,-1.298927055,-2.150428154,-1.889581213,,,,
0.6355,-1.300238334,-1.436662713,0.62,-2.01735313,-1.041158144,-1.104618581,-1.303248886,-1.694223551,,,,
0.637777778,-1.561019554,-1.958225153,0.622222222,-1.756831646,-0.846653498,-1.561016542,-1.628865714,-1.82454844,,,,
0.640055556,-1.430237567,-1.501432172,0.624444444,-1.690752635,-1.563898663,-1.560494577,-1.173773547,-1.564485724,,,,
0.642333333,-0.974687227,-1.503132985,0.626666667,-1.691930316,-1.368215937,-1.365986664,-1.303967191,-1.694223551,,,,
0.644611111,-1.691410164,-1.436662713,0.628888889,-1.365659816,-0.911422956,-1.690885187,-1.303248886,-1.236710219,,,,
0.646888889,-1.430628944,-1.763520274,0.631111111,-1.626441036,-1.368606526,-1.626373952,-1.368084494,-1.694679368,,,,
0.649166667,-1.300238334,-1.63116736,0.633333333,-1.495264123,-1.433573774,-1.756567597,-1.107303275,-1.367232471,,,,
0.651444444,-1.495335668,-2.088615763,0.635555556,-1.691930316,-1.302792149,-1.69049381,-0.976912665,-2.019971823,,,,
0.653722222,-1.36611771,-1.958225153,0.637777778,-1.822255204,-0.846653498,-1.756243024,-0.976912665,-1.43429208,,,,
0.656,-1.756636558,-1.958615742,0.64,-1.822711021,-1.237825327,-1.430757309,-1.368084494,-1.824873013,,,,
0.658277778,-1.561278766,-1.698097275,0.642222222,-2.017612866,-1.172923997,-1.821275797,-1.042599108,-2.150362433,,,,
0.660555556,-1.169193064,-2.02358299,0.644444444,-2.082517152,-1.498606547,-1.496180308,-1.303248886,-1.889581213,,,,
0.662833333,-1.691282071,-2.088356028,0.646666667,-2.082711262,-1.368215937,-1.365986664,-1.498997069,-2.215592405,,,,
0.665111111,-1.300238334,-1.632608324,0.648888889,-1.887612844,-1.238347292,-1.756567597,-1.628865714,-1.628799993,,,,
0.667388889,-1.62631167,-1.827834543,0.651111111,-1.822711021,-1.36782456,-1.365986664,-1.628865714,-1.694223551,,,,
0.669666667,-1.626117951,-1.632608324,0.653333333,-1.88643871,-1.36782456,-1.691275775,-1.433573774,-1.759190603,,,,
0.671944444,-1.36611771,-2.284232767,0.655555556,-1.822711021,-1.172923997,-0.974293693,-1.693572438,-2.411143653,,,,
0.674222222,-1.299715315,-1.762933213,0.657777778,-1.560164463,-1.368215937,-1.560494577,-1.367429834,-1.367232471,,,,
0.6765,-1.169847724,-1.893713919,0.66,-1.756831646,-1.107434717,-1.496180308,-1.173773547,-1.759190603,,,,
0.678777778,-1.234748758,-1.567053323,0.662222222,-1.561605427,-0.846653498,-1.755917796,-1.759515536,-1.367232471,,,,
0.681055556,-1.431409335,-2.088874975,0.664444444,-2.017872078,-1.041879353,-1.560494577,-1.367429834,-2.150365981,,,,
0.683333333,-1.430628944,-1.957833776,0.666666667,-1.692517377,-0.91227422,-1.756243024,-1.629256303,-1.759190603,,,,
0.685611111,-1.561019554,-2.088615763,0.668888889,-1.496835144,-1.237825327,-1.365986664,-1.107303275,-1.563898663,,,,
0.687888889,-0.974687227,-1.436662713,0.671111111,-1.887612844,-1.368215937,-1.365268358,-1.693898323,-2.150362433,,,,
0.690166667,-1.625923841,-1.566267021,0.673333333,-1.886830879,-1.173511058,-1.560494577,-1.433573774,-1.824873013,,,,
0.692444444,-1.561278766,-1.828356508,0.675555556,-1.691930316,-1.043317414,-1.625918135,-1.303967191,-2.280888233,,,,
0.694722222,-1.495986781,-1.893713919,0.677777778,-1.495264123,-1.172923997,-1.299713357,-1.497952086,-1.498409383,,,,
0.697,-1.430628944,-2.088615763,0.68,-1.691930316,-1.498346812,-1.821016062,-1.56435448,-1.824223212,,,,
0.699277778,-1.430628944,-1.502283436,0.682222222,-1.495264123,-1.36782456,-1.365268358,-1.498475104,-1.759581191,,,,
0.701555556,-1.626504998,-1.436662713,0.684444444,-1.562323732,-1.237825327,-1.430757309,-1.498475104,-1.628276974,,,,
0.703833333,-1.039457115,-2.153907879,0.686666667,-1.691930316,-1.563510834,-1.756243024,-1.433573774,-2.019843729,,,,
0.706111111,-1.038670812,-1.763520274,0.688888889,-2.01735313,-0.911422956,-1.496180308,-1.433573774,-1.759190603,,,,
0.708388889,-1.235337004,-2.088356028,0.691111111,-1.691930316,-1.302334489,-1.886180083,-1.498475104,-1.759581191,,,,
0.710666667,-1.430628944,-1.828356508,0.693333333,-2.01735313,-1.498346812,-1.625003739,-1.824160611,-1.564485724,,,,
0.712944444,-1.235924065,-1.827834543,0.695555556,-1.757353611,-1.629124992,-1.69049381,-1.433573774,-2.085260301,,,,
0.715222222,-1.626504998,-1.958225153,0.697777778,-1.627094377,-1.368215937,-1.626373952,-1.10638533,-1.237628163,,,,
0.7175,-1.626117951,-1.567053323,0.7,-1.757353611,-1.563898663,-1.756567597,-1.237693885,-1.824873013,,,,
0.719777778,-1.561278766,-2.02358299,0.702222222,-1.496050426,-1.498865759,-1.951666407,-1.498997069,-2.085198217,,,,
0.722055556,-1.235924065,-1.697443933,0.704444444,-1.625786375,-1.628997157,-1.691275775,-1.498997069,-1.759190603,,,,
0.724333333,-1.040241833,-1.958225153,0.706666667,-1.887222256,-1.498346812,-1.169322747,-1.694223551,-2.215661844,,,,
0.726611111,-1.105012116,-1.958225153,0.708888889,-2.14774703,-1.238347292,-1.560494577,-1.172072733,-1.564485724,,,,
0.728888889,-1.496311354,-1.632608324,0.711111111,-1.757353611,-1.433248546,-1.561016542,-1.563898663,-1.628799993,,,,
0.731166667,-1.430628944,-1.763520274,0.713333333,-1.821340807,-1.042599108,-1.625918135,-2.085336955,-1.367232471,,,,
0.733444444,-1.105012116,-1.762933213,0.715555556,-1.625786375,-1.563510834,-1.559971558,-1.367429834,-1.954873328,,,,
0.735722222,-1.235924065,-2.088356028,0.717777778,-1.690752635,-1.824687178,-1.690885187,-1.237693885,-1.564485724,,,,
0.738,-1.495661553,-2.02358299,0.72,-1.756831646,-1.042599108,-1.951666407,-1.434160835,-1.498409383,,,,
0.740277778,-1.62631167,-1.893258101,0.722222222,-2.082517152,-1.498606547,-1.429449306,-1.498475104,-2.085260301,,,,
0.742555556,-1.299715315,-1.892343705,0.724444444,-1.887222256,-0.91227422,-1.690885187,-1.56435448,-1.758799226,,,,
0.744833333,-1.365661893,-1.63332663,0.726666667,-1.756308627,-1.433248546,-2.016768256,-2.020037544,-1.954873328,,,,
0.747111111,-1.62631167,-1.763520274,0.728888889,-1.627094377,-1.368215937,-1.821275797,-1.759256324,-1.498409383,,,,
0.749388889,-1.299191239,-1.827834543,0.731111111,-2.148003476,-1.694223551,-1.495593247,-1.433573774,-1.954873328,,,,
0.751666667,-1.430628944,-1.893258101,0.733333333,-1.756308627,-1.106780057,-1.494415566,-1.498997069,-1.368018773,,,,
0.753944444,-1.430628944,-2.02358299,0.735555556,-2.278390544,-1.237825327,-1.886180083,-1.759256324,-1.889321478,,,,
0.756222222,-1.756636558,-1.828356508,0.737777778,-1.822255204,-1.368215937,-1.429449306,-1.498997069,-2.345847994,,,,
0.7585,-1.365661893,-1.371958547,0.74,-2.082517152,-1.563510834,-1.496180308,-1.301807921,-1.367232471,,,,
0.760777778,-1.430628944,-1.763520274,0.742222222,-1.756831646,-1.498346812,-1.430103967,-1.368084494,-2.280888233,,,,
0.763055556,-1.364747496,-1.893713919,0.744444444,-1.626441036,-1.368606526,-1.821016062,-1.954873328,-1.563898663,,,,
0.765333333,-1.300760299,-1.763520274,0.746666667,-1.690752635,-1.302334489,-1.821016062,-1.498475104,-2.346048802,,,,
0.767611111,-1.561019554,-1.892343705,0.748888889,-1.756308627,-1.563510834,-1.69049381,-1.628865714,-1.758799226,,,,
0.769888889,-1.756698643,-2.088874975,0.751111111,-1.627094377,-1.368215937,-1.496180308,-1.693898323,-1.629842872,,,,
0.772166667,-1.821800774,-1.763520274,0.753333333,-2.017872078,-1.433898347,-1.495005001,-1.434160835,-1.236710219,,,,
0.774444444,-1.495335668,-1.958225153,0.755555556,-2.213291954,-1.173511058,-2.016830591,-1.82454844,-2.215453946,,,,
0.776722222,-1.36611771,-1.892343705,0.757777778,-1.757353611,-1.629124992,-1.495593247,-1.173773547,-1.694223551,,,,
0.779,-1.300238334,-1.632608324,0.76,-1.692517377,-1.628997157,-1.821016062,-1.824741769,-1.499062725,,,,
0.781277778,-1.430628944,-1.893258101,0.762222222,-1.822255204,-1.759391315,-1.496180308,-1.043579902,-2.020099658,,,,
0.783555556,-1.496311354,-1.827311524,0.764444444,-2.082904981,-1.303248886,-1.429449306,-1.434160835,-1.759190603,,,,
0.785833333,-1.365661893,-2.219006373,0.766666667,-1.887222256,-1.368215937,-1.951666407,-1.758996589,-2.150358892,,,,
0.788111111,-1.105012116,-1.763520274,0.768888889,-2.082904981,-1.433573774,-1.496180308,-1.56435448,-1.042599108,,,,
0.790388889,-1.821797233,-1.697443933,0.771111111,-1.887222256,-1.368215937,-1.690885187,-1.434160835,-2.476838189,,,,
0.792666667,-1.561019554,-1.893258101,0.773333333,-1.757353611,-1.563898663,-1.625003739,-1.628474337,-1.954485499,,,,
0.794944444,-1.756698643,-1.632608324,0.775555556,-1.821340807,-1.303248886,-1.430103967,-1.954935413,-2.280888233,,,,
0.797222222,-1.299715315,-1.892801364,0.777777778,-2.017612866,-1.107434717,-1.559971558,-1.693572438,-1.758799226,,,,
0.7995,-1.821800774,-1.502283436,0.78,-2.017612866,-1.694223551,-1.821275797,-1.759256324,-1.955066657,,,,
0.801777778,-1.365661893,-2.088874975,0.782222222,-1.757353611,-1.628869064,-1.951538313,-1.824160611,-2.150365981,,,,
0.804055556,-1.495335668,-2.023257762,0.784444444,-1.756308627,-1.498346812,-1.821016062,-1.889518841,-1.694223551,,,,
0.806333333,-1.886961447,-2.15371416,0.786666667,-1.822255204,-1.954873328,-1.756567597,-1.954935413,-2.150358892,,,,
0.808611111,-1.495986781,-1.696789273,0.788888889,-1.822711021,-1.563510834,-1.886180083,-1.498997069,-2.085260301,,,,
0.810888889,-1.691410164,-1.697443933,0.791111111,-1.431280538,-1.36782456,-1.821275797,-1.563898663,-2.085260301,,,,
0.813166667,-1.886961447,-1.828356508,0.793333333,-1.626441036,-1.498606547,-2.016892801,-1.303248886,-1.889321478,,,,
0.815444444,-1.626504998,-2.675872739,0.795555556,-2.343624058,-1.628997157,-1.625918135,-1.563898663,-2.085260301,,,,
0.817722222,-1.561019554,-1.763520274,0.797777778,-1.561605427,-1.368215937,-1.886761241,-1.56435448,-1.694679368,,,,
0.82,-1.430628944,-2.154101207,0.8,-2.017612866,-1.628869064,-1.430103967,-1.629646105,-2.476838189,,,,
0.822277778,-1.756698643,-1.958225153,0.802222222,-1.887222256,-1.303248886,-1.430103967,-1.498475104,-1.694679368,,,,
