Test,Sample1,Sample2,Sample3,theta=90,t1=0.25mm,t2=0.75mm,H=18mm,R=10mm,flow=0.3ml/min
dv (ml),p (kpa),p (kpa),p (kpa),,,,,,
0.552,-0.866327901,-1.047866257,-1.009830695,,,,,,
0.552166667,-0.824987509,-1.046718755,-0.995222202,,,,,,
0.552333333,-0.79418268,-1.049011444,-0.992759797,,,,,,
0.5525,-0.851647511,-1.046718755,-1.022023491,,,,,,
0.552666667,-0.895644308,-1.049011444,-0.924564748,,,,,,
0.552833333,-0.822242244,-1.074778319,-0.992759797,,,,,,
0.553,-0.866327901,-1.074778319,-1.00739903,,,,,,
0.553166667,-0.836952299,-1.074778319,-1.022023491,,,,,,
0.553333333,-0.795585012,-1.049011444,-0.939216218,,,,,,
0.5535,-0.852990501,-0.979610961,-0.911213226,,,,,,
0.553666667,-0.835591065,-0.990599627,-1.020819361,,,,,,
0.553833333,-0.839666538,-1.034430583,-0.964700233,,,,,,
0.554,-0.836952299,-0.975959778,-0.911213226,,,,,,
0.554166667,-0.851647511,-1.019835007,-0.965960992,,,,,,
0.554333333,-0.851647511,-0.978396355,-0.865810798,,,,,,
0.5545,-0.851647511,-1.103928755,-0.951308231,,,,,,
0.554666667,-0.935741259,-1.007599846,-1.036633202,,,,,,
0.554833333,-0.906420936,-1.021008453,-1.022023491,,,,,,
0.555,-0.838310788,-1.075897506,-1.064650316,,,,,,
0.555166667,-0.935741259,-1.049011444,-0.924564748,,,,,,
0.555333333,-0.78227656,-0.935741259,-1.022023491,,,,,,
0.5555,-0.810293674,-1.005224696,-0.965960992,,,,,,
0.555666667,-0.795585012,-1.118481923,-0.921958283,,,,,,
0.555833333,-0.878361372,-1.019835007,-0.908581105,,,,,,
0.556,-0.894345015,-0.990599627,-1.022023491,,,,,,
0.556166667,-0.835591065,-1.007599846,-0.995222202,,,,,,
0.556333333,-0.823616261,-0.993005461,-1.05005474,,,,,,
0.5565,-0.851647511,-0.993005461,-0.937929743,,,,,,
0.556666667,-0.79418268,-1.077014436,-0.995222202,,,,,,
0.556833333,-0.894345015,-1.018659191,-0.96721921,,,,,,
0.557,-0.851647511,-1.033270096,-0.939216218,,,,,,
0.557166667,-0.851647511,-1.046718755,-0.980598975,,,,,,
0.557333333,-0.822242244,-1.019835007,-0.978105769,,,,,,
0.5575,-0.822242244,-1.074778319,-0.980598975,,,,,,
0.557666667,-0.839666538,-1.047866257,-0.925864041,,,,,,
0.557833333,-0.866327901,-1.074778319,-0.995222202,,,,,,
0.558,-0.822242244,-0.949133897,-0.965960992,,,,,,
0.558166667,-0.851647511,-1.049011444,-0.881867244,,,,,,
0.558333333,-0.935741259,-1.074778319,-0.936640669,,,,,,
0.5585,-0.864997699,-1.103928755,-0.908581105,,,,,,
0.558666667,-0.839666538,-1.049011444,-0.965960992,,,,,,
0.558833333,-0.880993493,-0.975959778,-0.951308231,,,,,,
0.559,-0.87967876,-1.007599846,-0.995222202,,,,,,
0.559166667,-0.935741259,-1.047866257,-0.893884541,,,,,,
0.559333333,-0.935741259,-1.007599846,-0.978105769,,,,,,
0.5595,-0.90771001,-1.074778319,-0.995222202,,,,,,
0.559666667,-0.795585012,-1.019835007,-0.980598975,,,,,,
0.559833333,-0.866327901,-1.004033521,-1.006179511,,,,,,
0.56,-0.923633192,-1.062447696,-0.965960992,,,,,,
0.560166667,-0.822242244,-1.074778319,-0.992759797,,,,,,
0.560333333,-0.878361372,-1.077014436,-0.939216218,,,,,,
0.5605,-0.822242244,-0.990599627,-0.925864041,,,,,,
0.560666667,-0.906420936,-1.102837883,-0.908581105,,,,,,
0.560833333,-0.852990501,-1.089360895,-1.008616089,,,,,,
0.561,-0.906420936,-1.021008453,-1.009830695,,,,,,
0.561166667,-0.87967876,-1.049011444,-0.895217432,,,,,,
0.561333333,-0.906420936,-0.978396355,-0.911213226,,,,,,
0.5615,-0.935741259,-1.075897506,-0.896547634,,,,,,
0.561666667,-0.851647511,-1.047866257,-0.965960992,,,,,,
0.561833333,-0.87967876,-1.033270096,-0.953852925,,,,,,
0.562,-0.795585012,-1.118481923,-0.937929743,,,,,,
0.562166667,-0.810293674,-1.033270096,-0.965960992,,,,,,
0.562333333,-0.824987509,-1.019835007,-0.96721921,,,,,,
0.5625,-0.824987509,-1.019835007,-0.965960992,,,,,,
0.562666667,-0.963772508,-1.074778319,-0.965960992,,,,,,
0.562833333,-0.822242244,-0.993005461,-0.936640669,,,,,,
0.563,-0.880993493,-1.102837883,-0.939216218,,,,,,
0.563166667,-0.851647511,-1.007599846,-1.020819361,,,,,,
0.563333333,-0.850301808,-1.0915665,-0.980598975,,,,,,
0.5635,-0.87967876,-1.018659191,-0.97935363,,,,,,
0.563666667,-0.935741259,-1.075897506,-0.978105769,,,,,,
0.563833333,-0.810293674,-1.077014436,-1.008616089,,,,,,
0.564,-0.906420936,-0.991803758,-0.936640669,,,,,,
0.564166667,-0.87967876,-0.963772508,-1.020819361,,,,,,
0.564333333,-0.87967876,-1.047866257,-0.939216218,,,,,,
0.5645,-0.795585012,-1.119555385,-1.064650316,,,,,,
0.564666667,-0.766123116,-1.102837883,-1.064650316,,,,,,
0.564833333,-0.850301808,-1.062447696,-1.023225194,,,,,,
0.565,-1.005224696,-0.963772508,-0.965960992,,,,,,
0.565166667,-0.894345015,-0.993005461,-1.05005474,,,,,,
0.565333333,-0.90771001,-1.103928755,-0.995222202,,,,,,
0.5655,-0.965002469,-1.077014436,-0.965960992,,,,,,
0.565666667,-0.878361372,-0.978396355,-0.950032026,,,,,,
0.565833333,-0.878361372,-1.018659191,-1.05005474,,,,,,
0.566,-0.919812293,-1.147544269,-0.96721921,,,,,,
0.566166667,-0.90771001,-1.018659191,-0.96721921,,,,,,
0.566333333,-0.936999477,-1.019835007,-0.965960992,,,,,,
0.5665,-0.963772508,-1.089360895,-1.024424476,,,,,,
0.566666667,-0.922362128,-1.0915665,-0.993992242,,,,,,
0.566833333,-0.951622077,-1.077014436,-1.009830695,,,,,,
0.567,-0.950379242,-1.047866257,-1.009830695,,,,,,
0.567166667,-0.880993493,-1.0915665,-0.951308231,,,,,,
0.567333333,-0.963772508,-1.103928755,-0.995222202,,,,,,
0.5675,-0.895644308,-1.102837883,-0.909898493,,,,,,
0.567666667,-0.950379242,-1.131960005,-1.07808599,,,,,,
0.567833333,-0.863664808,-1.077014436,-1.048878925,,,,,,
0.568,-0.908996485,-1.004033521,-0.936640669,,,,,,
0.568166667,-0.895644308,-1.047866257,-1.05005474,,,,,,
0.568333333,-0.906420936,-1.062447696,-1.023225194,,,,,,
0.5685,-0.906420936,-1.0915665,-1.009830695,,,,,,
0.568666667,-0.90771001,-1.074778319,-0.965960992,,,,,,
0.568833333,-0.880993493,-1.13302042,-1.05005474,,,,,,
0.569,-0.962540063,-0.991803758,-0.993992242,,,,,,
0.569166667,-0.965002469,-1.102837883,-0.993992242,,,,,,
0.569333333,-0.922362128,-1.062447696,-1.048878925,,,,,,
0.5695,-0.935741259,-1.018659191,-0.909898493,,,,,,
0.569666667,-0.90771001,-1.047866257,-0.936640669,,,,,,
0.569833333,-0.991803758,-1.021008453,-0.980598975,,,,,,
0.57,-0.922362128,-1.004033521,-0.993992242,,,,,,
0.570166667,-0.87967876,-1.09046481,-1.048878925,,,,,,
0.570333333,-0.87967876,-1.007599846,-0.980598975,,,,,,
0.5705,-0.978396355,-1.018659191,-1.006179511,,,,,,
0.570666667,-0.923633192,-1.018659191,-1.020819361,,,,,,
0.570833333,-0.950379242,-1.019835007,-1.034253254,,,,,,
0.571,-1.006413469,-1.074778319,-0.96721921,,,,,,
0.571166667,-0.851647511,-1.074778319,-1.051228186,,,,,,
0.571333333,-0.863664808,-1.102837883,-0.98184181,,,,,,
0.5715,-0.935741259,-1.105017428,-0.937929743,,,,,,
0.571666667,-0.979610961,-1.0915665,-0.980598975,,,,,,
0.571833333,-0.935741259,-1.004033521,-0.921958283,,,,,,
0.572,-0.990599627,-1.018659191,-1.106117239,,,,,,
0.572166667,-0.893043098,-1.021008453,-0.936640669,,,,,,
0.572333333,-0.921088498,-1.103928755,-0.98184181,,,,,,
0.5725,-0.906420936,-1.047866257,-1.034253254,,,,,,
0.572666667,-0.935741259,-1.062447696,-1.009830695,,,,,,
0.572833333,-0.893043098,-1.130897447,-1.034253254,,,,,,
0.573,-0.990599627,-1.018659191,-0.993992242,,,,,,
0.573166667,-1.034430583,-1.062447696,-0.937929743,,,,,,
0.573333333,-0.935741259,-1.117406294,-1.022023491,,,,,,
0.5735,-0.975959778,-1.018659191,-1.048878925,,,,,,
0.573666667,-0.923633192,-1.005224696,-0.937929743,,,,,,
0.573833333,-0.906420936,-1.146499037,-0.937929743,,,,,,
0.574,-0.965002469,-1.075897506,-0.98184181,,,,,,
0.574166667,-0.935741259,-1.063577615,-0.937929743,,,,,,
0.574333333,-0.965002469,-1.075897506,-0.993992242,,,,,,
0.5745,-0.908996485,-1.130897447,-0.97935363,,,,,,
0.574666667,-0.894345015,-0.991803758,-0.993992242,,,,,,
0.574833333,-0.908996485,-1.049011444,-1.05005474,,,,,,
0.575,-0.906420936,-1.077014436,-0.965960992,,,,,,
0.575166667,-0.906420936,-0.991803758,-1.048878925,,,,,,
0.575333333,-1.019835007,-1.131960005,-1.07808599,,,,,,
0.5755,-0.935741259,-1.088254749,-1.008616089,,,,,,
0.575666667,-0.935741259,-1.063577615,-0.937929743,,,,,,
0.575833333,-0.962540063,-1.075897506,-0.950032026,,,,,,
0.576,-0.950379242,-1.105017428,-0.96721921,,,,,,
0.576166667,-0.906420936,-1.047866257,-0.993992242,,,,,,
0.576333333,-0.990599627,-1.004033521,-1.022023491,,,,,,
0.5765,-0.936999477,-1.047866257,-0.936640669,,,,,,
0.576666667,-0.979610961,-1.049011444,-1.036633202,,,,,,
0.576833333,-0.936999477,-1.159991254,-1.036633202,,,,,,
0.577,-0.863664808,-1.032107264,-0.993992242,,,,,,
0.577166667,-1.019835007,-1.075897506,-1.023225194,,,,,,
0.577333333,-0.906420936,-1.117406294,-0.995222202,,,,,,
0.5775,-1.049011444,-1.102837883,-1.037819579,,,,,,
0.577666667,-0.963772508,-1.077014436,-1.07808599,,,,,,
0.577833333,-0.990599627,-1.088254749,-1.008616089,,,,,,
0.578,-0.87967876,-1.117406294,-0.98184181,,,,,,
0.578166667,-0.950379242,-1.105017428,-1.023225194,,,,,,
0.578333333,-0.965002469,-1.018659191,-1.07808599,,,,,,
0.5785,-0.975959778,-1.046718755,-0.964700233,,,,,,
0.578666667,-0.950379242,-1.077014436,-1.034253254,,,,,,
0.578833333,-1.019835007,-1.077014436,-0.993992242,,,,,,
0.579,-0.950379242,-1.105017428,-0.965960992,,,,,,
0.579166667,-0.923633192,-1.077014436,-1.07808599,,,,,,
0.579333333,-1.019835007,-1.047866257,-0.937929743,,,,,,
0.5795,-0.978396355,-1.09046481,-0.98184181,,,,,,
0.579666667,-0.965002469,-1.021008453,-0.96721921,,,,,,
0.579833333,-1.005224696,-1.09046481,-0.993992242,,,,,,
0.58,-1.019835007,-1.131960005,-1.07808599,,,,,,
0.580166667,-0.908996485,-1.116328492,-1.07808599,,,,,,
0.580333333,-1.019835007,-1.049011444,-1.063489829,,,,,,
0.5805,-0.978396355,-1.17451615,-1.037819579,,,,,,
0.580666667,-0.87967876,-1.130897447,-1.037819579,,,,,,
0.580833333,-0.978396355,-1.019835007,-0.96721921,,,,,,
0.581,-0.894345015,-1.049011444,-0.950032026,,,,,,
0.581166667,-0.936999477,-1.0915665,-0.995222202,,,,,,
0.581333333,-0.90771001,-1.131960005,-0.96721921,,,,,,
0.5815,-0.935741259,-1.063577615,-0.995222202,,,,,,
0.581666667,-0.975959778,-1.075897506,-0.96721921,,,,,,
0.581833333,-0.87967876,-1.0915665,-1.009830695,,,,,,
0.582,-0.87967876,-1.13302042,-1.048878925,,,,,,
0.582166667,-0.906420936,-1.018659191,-1.008616089,,,,,,
0.582333333,-1.019835007,-1.105017428,-0.993992242,,,,,,
0.5825,-0.894345015,-1.019835007,-1.009830695,,,,,,
0.582666667,-0.963772508,-1.09046481,-1.07808599,,,,,,
0.582833333,-1.022179534,-1.046718755,-1.076938489,,,,,,
0.583,-0.922362128,-1.102837883,-1.07808599,,,,,,
0.583166667,-0.894345015,-1.159991254,-1.048878925,,,,,,
0.583333333,-0.906420936,-1.105017428,-1.07808599,,,,,,
0.5835,-0.965002469,-1.09046481,-0.98184181,,,,,,
0.583666667,-0.993005461,-1.075897506,-0.937929743,,,,,,
0.583833333,-0.965002469,-1.047866257,-1.051228186,,,,,,
0.584,-1.019835007,-1.049011444,-1.092667429,,,,,,
0.584166667,-0.936999477,-1.074778319,-1.07808599,,,,,,
0.584333333,-0.935741259,-1.105017428,-1.048878925,,,,,,
0.5845,-0.90771001,-1.130897447,-1.051228186,,,,,,
0.584666667,-1.018659191,-1.049011444,-1.048878925,,,,,,
0.584833333,-0.9344805,-1.032107264,-0.978105769,,,,,,
0.585,-0.935741259,-1.034430583,-1.05005474,,,,,,
0.585166667,-0.978396355,-1.159991254,-1.022023491,,,,,,
0.585333333,-0.87967876,-1.049011444,-1.076938489,,,,,,
0.5855,-1.019835007,-1.131960005,-0.98184181,,,,,,
0.585666667,-0.965002469,-1.130897447,-1.051228186,,,,,,
0.585833333,-0.936999477,-1.019835007,-1.034253254,,,,,,
0.586,-0.975959778,-1.103928755,-1.008616089,,,,,,
0.586166667,-0.963772508,-1.105017428,-1.022023491,,,,,,
0.586333333,-0.922362128,-1.130897447,-1.05005474,,,,,,
0.5865,-0.921088498,-1.188022504,-0.992759797,,,,,,
0.586666667,-0.978396355,-1.063577615,-0.937929743,,,,,,
0.586833333,-0.993005461,-1.147544269,-0.980598975,,,,,,
0.587,-0.990599627,-1.130897447,-0.923262831,,,,,,
0.587166667,-0.9344805,-1.147544269,-1.051228186,,,,,,
0.587333333,-1.047866257,-1.159991254,-1.008616089,,,,,,
0.5875,-1.047866257,-1.103928755,-1.063489829,,,,,,
0.587666667,-0.936999477,-1.019835007,-0.992759797,,,,,,
0.587833333,-0.975959778,-1.046718755,-0.923262831,,,,,,
0.588,-0.936999477,-1.019835007,-1.022023491,,,,,,
0.588166667,-0.962540063,-1.0915665,-1.07808599,,,,,,
0.588333333,-0.950379242,-1.09046481,-1.036633202,,,,,,
0.5885,-0.950379242,-1.09046481,-1.022023491,,,,,,
0.588666667,-1.047866257,-1.161023412,-1.106117239,,,,,,
0.588833333,-0.949133897,-1.145451694,-1.020819361,,,,,,
0.589,-0.90771001,-1.063577615,-1.009830695,,,,,,
0.589166667,-0.9344805,-1.103928755,-0.939216218,,,,,,
0.589333333,-0.978396355,-1.147544269,-1.00739903,,,,,,
0.5895,-1.019835007,-1.075897506,-1.022023491,,,,,,
0.589666667,-1.047866257,-1.159991254,-1.120684543,,,,,,
0.589833333,-0.936999477,-1.034430583,-1.022023491,,,,,,
0.59,-0.990599627,-1.159991254,-1.062326997,,,,,,
0.590166667,-1.047866257,-1.0915665,-1.106117239,,,,,,
0.590333333,-0.951622077,-1.103928755,-0.978105769,,,,,,
0.5905,-0.90771001,-1.161023412,-1.076938489,,,,,,
0.590666667,-1.021008453,-1.103928755,-1.05005474,,,,,,
0.590833333,-0.993005461,-1.118481923,-1.009830695,,,,,,
0.591,-1.021008453,-1.130897447,-1.104998052,,,,,,
0.591166667,-0.893043098,-1.09046481,-1.076938489,,,,,,
0.591333333,-1.047866257,-1.17451615,-1.076938489,,,,,,
0.5915,-0.935741259,-1.074778319,-0.950032026,,,,,,
0.591666667,-0.90771001,-1.145451694,-0.993992242,,,,,,
0.591833333,-0.90771001,-1.118481923,-0.937929743,,,,,,
0.592,-1.007599846,-1.105017428,-1.05005474,,,,,,
0.592166667,-0.993005461,-1.09046481,-1.022023491,,,,,,
0.592333333,-0.936999477,-1.074778319,-1.134148489,,,,,,
0.5925,-0.993005461,-1.063577615,-1.076938489,,,,,,
0.592666667,-0.963772508,-1.074778319,-1.022023491,,,,,,
0.592833333,-0.951622077,-1.074778319,-0.992759797,,,,,,
0.593,-0.90771001,-1.047866257,-1.106117239,,,,,,
0.593166667,-0.908996485,-1.117406294,-1.05005474,,,,,,
0.593333333,-1.047866257,-1.130897447,-0.937929743,,,,,,
0.5935,-1.018659191,-1.13302042,-1.051228186,,,,,,
0.593666667,-0.991803758,-1.103928755,-1.106117239,,,,,,
0.593833333,-1.018659191,-1.188022504,-1.10723417,,,,,,
0.594,-1.033270096,-1.0915665,-1.134148489,,,,,,
0.594166667,-0.991803758,-1.131960005,-1.076938489,,,,,,
0.594333333,-1.007599846,-1.116328492,-0.951308231,,,,,,
0.5945,-1.018659191,-1.102837883,-1.079231178,,,,,,
0.594666667,-1.018659191,-1.074778319,-1.106117239,,,,,,
0.594833333,-0.922362128,-1.077014436,-1.093797349,,,,,,
0.595,-0.962540063,-1.105017428,-1.106117239,,,,,,
0.595166667,-0.936999477,-1.202533264,-0.965960992,,,,,,
0.595333333,-1.007599846,-1.202533264,-1.062326997,,,,,,
0.5955,-0.991803758,-1.103928755,-1.064650316,,,,,,
0.595666667,-0.962540063,-1.077014436,-0.993992242,,,,,,
0.595833333,-0.951622077,-1.034430583,-1.134148489,,,,,,
0.596,-1.047866257,-1.074778319,-1.05005474,,,,,,
0.596166667,-1.018659191,-1.0915665,-0.995222202,,,,,,
0.596333333,-1.035588731,-1.103928755,-1.05005474,,,,,,
0.5965,-0.991803758,-1.062447696,-1.134148489,,,,,,
0.596666667,-0.919812293,-1.158957011,-1.079231178,,,,,,
0.596833333,-1.006413469,-1.17451615,-1.104998052,,,,,,
0.597,-1.021008453,-1.105017428,-1.006179511,,,,,,
0.597166667,-1.021008453,-1.202533264,-1.062326997,,,,,,
0.597333333,-0.965002469,-1.131960005,-1.07808599,,,,,,
0.5975,-0.979610961,-1.144402234,-1.008616089,,,,,,
0.597666667,-0.965002469,-1.161023412,-1.020819361,,,,,,
0.597833333,-0.963772508,-1.144402234,-1.079231178,,,,,,
0.598,-1.035588731,-1.074778319,-1.020819361,,,,,,
0.598166667,-1.021008453,-1.131960005,-1.079231178,,,,,,
0.598333333,-0.993005461,-1.158957011,-1.05005474,,,,,,
0.5985,-0.978396355,-1.077014436,-1.065808464,,,,,,
0.598666667,-0.962540063,-1.158957011,-0.993992242,,,,,,
0.598833333,-1.047866257,-1.103928755,-1.05005474,,,,,,
0.599,-0.991803758,-1.13302042,-1.05005474,,,,,,
0.599166667,-0.965002469,-1.103928755,-1.064650316,,,,,,
0.599333333,-1.075897506,-1.047866257,-1.020819361,,,,,,
0.5995,-0.991803758,-1.131960005,-1.076938489,,,,,,
0.599666667,-1.018659191,-1.074778319,-0.980598975,,,,,,
0.599833333,-1.018659191,-1.13302042,-0.97935363,,,,,,
0.6,-1.021008453,-1.146499037,-1.022023491,,,,,,
0.600166667,-1.021008453,-1.077014436,-1.023225194,,,,,,
0.600333333,-0.962540063,-1.13302042,-1.104998052,,,,,,
0.6005,-1.046718755,-1.047866257,-1.020819361,,,,,,
0.600666667,-1.018659191,-1.049011444,-1.065808464,,,,,,
0.600833333,-0.965002469,-1.131960005,-1.07808599,,,,,,
0.601,-1.047866257,-1.103928755,-1.134148489,,,,,,
0.601166667,-0.963772508,-1.118481923,-1.008616089,,,,,,
0.601333333,-0.936999477,-1.019835007,-1.07808599,,,,,,
0.6015,-1.035588731,-1.062447696,-1.079231178,,,,,,
0.601666667,-0.962540063,-1.074778319,-1.065808464,,,,,,
0.601833333,-0.962540063,-1.175533154,-1.048878925,,,,,,
0.602,-0.991803758,-1.159991254,-1.07808599,,,,,,
0.602166667,-0.935741259,-1.077014436,-1.07808599,,,,,,
0.602333333,-0.947886036,-1.188022504,-1.05005474,,,,,,
0.6025,-0.979610961,-1.118481923,-1.048878925,,,,,,
0.602666667,-0.936999477,-1.074778319,-1.092667429,,,,,,
0.602833333,-1.021008453,-1.060181006,-1.10723417,,,,,,
0.603,-0.950379242,-1.161023412,-1.048878925,,,,,,
0.603166667,-0.962540063,-1.158957011,-1.064650316,,,,,,
0.603333333,-1.021008453,-1.103928755,-1.05005474,,,,,,
0.6035,-0.979610961,-1.144402234,-1.120684543,,,,,,
0.603666667,-0.935741259,-1.102837883,-0.993992242,,,,,,
0.603833333,-0.965002469,-1.103928755,-1.104998052,,,,,,
0.604,-1.033270096,-1.102837883,-1.076938489,,,,,,
0.604166667,-1.046718755,-1.074778319,-1.106117239,,,,,,
0.604333333,-1.061315495,-1.060181006,-0.993992242,,,,,,
0.6045,-0.936999477,-1.077014436,-1.05005474,,,,,,
0.604666667,-1.046718755,-1.216053753,-1.162179738,,,,,,
0.604833333,-0.935741259,-1.131960005,-1.034253254,,,,,,
0.605,-1.018659191,-1.075897506,-1.104998052,,,,,,
0.605166667,-1.062447696,-1.158957011,-1.020819361,,,,,,
0.605333333,-1.021008453,-1.188022504,-1.05005474,,,,,,
0.6055,-0.936999477,-1.119555385,-1.023225194,,,,,,
0.605666667,-1.021008453,-1.146499037,-1.05005474,,,,,,
0.605833333,-1.019835007,-1.062447696,-1.10723417,,,,,,
0.606,-1.063577615,-1.187016575,-1.134148489,,,,,,
0.606166667,-1.046718755,-1.088254749,-1.10723417,,,,,,
0.606333333,-1.035588731,-1.049011444,-1.090400739,,,,,,
0.6065,-0.947886036,-1.158957011,-1.006179511,,,,,,
0.606666667,-1.046718755,-1.061315495,-1.092667429,,,,,,
0.606833333,-0.991803758,-1.062447696,-1.00739903,,,,,,
0.607,-0.965002469,-1.158957011,-1.07808599,,,,,,
0.607166667,-1.046718755,-1.047866257,-1.048878925,,,,,,
0.607333333,-0.979610961,-1.119555385,-1.07808599,,,,,,
0.6075,-1.09046481,-1.159991254,-1.104998052,,,,,,
0.607666667,-0.991803758,-1.147544269,-1.048878925,,,,,,
0.607833333,-0.935741259,-1.103928755,-1.022023491,,,,,,
0.608,-1.019835007,-1.102837883,-1.037819579,,,,,,
0.608166667,-0.979610961,-1.146499037,-1.05005474,,,,,,
0.608333333,-1.046718755,-1.077014436,-0.993992242,,,,,,
0.6085,-1.047866257,-1.131960005,-1.07808599,,,,,,
0.608666667,-1.046718755,-1.074778319,-1.093797349,,,,,,
0.608833333,-0.990599627,-1.103928755,-1.048878925,,,,,,
0.609,-0.950379242,-1.161023412,-1.133057616,,,,,,
0.609166667,-1.005224696,-1.131960005,-1.048878925,,,,,,
0.609333333,-0.965002469,-1.146499037,-1.133057616,,,,,,
0.6095,-1.019835007,-1.102837883,-1.121786233,,,,,,
0.609666667,-0.991803758,-1.146499037,-1.121786233,,,,,,
0.609833333,-1.046718755,-1.175533154,-1.092667429,,,,,,
0.61,-1.018659191,-1.188022504,-1.048878925,,,,,,
0.610166667,-1.019835007,-1.202533264,-1.065808464,,,,,,
0.610333333,-1.063577615,-1.075897506,-1.17671877,,,,,,
0.6105,-0.990599627,-1.215076139,-1.07808599,,,,,,
0.610666667,-0.990599627,-1.158957011,-1.147626028,,,,,,
0.610833333,-1.006413469,-1.131960005,-1.134148489,,,,,,
0.611,-1.021008453,-1.105017428,-1.121786233,,,,,,
0.611166667,-1.019835007,-1.175533154,-1.00739903,,,,,,
0.611333333,-0.990599627,-1.105017428,-1.07808599,,,,,,
0.6115,-1.019835007,-1.202533264,-1.162179738,,,,,,
0.611666667,-1.074778319,-1.102837883,-1.048878925,,,,,,
0.611833333,-0.947886036,-1.146499037,-1.051228186,,,,,,
0.612,-1.019835007,-1.216053753,-1.051228186,,,,,,
0.612166667,-0.990599627,-1.189026404,-1.07808599,,,,,,
0.612333333,-0.935741259,-1.187016575,-1.093797349,,,,,,
0.6125,-1.034430583,-1.158957011,-1.149775118,,,,,,
0.612666667,-1.075897506,-1.17451615,-0.993992242,,,,,,
0.612833333,-1.007599846,-1.062447696,-1.134148489,,,,,,
0.613,-1.049011444,-1.075897506,-0.993992242,,,,,,
0.613166667,-1.103928755,-1.146499037,-1.048878925,,,,,,
0.613333333,-0.990599627,-1.088254749,-1.022023491,,,,,,
0.6135,-1.034430583,-1.075897506,-1.147626028,,,,,,
0.613666667,-1.074778319,-1.17451615,-1.07808599,,,,,,
0.613833333,-1.022179534,-1.130897447,-1.121786233,,,,,,
0.614,-0.979610961,-1.119555385,-1.162179738,,,,,,
0.614166667,-1.034430583,-1.119555385,-1.048878925,,,,,,
0.614333333,-1.103928755,-1.161023412,-1.07808599,,,,,,
0.6145,-0.991803758,-1.075897506,-1.104998052,,,,,,
0.614666667,-0.993005461,-1.130897447,-1.120684543,,,,,,
0.614833333,-0.990599627,-1.105017428,-1.135237162,,,,,,
0.615,-1.019835007,-1.102837883,-1.205752887,,,,,,
0.615166667,-0.965002469,-1.13302042,-1.174621967,,,,,,
0.615333333,-1.060181006,-1.216053753,-1.104998052,,,,,,
