test,sample1,sample1,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
0.870333333,-0.446522861,-0.420256704,-0.294737164,-0.588918405,-0.46153124,,,,
0.870666667,-0.306437293,-0.349570358,-0.291909895,-0.562174922,-0.418776479,,,,
0.871,-0.390488634,-0.432459976,-0.278602158,-0.591463099,-0.433499991,,,,
0.871333333,-0.434483423,-0.389746384,-0.291909895,-0.562174922,-0.501579786,,,,
0.871666667,-0.458598782,-0.349570358,-0.364038896,-0.547508667,-0.518908471,,,,
0.872,-0.462458215,-0.293507859,-0.294737164,-0.5488234,-0.432097659,,,,
0.872333333,-0.36247152,-0.406862817,-0.306633407,-0.575539917,-0.420191539,,,,
0.872666667,-0.417175545,-0.337504656,-0.308032912,-0.463414919,-0.433499991,,,,
0.873,-0.461174331,-0.264102592,-0.336035904,-0.547508667,-0.446821878,,,,
0.873333333,-0.503799923,-0.322853841,-0.278602158,-0.603571166,-0.501579786,,,,
0.873666667,-0.418505747,-0.32022172,-0.222539659,-0.547508667,-0.489562489,,,,
0.874,-0.390488634,-0.362948846,-0.334664656,-0.603571166,-0.474867278,,,,
0.874333333,-0.405168347,-0.376340848,-0.34663946,-0.547508667,-0.530958077,,,,
0.874666667,-0.334454407,-0.334903446,-0.34663946,-0.492817416,-0.36268568,,,,
0.875,-0.346360526,-0.26547661,-0.364038896,-0.534157808,-0.545624988,,,,
0.875333333,-0.462458215,-0.376340848,-0.263864496,-0.576826392,-0.446821878,,,,
0.875666667,-0.418505747,-0.419039645,-0.364038896,-0.616963804,-0.473506044,,,,
0.876,-0.37442009,-0.322853841,-0.305231075,-0.574250843,-0.518908471,,,,
0.876333333,-0.334454407,-0.26547661,-0.290491975,-0.519477418,-0.474867278,,,,
0.876666667,-0.458598782,-0.308188249,-0.334664656,-0.518131715,-0.46153124,,,,
0.877,-0.389130145,-0.349570358,-0.308032912,-0.518131715,-0.462902487,,,,
0.877333333,-0.390488634,-0.432459976,-0.308032912,-0.547508667,-0.417358558,,,,
0.877666667,-0.446522861,-0.405632857,-0.262418232,-0.547508667,-0.518908471,,,,
0.878,-0.517180315,-0.349570358,-0.308032912,-0.547508667,-0.489562489,,,,
0.878333333,-0.458598782,-0.406862817,-0.305231075,-0.547508667,-0.405468741,,,,
0.878666667,-0.36247152,-0.280171136,-0.319955295,-0.590192035,-0.434899495,,,,
0.879,-0.389130145,-0.321539108,-0.321342069,-0.5488234,-0.433499991,,,,
0.879333333,-0.474539974,-0.321539108,-0.364038896,-0.574250843,-0.417358558,,,,
0.879666667,-0.489177323,-0.321539108,-0.334664656,-0.518131715,-0.434899495,,,,
0.88,-0.361084746,-0.293507859,-0.306633407,-0.463414919,-0.390731079,,,,
0.880333333,-0.346360526,-0.305525156,-0.334664656,-0.491446168,-0.474867278,,,,
0.880666667,-0.390488634,-0.376340848,-0.34663946,-0.507496446,-0.46153124,,,,
0.881,-0.390488634,-0.349570358,-0.34663946,-0.618209149,-0.434899495,,,,
0.881333333,-0.447822154,-0.321539108,-0.364038896,-0.574250843,-0.51627635,,,,
0.881666667,-0.406508632,-0.348281284,-0.321342069,-0.562174922,-0.462902487,,,,
0.882,-0.490433006,-0.377601607,-0.418758405,-0.602310407,-0.474867278,,,,
0.882333333,-0.445220944,-0.364222476,-0.306633407,-0.588918405,-0.446821878,,,,
0.882666667,-0.434483423,-0.378859825,-0.334664656,-0.562174922,-0.417358558,,,,
0.883,-0.390488634,-0.404400412,-0.306633407,-0.560873005,-0.502912677,,,,
0.883333333,-0.361084746,-0.433664106,-0.306633407,-0.506140695,-0.417358558,,,,
0.883666667,-0.346360526,-0.377601607,-0.336035904,-0.475347229,-0.476225766,,,,
0.884,-0.418505747,-0.322853841,-0.322726049,-0.562174922,-0.405468741,,,,
0.884333333,-0.37853384,-0.349570358,-0.364038896,-0.504782206,-0.573656238,,,,
0.884666667,-0.418505747,-0.349570358,-0.290491975,-0.492817416,-0.434899495,,,,
0.885,-0.447822154,-0.348281284,-0.308032912,-0.519477418,-0.434899495,,,,
0.885333333,-0.377165355,-0.322853841,-0.404091493,-0.478123581,-0.404038095,,,,
0.885666667,-0.474539974,-0.377601607,-0.28002992,-0.53548533,-0.434899495,,,,
0.886,-0.502557088,-0.406862817,-0.321342069,-0.618209149,-0.490905479,,,,
0.886333333,-0.446522861,-0.350856833,-0.336035904,-0.492817416,-0.474867278,,,,
0.886666667,-0.462458215,-0.348281284,-0.306633407,-0.503420972,-0.50424288,,,,
0.887,-0.418505747,-0.364222476,-0.336035904,-0.603571166,-0.573656238,,,,
0.887333333,-0.462458215,-0.32022172,-0.277171511,-0.5876422,-0.418776479,,,,
0.887666667,-0.3638555,-0.350856833,-0.389409767,-0.604829384,-0.405468741,,,,
0.888,-0.462458215,-0.32022172,-0.361350203,-0.463414919,-0.446821878,,,,
0.888333333,-0.418505747,-0.432459976,-0.290491975,-0.574250843,-0.462902487,,,,
0.888666667,-0.37442009,-0.404400412,-0.277171511,-0.562174922,-0.405468741,,,,
0.889,-0.406508632,-0.350856833,-0.319955295,-0.591463099,-0.474867278,,,,
0.889333333,-0.459887856,-0.405632857,-0.319955295,-0.562174922,-0.529653529,,,,
0.889666667,-0.502557088,-0.293507859,-0.361350203,-0.575539917,-0.446821878,,,,
0.89,-0.349162363,-0.378859825,-0.336035904,-0.576826392,-0.51627635,,,,
0.890333333,-0.430539218,-0.349570358,-0.290491975,-0.604829384,-0.433499991,,,,
0.890666667,-0.489177323,-0.390994245,-0.278602158,-0.631602415,-0.474867278,,,,
0.891,-0.390488634,-0.350856833,-0.322726049,-0.532827606,-0.559003476,,,,
0.891333333,-0.391844385,-0.377601607,-0.404091493,-0.562174922,-0.545624988,,,,
0.891666667,-0.36247152,-0.349570358,-0.349359183,-0.518131715,-0.51627635,,,,
0.892,-0.418505747,-0.348281284,-0.364038896,-0.520820408,-0.544335914,,,,
0.892333333,-0.445220944,-0.349570358,-0.290491975,-0.463414919,-0.489562489,,,,
0.892666667,-0.390488634,-0.322853841,-0.308032912,-0.576826392,-0.462902487,,,,
0.893,-0.390488634,-0.377601607,-0.418758405,-0.547508667,-0.460157223,,,,
0.893333333,-0.389130145,-0.461695355,-0.390727155,-0.590192035,-0.518908471,,,,
0.893666667,-0.389130145,-0.350856833,-0.361350203,-0.520820408,-0.489562489,,,,
0.894,-0.389130145,-0.293507859,-0.28002992,-0.534157808,-0.501579786,,,,
0.894333333,-0.474539974,-0.376340848,-0.336035904,-0.547508667,-0.433499991,,,,
0.894666667,-0.347762858,-0.322853841,-0.34663946,-0.519477418,-0.406896503,,,,
0.895,-0.37442009,-0.322853841,-0.349359183,-0.492817416,-0.448208653,,,,
0.895333333,-0.389130145,-0.278812647,-0.334664656,-0.53548533,-0.474867278,,,,
0.895666667,-0.517180315,-0.377601607,-0.378703818,-0.575539917,-0.432097659,,,,
0.896,-0.406508632,-0.433664106,-0.290491975,-0.563474215,-0.46153124,,,,
0.896333333,-0.474539974,-0.364222476,-0.389409767,-0.574250843,-0.546911463,,,,
0.896666667,-0.462458215,-0.42147131,-0.364038896,-0.547508667,-0.501579786,,,,
0.897,-0.489177323,-0.322853841,-0.389409767,-0.574250843,-0.460157223,,,,
0.897333333,-0.447822154,-0.404400412,-0.364038896,-0.506140695,-0.445432301,,,,
0.897666667,-0.37442009,-0.364222476,-0.374713203,-0.575539917,-0.518908471,,,,
0.898,-0.36247152,-0.32022172,-0.34663946,-0.576826392,-0.545624988,,,,
0.898333333,-0.391844385,-0.39223959,-0.334664656,-0.575539917,-0.489562489,,,,
0.898666667,-0.390488634,-0.389746384,-0.418758405,-0.576826392,-0.46153124,,,,
0.899,-0.419833269,-0.433664106,-0.374713203,-0.463414919,-0.545624988,,,,
0.899333333,-0.375794108,-0.293507859,-0.305231075,-0.575539917,-0.518908471,,,,
0.899666667,-0.430539218,-0.433664106,-0.308032912,-0.507496446,-0.433499991,,,,
0.9,-0.3638555,-0.417820126,-0.360001778,-0.574250843,-0.559003476,,,,
0.900333333,-0.447822154,-0.348281284,-0.306633407,-0.574250843,-0.489562489,,,,
0.900666667,-0.390488634,-0.349570358,-0.362695906,-0.478123581,-0.418776479,,,,
0.901,-0.458598782,-0.293507859,-0.334664656,-0.590192035,-0.505570402,,,,
0.901333333,-0.36247152,-0.376340848,-0.374713203,-0.602310407,-0.530958077,,,,
0.901666667,-0.36247152,-0.321539108,-0.361350203,-0.603571166,-0.474867278,,,,
0.902,-0.405168347,-0.350856833,-0.306633407,-0.547508667,-0.462902487,,,,
0.902333333,-0.37442009,-0.461695355,-0.334664656,-0.576826392,-0.446821878,,,,
0.902666667,-0.389130145,-0.361672641,-0.308032912,-0.575539917,-0.460157223,,,,
0.903,-0.517180315,-0.348281284,-0.306633407,-0.562174922,-0.418776479,,,,
0.903333333,-0.474539974,-0.348281284,-0.336035904,-0.547508667,-0.518908471,,,,
0.903666667,-0.445220944,-0.322853841,-0.308032912,-0.53548533,-0.445432301,,,,
0.904,-0.36247152,-0.322853841,-0.334664656,-0.631602415,-0.46153124,,,,
0.904333333,-0.430539218,-0.322853841,-0.390727155,-0.576826392,-0.460157223,,,,
0.904666667,-0.349162363,-0.377601607,-0.294737164,-0.591463099,-0.501579786,,,,
0.905,-0.390488634,-0.377601607,-0.291909895,-0.433953023,-0.501579786,,,,
0.905333333,-0.3638555,-0.433664106,-0.250570908,-0.576826392,-0.517593739,,,,
0.905666667,-0.458598782,-0.432459976,-0.322726049,-0.646226262,-0.434899495,,,,
0.906,-0.390488634,-0.293507859,-0.362695906,-0.602310407,-0.518908471,,,,
0.906333333,-0.474539974,-0.349570358,-0.364038896,-0.492817416,-0.46153124,,,,
0.906666667,-0.447822154,-0.26547661,-0.376046094,-0.590192035,-0.405468741,,,,
0.907,-0.389130145,-0.39223959,-0.433410523,-0.563474215,-0.544335914,,,,
0.907333333,-0.502557088,-0.433664106,-0.390727155,-0.506140695,-0.474867278,,,,
0.907666667,-0.473266344,-0.308188249,-0.319955295,-0.562174922,-0.474867278,,,,
0.908,-0.346360526,-0.476290931,-0.389409767,-0.506140695,-0.433499991,,,,
0.908333333,-0.473266344,-0.333598898,-0.376046094,-0.518131715,-0.589537056,,,,
0.908666667,-0.346360526,-0.377601607,-0.336035904,-0.507496446,-0.446821878,,,,
0.909,-0.406508632,-0.390994245,-0.318565717,-0.506140695,-0.518908471,,,,
0.909333333,-0.389130145,-0.350856833,-0.290491975,-0.531494715,-0.50424288,,,,
0.909666667,-0.405168347,-0.333598898,-0.336035904,-0.518131715,-0.518908471,,,,
0.91,-0.462458215,-0.322853841,-0.28002992,-0.520820408,-0.529653529,,,,
0.910333333,-0.306437293,-0.420256704,-0.319955295,-0.476736807,-0.433499991,,,,
0.910666667,-0.37442009,-0.39223959,-0.278602158,-0.520820408,-0.462902487,,,,
0.911,-0.406508632,-0.39223959,-0.389409767,-0.518131715,-0.474867278,,,,
0.911333333,-0.462458215,-0.461695355,-0.350714934,-0.492817416,-0.501579786,,,,
0.911666667,-0.418505747,-0.337504656,-0.336035904,-0.506140695,-0.573656238,,,,
0.912,-0.334454407,-0.293507859,-0.334664656,-0.562174922,-0.433499991,,,,
0.912333333,-0.447822154,-0.376340848,-0.334664656,-0.491446168,-0.489562489,,,,
0.912666667,-0.36247152,-0.404400412,-0.250570908,-0.518131715,-0.490905479,,,,
0.913,-0.473266344,-0.321539108,-0.418758405,-0.563474215,-0.573656238,,,,
0.913333333,-0.461174331,-0.404400412,-0.40539341,-0.574250843,-0.559003476,,,,
0.913666667,-0.390488634,-0.39223959,-0.418758405,-0.646226262,-0.489562489,,,,
0.914,-0.502557088,-0.377601607,-0.364038896,-0.576826392,-0.545624988,,,,
0.914333333,-0.361084746,-0.378859825,-0.392041888,-0.478123581,-0.489562489,,,,
0.914666667,-0.418505747,-0.309515771,-0.390727155,-0.53548533,-0.445432301,,,,
0.915,-0.318300962,-0.406862817,-0.250570908,-0.574250843,-0.518908471,,,,
0.915333333,-0.334454407,-0.433664106,-0.349359183,-0.603571166,-0.474867278,,,,
0.915666667,-0.390488634,-0.377601607,-0.418758405,-0.602310407,-0.476225766,,,,
0.916,-0.319731609,-0.321539108,-0.336035904,-0.603571166,-0.417358558,,,,
0.916333333,-0.418505747,-0.404400412,-0.418758405,-0.547508667,-0.490905479,,,,
0.916666667,-0.391844385,-0.348281284,-0.350714934,-0.53548533,-0.474867278,,,,
0.917,-0.433171339,-0.42147131,-0.348000694,-0.476736807,-0.446821878,,,,
0.917333333,-0.334454407,-0.293507859,-0.336035904,-0.5876422,-0.445432301,,,,
0.917666667,-0.346360526,-0.333598898,-0.418758405,-0.563474215,-0.474867278,,,,
0.918,-0.446522861,-0.476290931,-0.334664656,-0.590192035,-0.518908471,,,,
0.918333333,-0.446522861,-0.362948846,-0.290491975,-0.574250843,-0.473506044,,,,
0.918666667,-0.418505747,-0.404400412,-0.290491975,-0.576826392,-0.445432301,,,,
0.919,-0.474539974,-0.377601607,-0.374713203,-0.506140695,-0.489562489,,,,
0.919333333,-0.473266344,-0.39223959,-0.334664656,-0.575539917,-0.489562489,,,,
0.919666667,-0.391844385,-0.42147131,-0.319955295,-0.574250843,-0.573656238,,,,
0.92,-0.474539974,-0.377601607,-0.392041888,-0.518131715,-0.501579786,,,,
0.920333333,-0.389130145,-0.419039645,-0.334664656,-0.520820408,-0.501579786,,,,
0.920666667,-0.430539218,-0.39223959,-0.334664656,-0.591463099,-0.462902487,,,,
0.921,-0.37442009,-0.39223959,-0.374713203,-0.575539917,-0.418776479,,,,
0.921333333,-0.390488634,-0.364222476,-0.308032912,-0.491446168,-0.474867278,,,,
0.921666667,-0.434483423,-0.350856833,-0.377376296,-0.602310407,-0.489562489,,,,
0.922,-0.418505747,-0.377601607,-0.336035904,-0.616963804,-0.418776479,,,,
0.922333333,-0.430539218,-0.364222476,-0.262418232,-0.518131715,-0.489562489,,,,
0.922666667,-0.473266344,-0.32022172,-0.334664656,-0.575539917,-0.559003476,,,,
0.923,-0.418505747,-0.333598898,-0.390727155,-0.531494715,-0.559003476,,,,
0.923333333,-0.391844385,-0.39223959,-0.278602158,-0.532827606,-0.474867278,,,,
0.923666667,-0.36247152,-0.377601607,-0.263864496,-0.53548533,-0.462902487,,,,
0.924,-0.349162363,-0.348281284,-0.334664656,-0.616963804,-0.530958077,,,,
0.924333333,-0.36247152,-0.377601607,-0.404091493,-0.574250843,-0.518908471,,,,
0.924666667,-0.390488634,-0.432459976,-0.305231075,-0.591463099,-0.473506044,,,,
0.925,-0.334454407,-0.377601607,-0.374713203,-0.574250843,-0.418776479,,,,
0.925333333,-0.3638555,-0.322853841,-0.334664656,-0.506140695,-0.418776479,,,,
0.925666667,-0.37442009,-0.42147131,-0.349359183,-0.507496446,-0.559003476,,,,
0.926,-0.458598782,-0.433664106,-0.336035904,-0.574250843,-0.474867278,,,,
0.926333333,-0.462458215,-0.419039645,-0.389409767,-0.476736807,-0.460157223,,,,
0.926666667,-0.418505747,-0.404400412,-0.290491975,-0.602310407,-0.517593739,,,,
0.927,-0.389130145,-0.334903446,-0.28002992,-0.618209149,-0.474867278,,,,
0.927333333,-0.405168347,-0.333598898,-0.308032912,-0.562174922,-0.559003476,,,,
0.927666667,-0.418505747,-0.334903446,-0.235819096,-0.590192035,-0.433499991,,,,
0.928,-0.391844385,-0.433664106,-0.389409767,-0.492817416,-0.502912677,,,,
0.928333333,-0.445220944,-0.321539108,-0.334664656,-0.574250843,-0.544335914,,,,
0.928666667,-0.446522861,-0.321539108,-0.308032912,-0.575539917,-0.433499991,,,,
0.929,-0.37442009,-0.406862817,-0.334664656,-0.574250843,-0.517593739,,,,
0.929333333,-0.433171339,-0.348281284,-0.308032912,-0.588918405,-0.460157223,,,,
0.929666667,-0.389130145,-0.377601607,-0.319955295,-0.562174922,-0.502912677,,,,
0.93,-0.462458215,-0.432459976,-0.334664656,-0.519477418,-0.529653529,,,,
0.930333333,-0.406508632,-0.322853841,-0.308032912,-0.547508667,-0.573656238,,,,
0.930666667,-0.474539974,-0.306858047,-0.306633407,-0.574250843,-0.573656238,,,,
0.931,-0.391844385,-0.405632857,-0.389409767,-0.576826392,-0.474867278,,,,
0.931333333,-0.446522861,-0.432459976,-0.305231075,-0.602310407,-0.490905479,,,,
0.931666667,-0.390488634,-0.350856833,-0.322726049,-0.492817416,-0.462902487,,,,
0.932,-0.418505747,-0.432459976,-0.319955295,-0.518131715,-0.474867278,,,,
0.932333333,-0.346360526,-0.348281284,-0.250570908,-0.603571166,-0.390731079,,,,
0.932666667,-0.391844385,-0.406862817,-0.278602158,-0.602310407,-0.489562489,,,,
0.933,-0.474539974,-0.417820126,-0.348000694,-0.478123581,-0.517593739,,,,
0.933333333,-0.462458215,-0.362948846,-0.418758405,-0.575539917,-0.518908471,,,,
0.933666667,-0.446522861,-0.377601607,-0.305231075,-0.547508667,-0.501579786,,,,
0.934,-0.445220944,-0.321539108,-0.349359183,-0.559568457,-0.489562489,,,,
0.934333333,-0.391844385,-0.36549354,-0.390727155,-0.602310407,-0.546911463,,,,
0.934666667,-0.445220944,-0.293507859,-0.418758405,-0.491446168,-0.462902487,,,,
0.935,-0.391844385,-0.42147131,-0.390727155,-0.547508667,-0.545624988,,,,
0.935333333,-0.419833269,-0.36549354,-0.390727155,-0.603571166,-0.445432301,,,,
0.935666667,-0.391844385,-0.321539108,-0.334664656,-0.520820408,-0.559003476,,,,
0.936,-0.36247152,-0.348281284,-0.278602158,-0.506140695,-0.490905479,,,,
0.936333333,-0.474539974,-0.293507859,-0.364038896,-0.518131715,-0.462902487,,,,
0.936666667,-0.418505747,-0.432459976,-0.250570908,-0.520820408,-0.462902487,,,,
0.937,-0.462458215,-0.406862817,-0.418758405,-0.591463099,-0.501579786,,,,
0.937333333,-0.36247152,-0.377601607,-0.235819096,-0.575539917,-0.462902487,,,,
0.937666667,-0.406508632,-0.348281284,-0.308032912,-0.547508667,-0.474867278,,,,
0.938,-0.377165355,-0.348281284,-0.390727155,-0.646226262,-0.474867278,,,,
0.938333333,-0.390488634,-0.406862817,-0.364038896,-0.518131715,-0.445432301,,,,
0.938666667,-0.447822154,-0.377601607,-0.418758405,-0.547508667,-0.518908471,,,,
0.939,-0.474539974,-0.322853841,-0.374713203,-0.602310407,-0.51627635,,,,
0.939333333,-0.474539974,-0.461695355,-0.349359183,-0.603571166,-0.462902487,,,,
0.939666667,-0.461174331,-0.377601607,-0.290491975,-0.532827606,-0.517593739,,,,
0.94,-0.489177323,-0.377601607,-0.362695906,-0.475347229,-0.489562489,,,,
0.940333333,-0.418505747,-0.39223959,-0.290491975,-0.463414919,-0.529653529,,,,
0.940666667,-0.391844385,-0.350856833,-0.418758405,-0.520820408,-0.462902487,,,,
0.941,-0.389130145,-0.393482425,-0.362695906,-0.616963804,-0.545624988,,,,
0.941333333,-0.377165355,-0.404400412,-0.446789654,-0.518131715,-0.462902487,,,,
0.941666667,-0.458598782,-0.334903446,-0.389409767,-0.616963804,-0.50424288,,,,
0.942,-0.489177323,-0.349570358,-0.306633407,-0.604829384,-0.418776479,,,,
0.942333333,-0.490433006,-0.377601607,-0.319955295,-0.5488234,-0.474867278,,,,
0.942666667,-0.446522861,-0.42147131,-0.404091493,-0.546191279,-0.502912677,,,,
0.943,-0.406508632,-0.404400412,-0.308032912,-0.631602415,-0.433499991,,,,
0.943333333,-0.434483423,-0.333598898,-0.364038896,-0.604829384,-0.477581517,,,,
0.943666667,-0.390488634,-0.406862817,-0.334664656,-0.503420972,-0.462902487,,,,
0.944,-0.36247152,-0.337504656,-0.336035904,-0.547508667,-0.462902487,,,,
0.944333333,-0.377165355,-0.461695355,-0.305231075,-0.574250843,-0.462902487,,,,
0.944666667,-0.446522861,-0.293507859,-0.364038896,-0.604829384,-0.573656238,,,,
0.945,-0.389130145,-0.350856833,-0.418758405,-0.602310407,-0.517593739,,,,
0.945333333,-0.434483423,-0.348281284,-0.362695906,-0.575539917,-0.573656238,,,,
0.945666667,-0.390488634,-0.406862817,-0.350714934,-0.575539917,-0.546911463,,,,
0.946,-0.418505747,-0.447085044,-0.336035904,-0.520820408,-0.462902487,,,,
0.946333333,-0.36247152,-0.333598898,-0.377376296,-0.491446168,-0.473506044,,,,
0.946666667,-0.433171339,-0.321539108,-0.389409767,-0.562174922,-0.559003476,,,,
0.947,-0.418505747,-0.432459976,-0.378703818,-0.547508667,-0.546911463,,,,
0.947333333,-0.445220944,-0.433664106,-0.418758405,-0.590192035,-0.433499991,,,,
0.947666667,-0.418505747,-0.433664106,-0.308032912,-0.604829384,-0.418776479,,,,
0.948,-0.390488634,-0.321539108,-0.334664656,-0.575539917,-0.573656238,,,,
0.948333333,-0.406508632,-0.404400412,-0.319955295,-0.576826392,-0.448208653,,,,
0.948666667,-0.445220944,-0.377601607,-0.333290639,-0.590192035,-0.462902487,,,,
0.949,-0.446522861,-0.406862817,-0.293324955,-0.463414919,-0.529653529,,,,
0.949333333,-0.418505747,-0.348281284,-0.308032912,-0.602310407,-0.445432301,,,,
0.949666667,-0.36247152,-0.406862817,-0.362695906,-0.507496446,-0.502912677,,,,
0.95,-0.490433006,-0.406862817,-0.334664656,-0.562174922,-0.462902487,,,,
0.950333333,-0.391844385,-0.377601607,-0.321342069,-0.631602415,-0.462902487,,,,
0.950666667,-0.417175545,-0.306858047,-0.306633407,-0.575539917,-0.474867278,,,,
0.951,-0.458598782,-0.321539108,-0.392041888,-0.546191279,-0.433499991,,,,
0.951333333,-0.418505747,-0.277451413,-0.305231075,-0.562174922,-0.529653529,,,,
0.951666667,-0.447822154,-0.236043028,-0.308032912,-0.590192035,-0.462902487,,,,
0.952,-0.37853384,-0.417820126,-0.290491975,-0.631602415,-0.462902487,,,,
0.952333333,-0.502557088,-0.348281284,-0.362695906,-0.602310407,-0.448208653,,,,
0.952666667,-0.430539218,-0.377601607,-0.308032912,-0.520820408,-0.518908471,,,,
0.953,-0.462458215,-0.348281284,-0.290491975,-0.604829384,-0.489562489,,,,
0.953333333,-0.406508632,-0.390994245,-0.389409767,-0.604829384,-0.462902487,,,,
0.953666667,-0.377165355,-0.333598898,-0.334664656,-0.531494715,-0.460157223,,,,
0.954,-0.473266344,-0.39223959,-0.319955295,-0.616963804,-0.517593739,,,,
0.954333333,-0.433171339,-0.405632857,-0.333290639,-0.448691407,-0.51627635,,,,
0.954666667,-0.447822154,-0.350856833,-0.334664656,-0.574250843,-0.462902487,,,,
