test,sample1,sample2,sample2,sample3,sample3,R=10mm,H=18mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
4.215,-2.95618644,-3.213908572,-3.072068374,-2.898776014,-2.848697579,,,,
4.215333333,-2.912058543,-3.240255871,-3.128130873,-2.81588487,-2.86075966,,,,
4.215666667,-2.984260183,-3.199043472,-3.070529106,-2.856107544,-2.749837266,,,,
4.216,-2.940089792,-3.185849008,-3.101670316,-2.785479094,-2.764476351,,,,
4.216333333,-2.910717076,-3.227088871,-3.128130873,-2.86948807,-2.776665911,,,,
4.216666667,-2.940089792,-3.255134271,-3.072068374,-2.814682266,-2.831443458,,,,
4.217,-2.897378914,-3.210544065,-3.114907273,-2.758619767,-2.776665911,,,,
4.217333333,-2.938720068,-3.185849008,-3.167721731,-2.830523955,-2.79130376,,,,
4.217666667,-2.938720068,-3.2700277,-3.128130873,-2.86948807,-2.776665911,,,,
4.218,-2.896052914,-3.256862438,-3.156162122,-2.857351364,-2.86075966,,,,
4.218333333,-2.996152291,-3.238547057,-3.156162122,-2.872003998,-2.803440466,,,,
4.218666667,-2.997581411,-3.266550049,-3.098532098,-2.86948807,-2.792550093,,,,
4.219,-2.900038955,-3.142952673,-3.167721731,-2.858597697,-2.86075966,,,,
4.219333333,-2.912058543,-3.184193372,-3.128130873,-2.774376469,-2.804697161,,,,
4.219666667,-2.96672306,-3.200714953,-3.144567467,-2.801260565,-2.76325836,,,,
4.22,-2.95618644,-3.324349619,-3.072068374,-2.86948807,-2.776665911,,,,
4.220333333,-2.913402719,-3.212224621,-3.101670316,-2.800073317,-2.735212961,,,,
4.220666667,-2.855996044,-3.182541074,-3.111743961,-2.813482086,-2.803440466,,,,
4.221,-2.940089792,-3.184193372,-3.199043472,-2.81588487,-2.831443458,,,,
4.221333333,-2.898707592,-3.212224621,-3.212224621,-2.813482086,-2.76325836,,,,
4.221666667,-2.912058543,-3.2700277,-3.088419982,-2.86948807,-2.707167561,,,,
4.222,-2.96672306,-3.213908572,-3.156162122,-2.841485078,-2.847394559,,,,
4.222333333,-2.96672306,-3.240255871,-3.154538082,-2.787825306,-2.707167561,,,,
4.222666667,-2.96672306,-3.17264121,-3.184193372,-2.758619767,-2.748634662,,,,
4.223,-2.924041799,-3.227088871,-3.101670316,-2.841485078,-2.803440466,,,,
4.223333333,-2.842616793,-3.2700277,-3.141341136,-2.842713515,-2.86075966,,,,
4.223666667,-2.909378311,-3.213908572,-3.212224621,-2.773215165,-2.762042826,,,,
4.224,-2.969521847,-3.182541074,-3.098532098,-2.787825306,-2.748634662,,,,
4.224333333,-2.982843791,-3.29631837,-3.167721731,-2.898776014,-2.775437474,,,,
4.224666667,-2.900038955,-3.210544065,-3.128130873,-2.86948807,-2.707167561,,,,
4.225,-2.900038955,-3.213908572,-3.12972988,-2.870744765,-2.748634662,,,,
4.225333333,-2.96672306,-3.240255871,-3.101670316,-2.841485078,-2.748634662,,,,
4.225666667,-2.940089792,-3.266550049,-3.144567467,-2.829305964,-2.775437474,,,,
4.226,-2.910717076,-3.200714953,-3.184193372,-2.786651016,-2.776665911,,,,
4.226333333,-2.924041799,-3.227088871,-3.156162122,-2.758619767,-2.831443458,,,,
4.226666667,-2.910717076,-3.184193372,-3.128130873,-2.926807264,-2.83272841,,,,
4.227,-2.969521847,-3.212224621,-3.182541074,-2.900063562,-2.834015958,,,,
4.227333333,-2.941462283,-3.29631837,-3.199043472,-2.86948807,-2.79130376,,,,
4.227666667,-2.994726052,-3.256862438,-3.044037125,-2.86948807,-2.735212961,,,,
4.228,-2.997581411,-3.185849008,-3.114907273,-2.843944434,-2.735212961,,,,
4.228333333,-2.871965212,-3.240255871,-3.085306909,-2.926807264,-2.820623836,,,,
4.228666667,-2.95618644,-3.197375363,-3.144567467,-2.802450212,-2.818077054,,,,
4.229,-3.02418354,-3.240255871,-3.182541074,-2.814682266,-2.776665911,,,,
4.229333333,-2.884027293,-3.228788695,-3.12972988,-2.842713515,-2.775437474,,,,
4.229666667,-2.941462283,-3.185849008,-3.212224621,-2.913442163,-2.764476351,,,,
4.23,-2.897378914,-3.298087264,-3.098532098,-2.842713515,-2.776665911,,,,
4.230333333,-2.968121042,-3.309443817,-3.128130873,-2.81588487,-2.831443458,,,,
4.230666667,-2.96672306,-3.240255871,-3.169358249,-2.801260565,-2.803440466,,,,
4.231,-2.926752992,-3.17264121,-3.100099624,-2.786651016,-2.804697161,,,,
4.231333333,-2.994726052,-3.184193372,-3.072068374,-2.858597697,-2.831443458,,,,
4.231666667,-2.981430255,-3.170998072,-3.144567467,-2.813482086,-2.862075522,,,,
4.232,-2.95618644,-3.29631837,-3.116493725,-2.786651016,-2.736402608,,,,
4.232333333,-3.02418354,-3.210544065,-3.199043472,-2.801260565,-2.776665911,,,,
4.232666667,-2.913402719,-3.25340959,-3.199043472,-2.870744765,-2.77789683,,,,
4.233,-2.994726052,-3.283179671,-3.212224621,-2.802450212,-2.86075966,,,,
4.233333333,-2.96672306,-3.298087264,-3.17264121,-2.829305964,-2.848697579,,,,
4.233666667,-2.968121042,-3.2700277,-3.072068374,-2.856107544,-2.888790909,,,,
4.234,-3.01088919,-3.240255871,-3.154538082,-2.813482086,-2.776665911,,,,
4.234333333,-2.940089792,-3.144567467,-3.101670316,-2.801260565,-2.804697161,,,,
4.234666667,-2.96672306,-3.157789444,-3.114907273,-2.900063562,-2.748634662,,,,
4.235,-2.997581411,-3.26828712,-3.17264121,-2.856107544,-2.844796396,,,,
4.235333333,-2.980019568,-3.298087264,-3.154538082,-2.773215165,-2.875439958,,,,
4.235666667,-2.954798391,-3.200714953,-3.12653509,-2.841485078,-2.748634662,,,,
4.236,-2.997581411,-3.298087264,-3.199043472,-2.81588487,-2.804697161,,,,
4.236333333,-2.870662192,-3.266550049,-3.182541074,-2.773215165,-2.748634662,,,,
4.236666667,-3.025640975,-3.294553041,-3.156162122,-2.857351364,-2.820623836,,,,
4.237,-2.900038955,-3.298087264,-3.101670316,-2.86948807,-2.847394559,,,,
4.237333333,-2.884027293,-3.195710615,-3.100099624,-2.829305964,-2.820623836,,,,
4.237666667,-2.969521847,-3.266550049,-3.086861874,-2.898776014,-2.776665911,,,,
4.238,-3.01088919,-3.212224621,-3.212224621,-2.813482086,-2.831443458,,,,
4.238333333,-2.994726052,-3.240255871,-3.170998072,-2.926807264,-2.83272841,,,,
4.238666667,-2.96672306,-3.324349619,-3.185849008,-2.88667144,-2.764476351,,,,
4.239,-2.928112698,-3.298087264,-3.210544065,-2.926807264,-2.819349159,,,,
4.239333333,-2.954798391,-3.26828712,-3.072068374,-2.829305964,-2.862075522,,,,
4.239666667,-2.884027293,-3.2236995,-3.128130873,-2.926807264,-2.875439958,,,,
4.24,-2.997581411,-3.240255871,-3.12653509,-2.830523955,-2.804697161,,,,
4.240333333,-2.994726052,-3.199043472,-3.101670316,-2.926807264,-2.720603412,,,,
4.240666667,-2.968121042,-3.266550049,-3.17264121,-2.870744765,-2.735212961,,,,
4.241,-2.900038955,-3.26828712,-3.185849008,-2.814682266,-2.831443458,,,,
4.241333333,-2.954798391,-3.227088871,-3.072068374,-2.873265777,-2.775437474,,,,
4.241666667,-3.05221479,-3.266550049,-3.182541074,-2.813482086,-2.804697161,,,,
4.242,-2.912058543,-3.238547057,-3.156162122,-2.829305964,-2.848697579,,,,
4.242333333,-2.984260183,-3.26828712,-3.185849008,-2.870744765,-2.748634662,,,,
4.242666667,-2.938720068,-3.298087264,-3.12653509,-2.900063562,-2.85944645,,,,
4.243,-2.870662192,-3.31122507,-3.12972988,-2.913442163,-2.775437474,,,,
4.243333333,-3.012333926,-3.256862438,-3.17264121,-2.897491062,-2.875439958,,,,
4.243666667,-2.954798391,-3.307666154,-3.072068374,-2.841485078,-2.83272841,,,,
4.244,-2.96672306,-3.240255871,-3.240255871,-2.88667144,-2.831443458,,,,
4.244333333,-2.884027293,-3.294553041,-3.200714953,-2.841485078,-2.848697579,,,,
4.244666667,-2.938720068,-3.26828712,-3.199043472,-2.830523955,-2.83272841,,,,
4.245,-2.912058543,-3.210544065,-3.156162122,-2.842713515,-2.762042826,,,,
4.245333333,-2.984260183,-3.294553041,-3.199043472,-2.900063562,-2.775437474,,,,
4.245666667,-2.968121042,-3.241968136,-3.182541074,-2.842713515,-2.735212961,,,,
4.246,-3.008008453,-3.228788695,-3.240255871,-2.858597697,-2.775437474,,,,
4.246333333,-2.994726052,-3.241968136,-3.156162122,-2.897491062,-2.875439958,,,,
4.246666667,-2.941462283,-3.26828712,-3.116493725,-2.801260565,-2.831443458,,,,
4.247,-2.997581411,-3.31122507,-3.128130873,-2.900063562,-2.83272841,,,,
4.247333333,-2.913402719,-3.294553041,-3.072068374,-2.841485078,-2.748634662,,,,
4.247666667,-3.012333926,-3.281426704,-3.086861874,-2.900063562,-2.735212961,,,,
4.248,-2.982843791,-3.210544065,-3.240255871,-2.897491062,-2.804697161,,,,
4.248333333,-2.968121042,-3.210544065,-3.142952673,-2.843944434,-2.83272841,,,,
4.248666667,-2.938720068,-3.255134271,-3.113324022,-2.897491062,-2.83272841,,,,
4.249,-3.022729044,-3.240255871,-3.199043472,-2.802450212,-2.749837266,,,,
4.249333333,-2.968121042,-3.324349619,-3.12653509,-2.870744765,-2.775437474,,,,
4.249666667,-2.928112698,-3.352380868,-3.170998072,-2.88667144,-2.86075966,,,,
4.25,-2.996152291,-3.26828712,-3.156162122,-2.813482086,-2.888790909,,,,
4.250333333,-2.952030683,-3.241968136,-3.086861874,-2.786651016,-2.735212961,,,,
4.250666667,-3.078735028,-3.255134271,-3.128130873,-2.857351364,-2.804697161,,,,
4.251,-3.01088919,-3.26828712,-3.184193372,-2.870744765,-2.831443458,,,,
4.251333333,-2.982843791,-3.352380868,-3.200714953,-2.814682266,-2.819349159,,,,
4.251666667,-3.05221479,-3.199043472,-3.142952673,-2.914745183,-2.846094167,,,,
4.252,-2.996152291,-3.25340959,-3.185849008,-2.802450212,-2.83272841,,,,
4.252333333,-3.035997337,-3.307666154,-3.170998072,-2.841485078,-2.831443458,,,,
4.252666667,-2.928112698,-3.251688384,-3.182541074,-2.814682266,-2.876771321,,,,
4.253,-2.994726052,-3.212224621,-3.17264121,-2.814682266,-2.776665911,,,,
4.253333333,-2.928112698,-3.313009923,-3.210544065,-2.870744765,-2.762042826,,,,
4.253666667,-3.022729044,-3.29631837,-3.12653509,-2.88667144,-2.803440466,,,,
4.254,-2.994726052,-3.238547057,-3.17264121,-2.826877346,-2.888790909,,,,
4.254333333,-3.025640975,-3.324349619,-3.144567467,-2.829305964,-2.876771321,,,,
4.254666667,-2.912058543,-3.184193372,-3.086861874,-2.801260565,-2.83272841,,,,
4.255,-3.080246039,-3.294553041,-3.156162122,-2.841485078,-2.831443458,,,,
4.255333333,-2.982843791,-3.26828712,-3.182541074,-2.802450212,-2.792550093,,,,
4.255666667,-2.925396028,-3.241968136,-3.240255871,-2.926807264,-2.831443458,,,,
4.256,-2.912058543,-3.298087264,-3.12653509,-2.829305964,-2.831443458,,,,
4.256333333,-3.022729044,-3.322556033,-3.170998072,-2.86948807,-2.831443458,,,,
4.256666667,-2.968121042,-3.210544065,-3.156162122,-2.843944434,-2.85944645,,,,
4.257,-3.025640975,-3.324349619,-3.210544065,-2.843944434,-2.831443458,,,,
4.257333333,-3.05221479,-3.313009923,-3.210544065,-2.81588487,-2.83272841,,,,
4.257666667,-2.912058543,-3.29631837,-3.185849008,-2.926807264,-2.775437474,,,,
4.258,-3.009447369,-3.2700277,-3.182541074,-2.897491062,-2.803440466,,,,
4.258333333,-3.012333926,-3.326146828,-3.086861874,-2.914745183,-2.875439958,,,,
4.258666667,-2.996152291,-3.225392476,-3.139732846,-2.857351364,-2.847394559,,,,
4.259,-3.01088919,-3.279677269,-3.210544065,-2.914745183,-2.887449442,,,,
4.259333333,-2.95618644,-3.266550049,-3.144567467,-2.926807264,-2.820623836,,,,
4.259666667,-3.012333926,-3.279677269,-3.182541074,-2.870744765,-2.85944645,,,,
4.26,-2.938720068,-3.212224621,-3.184193372,-2.870744765,-2.848697579,,,,
4.260333333,-2.982843791,-3.241968136,-3.210544065,-2.841485078,-2.876771321,,,,
4.260666667,-2.996152291,-3.283179671,-3.156162122,-2.843944434,-2.831443458,,,,
4.261,-2.969521847,-3.26828712,-3.116493725,-2.900063562,-2.903485358,,,,
4.261333333,-2.95618644,-3.322556033,-3.12972988,-2.870744765,-2.847394559,,,,
4.261666667,-2.994726052,-3.240255871,-3.210544065,-2.926807264,-2.819349159,,,,
4.262,-2.969521847,-3.322556033,-3.184193372,-2.897491062,-2.902128394,,,,
4.262333333,-3.022729044,-3.31122507,-3.240255871,-2.884124657,-2.888790909,,,,
4.262666667,-2.996152291,-3.255134271,-3.12653509,-2.897491062,-2.83272841,,,,
4.263,-2.982843791,-3.284936181,-3.213908572,-2.841485078,-2.86075966,,,,
4.263333333,-3.080246039,-3.238547057,-3.227088871,-2.86948807,-2.748634662,,,,
4.263666667,-2.996152291,-3.241968136,-3.197375363,-2.898776014,-2.862075522,,,,
4.264,-2.940089792,-3.184193372,-3.170998072,-2.814682266,-2.85944645,,,,
4.264333333,-2.996152291,-3.251688384,-3.184193372,-2.88667144,-2.903485358,,,,
4.264666667,-2.898707592,-3.33927047,-3.128130873,-2.913442163,-2.803440466,,,,
4.265,-3.02418354,-3.212224621,-3.212224621,-2.900063562,-2.916822158,,,,
4.265333333,-3.009447369,-3.352380868,-3.210544065,-2.954838513,-2.86075966,,,,
4.265666667,-2.999013421,-3.238547057,-3.184193372,-2.870744765,-2.888790909,,,,
4.266,-2.996152291,-3.2700277,-3.197375363,-2.884124657,-2.775437474,,,,
4.266333333,-3.05221479,-3.283179671,-3.200714953,-2.938832884,-2.85944645,,,,
4.266666667,-2.996152291,-3.240255871,-3.157789444,-2.870744765,-2.803440466,,,,
4.267,-3.025640975,-3.26828712,-3.213908572,-2.954838513,-2.805956394,,,,
4.267333333,-3.01088919,-3.212224621,-3.156162122,-2.941487562,-2.85944645,,,,
4.267666667,-2.95618644,-3.26828712,-3.184193372,-2.900063562,-2.86075966,,,,
4.268,-3.02418354,-3.227088871,-3.238547057,-2.885396763,-2.79005994,,,,
4.268333333,-3.066979989,-3.29631837,-3.154538082,-2.843944434,-2.86075966,,,,
4.268666667,-3.05221479,-3.29631837,-3.154538082,-2.86948807,-2.76325836,,,,
4.269,-2.996152291,-3.227088871,-3.128130873,-2.897491062,-2.792550093,,,,
4.269333333,-3.050732036,-3.2700277,-3.157789444,-2.857351364,-2.847394559,,,,
4.269666667,-2.982843791,-3.380412118,-3.154538082,-2.841485078,-2.887449442,,,,
4.27,-3.050732036,-3.26828712,-3.100099624,-2.830523955,-2.944853408,,,,
4.270333333,-2.95618644,-3.352380868,-3.154538082,-2.858597697,-2.776665911,,,,
4.270666667,-3.022729044,-3.313009923,-3.157789444,-2.925494054,-2.86075966,,,,
4.271,-2.953413142,-3.238547057,-3.184193372,-2.914745183,-2.890135086,,,,
4.271333333,-2.994726052,-3.313009923,-3.240255871,-2.817089906,-2.900774165,,,,
4.271666667,-3.095025389,-3.2700277,-3.167721731,-2.925494054,-2.819349159,,,,
4.272,-3.108277289,-3.354206392,-3.241968136,-2.914745183,-2.820623836,,,,
4.272333333,-3.009447369,-3.309443817,-3.156162122,-2.870744765,-2.916822158,,,,
4.272666667,-3.040407668,-3.29631837,-3.26828712,-2.857351364,-2.887449442,,,,
4.273,-2.984260183,-3.199043472,-3.212224621,-2.830523955,-2.862075522,,,,
4.273333333,-2.994726052,-3.283179671,-3.200714953,-2.841485078,-2.818077054,,,,
4.273666667,-3.012333926,-3.266550049,-3.227088871,-2.841485078,-2.819349159,,,,
4.274,-2.940089792,-3.238547057,-3.184193372,-2.982869762,-2.875439958,,,,
4.274333333,-3.05221479,-3.367315869,-3.144567467,-2.814682266,-2.85944645,,,,
4.274666667,-3.01088919,-3.29631837,-3.142952673,-2.801260565,-2.903485358,,,,
4.275,-2.968121042,-3.2700277,-3.26828712,-2.900063562,-2.876771321,,,,
4.275333333,-2.996152291,-3.238547057,-3.184193372,-2.897491062,-2.792550093,,,,
4.275666667,-3.02418354,-3.2700277,-3.154538082,-2.88667144,-2.85944645,,,,
4.276,-3.02418354,-3.352380868,-3.128130873,-2.897491062,-2.847394559,,,,
4.276333333,-3.053700539,-3.324349619,-3.128130873,-2.841485078,-2.79130376,,,,
4.276666667,-2.969521847,-3.33927047,-3.228788695,-2.928123126,-2.79005994,,,,
4.277,-2.996152291,-3.212224621,-3.157789444,-2.897491062,-2.888790909,,,,
4.277333333,-2.968121042,-3.199043472,-3.212224621,-2.942818925,-2.831443458,,,,
4.277666667,-3.037464482,-3.283179671,-3.167721731,-2.914745183,-2.819349159,,,,
4.278,-2.96672306,-3.284936181,-3.213908572,-2.841485078,-2.890135086,,,,
4.278333333,-3.078735028,-3.266550049,-3.210544065,-2.870744765,-2.887449442,,,,
4.278666667,-3.053700539,-3.240255871,-3.228788695,-2.928123126,-2.805956394,,,,
4.279,-3.081760103,-3.238547057,-3.199043472,-2.968175998,-2.86075966,,,,
4.279333333,-3.053700539,-3.279677269,-3.210544065,-2.954838513,-2.847394559,,,,
4.279666667,-3.02418354,-3.256862438,-3.213908572,-2.872003998,-2.944853408,,,,
4.28,-3.081760103,-3.313009923,-3.212224621,-2.914745183,-2.831443458,,,,
4.280333333,-2.96672306,-3.326146828,-3.212224621,-2.954838513,-2.86075966,,,,
4.280666667,-2.997581411,-3.29631837,-3.184193372,-2.885396763,-2.904845064,,,,
4.281,-3.080246039,-3.352380868,-3.255134271,-2.870744765,-2.888790909,,,,
4.281333333,-2.968121042,-3.240255871,-3.114907273,-2.830523955,-2.803440466,,,,
4.281666667,-3.080246039,-3.352380868,-3.228788695,-2.928123126,-2.831443458,,,,
4.282,-3.053700539,-3.266550049,-3.210544065,-2.801260565,-2.803440466,,,,
4.282333333,-3.02418354,-3.380412118,-3.086861874,-2.857351364,-2.916822158,,,,
4.282666667,-3.080246039,-3.29631837,-3.238547057,-2.898776014,-2.887449442,,,,
4.283,-3.040407668,-3.26828712,-3.154538082,-2.953497046,-2.804697161,,,,
4.283333333,-3.01088919,-3.29631837,-3.17264121,-2.926807264,-2.958162621,,,,
4.283666667,-3.040407668,-3.284936181,-3.251688384,-2.86948807,-2.931530757,,,,
4.284,-2.982843791,-3.29631837,-3.199043472,-2.830523955,-2.86075966,,,,
4.284333333,-3.02418354,-3.256862438,-3.170998072,-2.830523955,-2.887449442,,,,
4.284666667,-3.095025389,-3.266550049,-3.169358249,-2.912141771,-2.887449442,,,,
4.285,-3.068481411,-3.225392476,-3.210544065,-2.898776014,-2.86075966,,,,
4.285333333,-3.050732036,-3.283179671,-3.185849008,-2.884124657,-2.834015958,,,,
4.285666667,-2.996152291,-3.352380868,-3.255134271,-2.926807264,-2.888790909,,,,
4.286,-3.050732036,-3.238547057,-3.154538082,-2.873265777,-2.86075966,,,,
4.286333333,-3.05221479,-3.352380868,-3.240255871,-2.913442163,-2.85944645,,,,
4.286666667,-2.968121042,-3.354206392,-3.228788695,-2.926807264,-2.932918807,,,,
4.287,-3.02418354,-3.352380868,-3.238547057,-2.841485078,-2.931530757,,,,
4.287333333,-2.996152291,-3.283179671,-3.210544065,-2.95618269,-2.847394559,,,,
4.287666667,-3.078735028,-3.367315869,-3.281426704,-2.953497046,-2.776665911,,,,
4.288,-3.068481411,-3.240255871,-3.26828712,-2.858597697,-2.887449442,,,,
4.288333333,-3.081760103,-3.354206392,-3.256862438,-2.912141771,-2.86075966,,,,
4.288666667,-2.994726052,-3.337460931,-3.241968136,-2.95618269,-2.958162621,,,,
4.289,-2.994726052,-3.240255871,-3.228788695,-2.813482086,-2.804697161,,,,
4.289333333,-2.984260183,-3.408443367,-3.184193372,-2.898776014,-2.86075966,,,,
4.289666667,-2.997581411,-3.324349619,-3.170998072,-2.926807264,-2.874111281,,,,
4.29,-3.078735028,-3.283179671,-3.156162122,-2.954838513,-2.86075966,,,,
4.290333333,-2.968121042,-3.354206392,-3.184193372,-2.953497046,-2.875439958,,,,
4.290666667,-3.02418354,-3.266550049,-3.26828712,-2.897491062,-2.834015958,,,,
4.291,-3.081760103,-3.337460931,-3.2700277,-2.885396763,-2.76325836,,,,
4.291333333,-3.050732036,-3.2700277,-3.182541074,-2.885396763,-2.819349159,,,,
4.291666667,-3.01088919,-3.29631837,-3.2700277,-2.982869762,-2.932918807,,,,
4.292,-3.136308538,-3.2700277,-3.241968136,-2.925494054,-2.803440466,,,,
4.292333333,-3.022729044,-3.240255871,-3.154538082,-2.897491062,-2.818077054,,,,
4.292666667,-2.968121042,-3.29631837,-3.256862438,-2.898776014,-2.916822158,,,,
4.293,-3.108277289,-3.298087264,-3.228788695,-2.858597697,-2.820623836,,,,
4.293333333,-3.035997337,-3.294553041,-3.199043472,-2.872003998,-2.831443458,,,,
4.293666667,-2.996152291,-3.367315869,-3.212224621,-2.86948807,-2.79130376,,,,
4.294,-3.037464482,-3.354206392,-3.26828712,-2.926807264,-2.862075522,,,,
4.294333333,-3.022729044,-3.283179671,-3.26828712,-2.95618269,-2.776665911,,,,
4.294666667,-3.02418354,-3.251688384,-3.182541074,-2.843944434,-2.86075966,,,,
4.295,-3.05221479,-3.266550049,-3.154538082,-2.954838513,-2.820623836,,,,
4.295333333,-3.068481411,-3.352380868,-3.154538082,-2.845177842,-2.820623836,,,,
4.295666667,-3.081760103,-3.266550049,-3.210544065,-2.95618269,-2.875439958,,,,
4.296,-3.02418354,-3.354206392,-3.156162122,-2.95618269,-2.847394559,,,,
4.296333333,-2.996152291,-3.294553041,-3.283179671,-2.885396763,-2.831443458,,,,
4.296666667,-3.081760103,-3.29631837,-3.241968136,-2.898776014,-2.776665911,,,,
4.297,-3.02418354,-3.322556033,-3.212224621,-2.829305964,-2.915452434,,,,
4.297333333,-3.02418354,-3.354206392,-3.266550049,-2.953497046,-2.831443458,,,,
4.297666667,-3.03893459,-3.298087264,-3.156162122,-2.942818925,-2.931530757,,,,
4.298,-3.03893459,-3.350559025,-3.195710615,-2.86948807,-2.888790909,,,,
4.298333333,-2.981430255,-3.337460931,-3.199043472,-2.926807264,-2.819349159,,,,
4.298666667,-3.022729044,-3.298087264,-3.156162122,-2.86948807,-2.888790909,,,,
4.299,-3.123070788,-3.408443367,-3.210544065,-2.942818925,-2.862075522,,,,
4.299333333,-2.984260183,-3.307666154,-3.185849008,-2.95618269,-2.818077054,,,,
4.299666667,-3.078735028,-3.354206392,-3.256862438,-2.856107544,-2.944853408,,,,
4.3,-3.05221479,-3.354206392,-3.29631837,-2.941487562,-2.888790909,,,,
4.300333333,-3.078735028,-3.307666154,-3.212224621,-2.86948807,-2.888790909,,,,
4.300666667,-3.03893459,-3.309443817,-3.256862438,-2.982869762,-2.79130376,,,,
4.301,-2.994726052,-3.256862438,-3.182541074,-2.885396763,-2.85944645,,,,
4.301333333,-3.078735028,-3.29631837,-3.182541074,-2.842713515,-2.847394559,,,,
4.301666667,-3.012333926,-3.25340959,-3.227088871,-2.926807264,-2.86075966,,,,
4.302,-3.012333926,-3.283179671,-3.238547057,-2.925494054,-2.804697161,,,,
4.302333333,-3.022729044,-3.238547057,-3.2700277,-2.841485078,-2.79005994,,,,
4.302666667,-3.081760103,-3.380412118,-3.240255871,-2.829305964,-2.876771321,,,,
4.303,-3.10673802,-3.266550049,-3.29631837,-2.925494054,-2.803440466,,,,
4.303333333,-3.05221479,-3.326146828,-3.256862438,-2.926807264,-2.915452434,,,,
4.303666667,-3.012333926,-3.408443367,-3.2700277,-2.870744765,-2.887449442,,,,
4.304,-2.999013421,-3.350559025,-3.240255871,-2.913442163,-2.888790909,,,,
4.304333333,-3.10673802,-3.363643923,-3.2700277,-2.900063562,-2.888790909,,,,
4.304666667,-2.996152291,-3.2700277,-3.29631837,-2.858597697,-2.915452434,,,,
4.305,-3.05221479,-3.337460931,-3.2700277,-2.926807264,-2.79130376,,,,
4.305333333,-3.012333926,-3.313009923,-3.210544065,-2.926807264,-2.820623836,,,,
4.305666667,-3.136308538,-3.324349619,-3.197375363,-2.953497046,-2.888790909,,,,
4.306,-3.012333926,-3.322556033,-3.238547057,-2.982869762,-2.804697161,,,,
4.306333333,-2.982843791,-3.337460931,-3.29631837,-2.940158885,-2.804697161,,,,
4.306666667,-3.03893459,-3.341083666,-3.182541074,-2.982869762,-2.847394559,,,,
4.307,-3.081760103,-3.369157409,-3.227088871,-2.86948807,-2.875439958,,,,
4.307333333,-3.05221479,-3.266550049,-3.210544065,-2.95618269,-2.831443458,,,,
4.307666667,-3.080246039,-3.378562017,-3.240255871,-2.885396763,-2.79130376,,,,
4.308,-3.012333926,-3.324349619,-3.227088871,-2.953497046,-2.931530757,,,,
4.308333333,-3.05221479,-3.341083666,-3.213908572,-2.926807264,-2.818077054,,,,
4.308666667,-3.083277229,-3.26828712,-3.298087264,-2.86948807,-2.83272841,,,,
4.309,-3.165938795,-3.324349619,-3.195710615,-2.842713515,-2.915452434,,,,
4.309333333,-3.164339787,-3.337460931,-3.240255871,-2.926807264,-2.848697579,,,,
4.309666667,-3.137879231,-3.341083666,-3.182541074,-2.953497046,-2.972884657,,,,
4.31,-3.093498709,-3.284936181,-3.227088871,-2.926807264,-2.83272841,,,,
4.310333333,-3.093498709,-3.326146828,-3.142952673,-2.953497046,-2.915452434,,,,
4.310666667,-3.080246039,-3.324349619,-3.185849008,-2.913442163,-2.85944645,,,,
4.311,-3.10673802,-3.31122507,-3.182541074,-2.925494054,-2.86075966,,,,
4.311333333,-3.17755005,-3.380412118,-3.213908572,-2.858597697,-2.862075522,,,,
4.311666667,-3.065481596,-3.352380868,-3.240255871,-2.942818925,-2.875439958,,,,
4.312,-3.050732036,-3.363643923,-3.29631837,-2.913442163,-2.888790909,,,,
4.312333333,-3.05221479,-3.350559025,-3.29631837,-2.88667144,-2.91819465,,,,
4.312666667,-3.02418354,-3.284936181,-3.212224621,-2.95618269,-2.915452434,,,,
4.313,-3.109819667,-3.322556033,-3.240255871,-2.940158885,-2.875439958,,,,
4.313333333,-3.151116188,-3.281426704,-3.266550049,-2.870744765,-2.932918807,,,,
4.313666667,-3.136308538,-3.421512271,-3.29631837,-2.954838513,-2.916822158,,,,
4.314,-3.022729044,-3.29631837,-3.212224621,-2.900063562,-2.91819465,,,,
4.314333333,-3.053700539,-3.350559025,-3.240255871,-2.954838513,-2.888790909,,,,
4.314666667,-3.05221479,-3.421512271,-3.266550049,-2.953497046,-2.848697579,,,,
4.315,-3.050732036,-3.307666154,-3.240255871,-2.86948807,-2.972884657,,,,
4.315333333,-3.078735028,-3.256862438,-3.2700277,-2.900063562,-2.887449442,,,,
4.315666667,-2.982843791,-3.324349619,-3.182541074,-2.940158885,-2.972884657,,,,
4.316,-3.10673802,-3.326146828,-3.29631837,-2.897491062,-2.946254213,,,,
4.316333333,-3.109819667,-3.352380868,-3.227088871,-3.010901012,-2.819349159,,,,
4.316666667,-2.996152291,-3.369157409,-3.213908572,-2.897491062,-2.86075966,,,,
4.317,-3.080246039,-3.294553041,-3.337460931,-2.95618269,-2.862075522,,,,
4.317333333,-2.996152291,-3.378562017,-3.2700277,-2.953497046,-2.85944645,,,,
4.317666667,-3.02418354,-3.378562017,-3.2700277,-2.982869762,-2.819349159,,,,
4.318,-3.136308538,-3.313009923,-3.240255871,-2.925494054,-2.85944645,,,,
4.318333333,-3.05221479,-3.337460931,-3.184193372,-2.953497046,-2.819349159,,,,
4.318666667,-2.996152291,-3.352380868,-3.200714953,-2.884124657,-2.903485358,,,,
4.319,-3.096555154,-3.363643923,-3.256862438,-3.010901012,-2.932918807,,,,
