test,sample0,sample0,sample1,sample1,sample2,sample2,R=9mm,H=45mm,t=1.2mm,flow=1.2ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
4.228,-2.085785051,-2.058036895,-2.086391981,-1.974408256,-2.546171749,-2.522388038,,,,
4.228666667,-2.142313977,-2.058403111,-2.11477605,-2.017090763,-2.559735857,-2.591124434,,,,
4.229333333,-2.156103346,-2.044218414,-2.142426208,-1.989031199,-2.518154636,-2.53511845,,,,
4.23,-2.001691303,-2.10063337,-2.170443322,-1.946758098,-2.461330759,-2.53684237,,,,
4.230666667,-2.1698788,-2.044218414,-2.198009533,-2.058459597,-2.561516349,-2.563121442,,,,
4.231333333,-2.18364036,-2.030385997,-2.114042879,-2.016215422,-2.588656454,-2.520694114,,,,
4.232,-2.100436929,-2.10063337,-2.170443322,-1.989031199,-2.586823092,-2.550433437,,,,
4.232666667,-2.14184755,-2.10063337,-2.198009533,-1.932912071,-2.518154636,-2.564901934,,,,
4.233333333,-2.1698788,-2.10063337,-2.198912248,-1.974408256,-2.561516349,-2.592961498,,,,
4.234,-2.113816301,-2.044218414,-2.198009533,-1.918374029,-2.505397221,-2.53684237,,,,
4.234666667,-2.057373088,-2.058036895,-2.127847443,-1.960971635,-2.532593955,-2.53511845,,,,
4.235333333,-2.142313977,-2.058036895,-2.184233374,-2.045150327,-2.518154636,-2.53684237,,,,
4.236,-2.086194849,-2.058036895,-2.11477605,-2.002002696,-2.517308528,-2.508782806,,,,
4.236666667,-2.1698788,-2.157162295,-2.11477605,-2.017090763,-2.575093251,-2.56401079,,,,
4.237333333,-2.142313977,-2.044924039,-2.198912248,-1.932206447,-2.546171749,-2.621021062,,,,
4.238,-2.085785051,-2.157162295,-2.185108715,-2.017090763,-2.601275182,-2.507948291,,,,
4.238666667,-2.029722553,-2.072983603,-2.170443322,-1.960971635,-2.559735857,-2.591124434,,,,
4.239333333,-2.057373088,-2.016539621,-2.185108715,-1.932206447,-2.505397221,-2.53684237,,,,
4.24,-2.029722553,-2.156695868,-2.072545605,-1.932558903,-2.546171749,-2.56401079,,,,
4.240666667,-2.113816301,-2.044924039,-2.170443322,-1.960590152,-2.602205977,-2.591124434,,,,
4.241333333,-2.071177461,-2.016539621,-2.198912248,-2.044683901,-2.546171749,-2.591124434,,,,
4.242,-2.113816301,-2.129102731,-2.114042879,-1.988621402,-2.489319643,-2.522388038,,,,
4.242666667,-2.057753802,-2.129102731,-2.170020648,-2.058459597,-2.517308528,-2.508782806,,,,
4.243333333,-2.113816301,-2.128664619,-2.170020648,-1.919052052,-2.517308528,-2.520694114,,,,
4.244,-2.09958902,-2.10063337,-2.185108715,-1.946758098,-2.462120409,-2.56401079,,,,
4.244666667,-2.071177461,-2.072983603,-2.100224398,-1.904527653,-2.588656454,-2.563121442,,,,
4.245333333,-2.09958902,-2.12822739,-2.185108715,-1.932206447,-2.63022309,-2.606524236,,,,
4.246,-2.128510672,-2.10063337,-2.128989587,-2.044683901,-2.462120409,-2.591124434,,,,
4.246666667,-2.141382064,-2.10063337,-2.170443322,-1.960209439,-2.546171749,-2.621021062,,,,
4.247333333,-2.113816301,-2.044570871,-2.142821449,-2.016215422,-2.517308528,-2.592042039,,,,
4.248,-2.09958902,-2.114014664,-2.212701852,-1.974803497,-2.573286297,-2.56401079,,,,
4.248666667,-2.085785051,-2.14335899,-2.254494662,-2.058459597,-2.462120409,-2.577574449,,,,
4.249333333,-2.085785051,-2.157162295,-2.170020648,-1.989031199,-2.561516349,-2.606524236,,,,
4.25,-2.127155231,-2.156695868,-2.170443322,-2.044683901,-2.546171749,-2.549557335,,,,
4.250666667,-2.113816301,-2.044218414,-2.198460435,-1.988621402,-2.545297413,-2.507948291,,,,
4.251333333,-2.170373541,-2.072983603,-2.114042879,-2.07271515,-2.573286297,-2.56401079,,,,
4.252,-2.085785051,-2.12822739,-2.114042879,-1.947125794,-2.5588483,-2.605591562,,,,
4.252666667,-2.086194849,-2.142003549,-2.211771818,-1.918374029,-2.63022309,-2.634569636,,,,
4.253333333,-2.14184755,-2.087211505,-2.100576855,-1.988212431,-2.546171749,-2.591124434,,,,
4.254,-2.029722553,-2.10063337,-2.212701852,-1.988621402,-2.490137522,-2.619127426,,,,
4.254666667,-2.085785051,-2.044218414,-2.170443322,-2.029991581,-2.616687703,-2.619127426,,,,
4.255333333,-2.113379072,-2.198488678,-2.184233374,-1.974013812,-2.462120409,-2.591124434,,,,
4.256,-2.086194849,-2.016539621,-2.198460435,-1.960971635,-2.586823092,-2.53597954,,,,
4.256666667,-2.127155231,-2.10063337,-2.226477549,-2.016215422,-2.546171749,-2.56401079,,,,
4.257333333,-2.127155231,-2.07260212,-2.185108715,-1.947125794,-2.505397221,-2.56401079,,,,
4.258,-2.170373541,-2.072221406,-2.213168279,-2.00327328,-2.505397221,-2.604660767,,,,
4.258666667,-2.14184755,-2.184727118,-2.072545605,-2.045150327,-2.489319643,-2.56401079,,,,
4.259333333,-2.183133,-2.128664619,-2.142426208,-2.058459597,-2.63022309,-2.548682998,,,,
4.26,-2.1698788,-2.072983603,-2.142426208,-2.07271515,-2.589575913,-2.648104538,,,,
4.260666667,-2.09958902,-2.129102731,-2.142031764,-1.988621402,-2.462120409,-2.634569636,,,,
4.261333333,-2.113816301,-2.129102731,-2.198912248,-2.016215422,-2.586823092,-2.591124434,,,,
4.262,-2.211657474,-2.058403111,-2.100224398,-1.946024927,-2.518154636,-2.53511845,,,,
4.262666667,-2.127155231,-2.044570871,-2.198009533,-2.08647671,-2.533456785,-2.621021062,,,,
4.263333333,-2.057373088,-2.10063337,-2.12822739,-2.030442483,-2.686257317,-2.661625789,,,,
4.264,-2.002016157,-2.114437338,-2.170443322,-1.988621402,-2.505397221,-2.661625789,,,,
4.264666667,-2.128510672,-2.016539621,-2.128989587,-1.960971635,-2.63022309,-2.507115458,,,,
4.265333333,-2.127606133,-2.10063337,-2.226477549,-1.960209439,-2.546171749,-2.548682998,,,,
4.266,-2.029722553,-2.059137762,-2.100224398,-1.959829492,-2.505397221,-2.577574449,,,,
4.266666667,-2.057373088,-2.10063337,-2.198009533,-1.918374029,-2.532593955,-2.649080626,,,,
4.267333333,-2.142313977,-2.157162295,-2.128989587,-2.07271515,-2.602205977,-2.523237568,,,,
4.268,-2.057373088,-2.10063337,-2.213168279,-2.017090763,-2.573286297,-2.563121442,,,,
4.268666667,-2.113379072,-2.10063337,-2.128989587,-1.932558903,-2.517308528,-2.632649652,,,,
4.269333333,-2.14184755,-2.072983603,-2.156639354,-1.988212431,-2.519002452,-2.507115458,,,,
4.27,-2.127155231,-2.12822739,-2.226477549,-1.960209439,-2.533456785,-2.592042039,,,,
4.270666667,-2.155144115,-2.12822739,-2.142426208,-2.017090763,-2.517308528,-2.55131131,,,,
4.271333333,-2.168892307,-2.185221859,-2.211771818,-1.988621402,-2.63022309,-2.604660767,,,,
4.272,-2.085785051,-2.114437338,-2.170443322,-1.988621402,-2.448500207,-2.550433437,,,,
4.272666667,-2.211657474,-2.157162295,-2.170443322,-1.960590152,-2.532593955,-2.634569636,,,,
4.273333333,-2.057753802,-2.128664619,-2.156639354,-1.960971635,-2.63022309,-2.592042039,,,,
4.274,-2.142313977,-2.114437338,-2.184233374,-1.974013812,-2.532593955,-2.56401079,,,,
4.274666667,-2.029722553,-2.185221859,-2.198009533,-2.07271515,-2.505397221,-2.563121442,,,,
4.275333333,-2.043921747,-2.10063337,-2.226477549,-1.960590152,-2.504562705,-2.53597954,,,,
4.276,-2.141382064,-2.156695868,-2.198460435,-1.974803497,-2.616687703,-2.56401079,,,,
4.276666667,-2.14184755,-2.10063337,-2.086391981,-1.974803497,-2.559735857,-2.648104538,,,,
4.277333333,-2.14184755,-2.10063337,-2.114409094,-2.00242537,-2.589575913,-2.550433437,,,,
4.278,-2.08537608,-2.128664619,-2.142031764,-2.016215422,-2.462120409,-2.591124434,,,,
4.278666667,-2.14184755,-2.086815465,-2.198009533,-1.960209439,-2.546171749,-2.53684237,,,,
4.279333333,-2.1698788,-2.10063337,-2.128608104,-1.988212431,-2.559735857,-2.635532538,,,,
4.28,-2.113816301,-2.10063337,-2.114042879,-1.918374029,-2.546171749,-2.550433437,,,,
4.280666667,-2.197910049,-2.044570871,-2.127847443,-1.988621402,-2.644718953,-2.591124434,,,,
4.281333333,-2.170373541,-2.072221406,-2.157049151,-1.918374029,-2.589575913,-2.53511845,,,,
4.282,-2.197910049,-2.184727118,-2.226477549,-1.960971635,-2.573286297,-2.577574449,,,,
4.282666667,-2.085785051,-2.10063337,-2.170443322,-1.904527653,-2.490137522,-2.648104538,,,,
4.283333333,-2.127606133,-2.016864475,-2.213168279,-2.07271515,-2.63118405,-2.649080626,,,,
4.284,-2.141382064,-2.169992433,-2.184233374,-2.00242537,-2.546171749,-2.591124434,,,,
4.284666667,-2.113816301,-2.157162295,-2.128989587,-2.044683901,-2.533456785,-2.578478837,,,,
4.285333333,-2.155623247,-2.12822739,-2.142031764,-2.00242537,-2.476531456,-2.619127426,,,,
4.286,-2.113816301,-2.072983603,-2.198009533,-1.974803497,-2.517308528,-2.648104538,,,,
4.286666667,-2.057753802,-2.142906264,-2.185108715,-1.946391143,-2.517308528,-2.621021062,,,,
4.287333333,-2.113379072,-2.184727118,-2.211771818,-2.00327328,-2.532593955,-2.563121442,,,,
4.288,-2.09958902,-2.157162295,-2.212701852,-2.029991581,-2.504562705,-2.676135788,,,,
4.288666667,-2.141382064,-2.14335899,-2.156639354,-1.988621402,-2.462911653,-2.648104538,,,,
4.289333333,-2.197910049,-2.169992433,-2.114409094,-1.960971635,-2.589575913,-2.592042039,,,,
4.29,-2.071571906,-2.157162295,-2.170443322,-1.904527653,-2.574188863,-2.521540222,,,,
4.290666667,-2.113816301,-2.016539621,-2.198460435,-2.017090763,-2.505397221,-2.607458796,,,,
4.291333333,-2.029722553,-2.086815465,-2.198009533,-2.07271515,-2.517308528,-2.592042039,,,,
4.292,-2.113816301,-2.072221406,-2.198460435,-1.988621402,-2.603138651,-2.564901934,,,,
4.292666667,-2.169385056,-2.08602578,-2.170443322,-1.988621402,-2.63022309,-2.676135788,,,,
4.293333333,-2.155623247,-2.142003549,-2.100576855,-2.00242537,-2.601275182,-2.494342638,,,,
4.294,-2.085785051,-2.10063337,-2.170443322,-1.932558903,-2.5588483,-2.548682998,,,,
4.294666667,-2.113816301,-2.044570871,-2.198460435,-1.988621402,-2.63022309,-2.648104538,,,,
4.295333333,-2.058135285,-2.157162295,-2.12822739,-2.044218414,-2.505397221,-2.592042039,,,,
4.296,-2.1698788,-2.142003549,-2.212701852,-1.988621402,-2.589575913,-2.648104538,,,,
4.296666667,-2.057753802,-2.157162295,-2.086391981,-1.988621402,-2.490137522,-2.621021062,,,,
4.297333333,-2.198433105,-2.10063337,-2.225998417,-1.960971635,-2.589575913,-2.605591562,,,,
4.298,-2.197910049,-2.10063337,-2.155822235,-1.960971635,-2.505397221,-2.53597954,,,,
4.298666667,-2.100012546,-2.10063337,-2.114409094,-2.057980466,-2.504562705,-2.53597954,,,,
4.299333333,-2.142313977,-2.072983603,-2.072545605,-1.988621402,-2.602205977,-2.576671883,,,,
4.3,-2.113816301,-2.142454451,-2.142821449,-2.07271515,-2.573286297,-2.53511845,,,,
4.300666667,-2.156584415,-2.072983603,-2.128989587,-2.00242537,-2.547047852,-2.523237568,,,,
4.301333333,-2.085785051,-2.101043167,-2.184233374,-2.00242537,-2.546171749,-2.507948291,,,,
4.302,-2.14184755,-2.184727118,-2.170443322,-1.974013812,-2.490137522,-2.55131131,,,,
4.302666667,-2.14184755,-2.184233374,-2.157049151,-2.044683901,-2.602205977,-2.53597954,,,,
4.303333333,-2.029722553,-2.157162295,-2.226957648,-2.00242537,-2.533456785,-2.578478837,,,,
4.304,-2.08537608,-2.128664619,-2.114409094,-2.07271515,-2.574188863,-2.563121442,,,,
4.304666667,-2.113816301,-2.086815465,-2.213168279,-2.016215422,-2.614797883,-2.662615035,,,,
4.305333333,-2.211657474,-2.128664619,-2.198460435,-2.044218414,-2.5588483,-2.619127426,,,,
4.306,-2.113379072,-2.156230382,-2.198009533,-2.00242537,-2.617635476,-2.55131131,,,,
4.306666667,-2.169385056,-2.184727118,-2.114409094,-2.00242537,-2.559735857,-2.577574449,,,,
4.307333333,-2.127155231,-2.142454451,-2.282511776,-2.016215422,-2.532593955,-2.621021062,,,,
4.308,-2.113816301,-2.044570871,-2.184670603,-2.057980466,-2.574188863,-2.53597954,,,,
4.308666667,-2.127606133,-2.185221859,-2.184233374,-2.029991581,-2.517308528,-2.563121442,,,,
4.309333333,-2.198433105,-2.184727118,-2.212701852,-2.07271515,-2.546171749,-2.592042039,,,,
4.31,-2.14184755,-2.114014664,-2.114042879,-2.045150327,-2.574188863,-2.648104538,,,,
4.310666667,-2.071571906,-2.100224398,-2.225998417,-1.960971635,-2.476531456,-2.649080626,,,,
4.311333333,-2.155144115,-2.086420224,-2.170443322,-2.016215422,-2.64569504,-2.620073289,,,,
4.312,-2.086194849,-2.044570871,-2.128989587,-2.08647671,-2.547047852,-2.564901934,,,,
4.312666667,-2.09958902,-2.100224398,-2.114409094,-2.044683901,-2.561516349,-2.621021062,,,,
4.313333333,-2.113379072,-2.12822739,-2.184233374,-1.960209439,-2.574188863,-2.55131131,,,,
4.314,-2.14184755,-2.12822739,-2.198009533,-1.974803497,-2.574188863,-2.605591562,,,,
4.314666667,-2.183133,-2.114860865,-2.198009533,-2.016215422,-2.658240204,-2.649080626,,,,
4.315333333,-2.1698788,-2.07260212,-2.212236366,-1.960590152,-2.545297413,-2.648104538,,,,
4.316,-2.14184755,-2.12822739,-2.239746609,-1.946391143,-2.546171749,-2.563121442,,,,
4.316666667,-2.170373541,-2.184727118,-2.226957648,-1.960209439,-2.503729873,-2.592961498,,,,
4.317333333,-2.071571906,-2.101043167,-2.212236366,-2.016215422,-2.518154636,-2.592042039,,,,
4.318,-2.09958902,-2.072221406,-2.240733102,-2.002848897,-2.490137522,-2.563121442,,,,
4.318666667,-2.113816301,-2.12822739,-2.254494662,-2.016652651,-2.561516349,-2.620073289,,,,
4.319333333,-2.14184755,-2.114014664,-2.170443322,-1.932558903,-2.490137522,-2.507948291,,,,
4.32,-2.128510672,-2.030724666,-2.198009533,-2.017090763,-2.518154636,-2.607458796,,,,
4.320666667,-2.114254413,-2.07260212,-2.213168279,-1.946391143,-2.586823092,-2.53597954,,,,
4.321333333,-2.170373541,-2.114437338,-2.114409094,-1.932558903,-2.533456785,-2.592042039,,,,
4.322,-2.09958902,-2.10063337,-2.213168279,-2.00242537,-2.587738849,-2.53597954,,,,
4.322666667,-2.197910049,-2.184727118,-2.142031764,-2.030442483,-2.518154636,-2.592042039,,,,
4.323333333,-2.155144115,-2.142454451,-2.157049151,-2.07271515,-2.601275182,-2.649080626,,,,
4.324,-2.141382064,-2.101043167,-2.156639354,-1.988621402,-2.644718953,-2.576671883,,,,
4.324666667,-2.086194849,-2.07260212,-2.198460435,-1.960590152,-2.504562705,-2.619127426,,,,
4.325333333,-2.225941299,-2.157162295,-2.254494662,-2.030442483,-2.574188863,-2.676135788,,,,
4.326,-2.170373541,-2.156230382,-2.114409094,-2.072221406,-2.505397221,-2.647130418,,,,
4.326666667,-2.170373541,-2.171432733,-2.142821449,-1.988621402,-2.574188863,-2.649080626,,,,
4.327333333,-2.197910049,-2.128664619,-2.114409094,-1.989031199,-2.589575913,-2.649080626,,,,
4.328,-2.211657474,-2.184727118,-2.143217489,-2.029991581,-2.64569504,-2.619127426,,,,
4.328666667,-2.113379072,-2.072221406,-2.241227843,-2.073209891,-2.574188863,-2.633608676,,,,
4.329333333,-2.211657474,-2.184727118,-2.114409094,-2.031347022,-2.532593955,-2.550433437,,,,
4.33,-2.169385056,-2.128664619,-2.198009533,-2.016652651,-2.617635476,-2.578478837,,,,
4.330666667,-2.156584415,-2.12822739,-2.100576855,-1.932558903,-2.588656454,-2.564901934,,,,
4.331333333,-2.141382064,-2.128664619,-2.170443322,-1.960209439,-2.658240204,-2.563121442,,,,
4.332,-2.085785051,-2.212758367,-2.114409094,-2.016652651,-2.574188863,-2.648104538,,,,
4.332666667,-2.197910049,-2.185221859,-2.114409094,-1.974803497,-2.546171749,-2.549557335,,,,
4.333333333,-2.128057946,-2.10063337,-2.198460435,-1.989031199,-2.589575913,-2.53597954,,,,
4.334,-2.09958902,-2.157162295,-2.170020648,-2.030442483,-2.63022309,-2.607458796,,,,
4.334666667,-2.225941299,-2.128664619,-2.170443322,-1.974013812,-2.629264067,-2.522388038,,,,
4.335333333,-2.071571906,-2.044570871,-2.254494662,-2.07271515,-2.65922945,-2.564901934,,,,
4.336,-2.085785051,-2.169992433,-2.212701852,-1.932558903,-2.63022309,-2.620073289,,,,
4.336666667,-2.170373541,-2.185221859,-2.198460435,-1.960209439,-2.504562705,-2.564901934,,,,
4.337333333,-2.170373541,-2.157162295,-2.225998417,-2.029991581,-2.533456785,-2.633608676,,,,
4.338,-2.114254413,-2.128664619,-2.170866849,-2.017090763,-2.574188863,-2.578478837,,,,
4.338666667,-2.156584415,-2.185221859,-2.226957648,-2.045150327,-2.589575913,-2.607458796,,,,
4.339333333,-2.169385056,-2.156230382,-2.170443322,-2.057980466,-2.561516349,-2.606524236,,,,
4.34,-2.127155231,-2.128664619,-2.142426208,-1.932558903,-2.545297413,-2.676135788,,,,
4.340666667,-2.155623247,-2.142454451,-2.114409094,-1.960971635,-2.490137522,-2.592042039,,,,
4.341333333,-2.197910049,-2.114437338,-2.155822235,-1.960209439,-2.504562705,-2.620073289,,,,
4.342,-2.212194145,-2.170471565,-2.128989587,-2.08647671,-2.573286297,-2.579385053,,,,
4.342666667,-2.09958902,-2.184233374,-2.142426208,-2.045150327,-2.545297413,-2.689642903,,,,
4.343333333,-2.114254413,-2.14335899,-2.225998417,-2.045150327,-2.530873509,-2.563121442,,,,
4.344,-2.128057946,-2.072983603,-2.155822235,-2.00242537,-2.64569504,-2.592042039,,,,
4.344666667,-2.085785051,-2.114437338,-2.170020648,-1.960590152,-2.574188863,-2.592961498,,,,
4.345333333,-2.113816301,-2.128664619,-2.184233374,-1.960971635,-2.546171749,-2.620073289,,,,
4.346,-2.169385056,-2.142906264,-2.157049151,-2.073209891,-2.574188863,-2.591124434,,,,
4.346666667,-2.113816301,-2.142454451,-2.170020648,-1.974013812,-2.642772675,-2.634569636,,,,
4.347333333,-2.14184755,-2.128664619,-2.281976187,-2.030442483,-2.63022309,-2.53597954,,,,
4.348,-2.14184755,-2.07260212,-2.184670603,-1.974408256,-2.63022309,-2.592961498,,,,
4.348666667,-2.071571906,-2.157162295,-2.254494662,-1.974013812,-2.602205977,-2.649080626,,,,
4.349333333,-2.225941299,-2.156695868,-2.198460435,-2.100746399,-2.533456785,-2.55131131,,,,
4.35,-2.113816301,-2.185221859,-2.198460435,-1.988621402,-2.532593955,-2.53597954,,,,
4.350666667,-2.113816301,-2.169992433,-2.157049151,-2.016215422,-2.559735857,-2.53597954,,,,
4.351333333,-2.141382064,-2.169992433,-2.170020648,-1.989031199,-2.545297413,-2.578478837,,,,
4.352,-2.128057946,-2.072221406,-2.142426208,-2.00242537,-2.601275182,-2.689642903,,,,
4.352666667,-2.114254413,-2.157162295,-2.142426208,-1.960971635,-2.629264067,-2.53597954,,,,
4.353333333,-2.197910049,-2.058403111,-2.157049151,-2.114493824,-2.602205977,-2.663606281,,,,
4.354,-2.197910049,-2.07260212,-2.198460435,-2.016652651,-2.602205977,-2.579385053,,,,
4.354666667,-2.170373541,-2.128664619,-2.142426208,-2.030442483,-2.642772675,-2.579385053,,,,
4.355333333,-2.197910049,-2.184233374,-2.170020648,-2.044218414,-2.547047852,-2.648104538,,,,
4.356,-2.14184755,-2.129102731,-2.282511776,-2.030442483,-2.658240204,-2.592042039,,,,
4.356666667,-2.225941299,-2.156695868,-2.296245342,-2.016652651,-2.574188863,-2.620073289,,,,
4.357333333,-2.113379072,-2.198488678,-2.155822235,-2.073209891,-2.545297413,-2.56401079,,,,
4.358,-2.142313977,-2.114014664,-2.254494662,-2.08647671,-2.63022309,-2.704167037,,,,
4.358666667,-2.14184755,-2.072221406,-2.240733102,-1.975199537,-2.686257317,-2.663606281,,,,
4.359333333,-2.14184755,-2.086420224,-2.226477549,-2.016652651,-2.63022309,-2.56401079,,,,
4.36,-2.100012546,-2.212758367,-2.170443322,-2.058459597,-2.602205977,-2.563121442,,,,
4.360666667,-2.225941299,-2.212758367,-2.170020648,-1.960971635,-2.575093251,-2.591124434,,,,
4.361333333,-2.239674587,-2.184233374,-2.212701852,-2.00242537,-2.533456785,-2.648104538,,,,
4.362,-2.14184755,-2.12822739,-2.225998417,-2.057980466,-2.532593955,-2.620073289,,,,
4.362666667,-2.142313977,-2.086420224,-2.184670603,-1.989031199,-2.63118405,-2.56401079,,,,
4.363333333,-2.14184755,-2.142906264,-2.254494662,-2.00242537,-2.644718953,-2.563121442,,,,
4.364,-2.1698788,-2.10063337,-2.254494662,-2.016215422,-2.561516349,-2.647130418,,,,
4.364666667,-2.142313977,-2.128664619,-2.142426208,-1.974013812,-2.531732865,-2.563121442,,,,
4.365333333,-2.14184755,-2.086420224,-2.240733102,-2.044218414,-2.63118405,-2.620073289,,,,
4.366,-2.169385056,-2.198997063,-2.282511776,-2.016652651,-2.546171749,-2.662615035,,,,
4.366666667,-2.183133,-2.129102731,-2.157049151,-2.016652651,-2.629264067,-2.579385053,,,,
4.367333333,-2.155623247,-2.128664619,-2.226957648,-2.044218414,-2.533456785,-2.620073289,,,,
4.368,-2.169385056,-2.157162295,-2.170866849,-2.044218414,-2.686257317,-2.620073289,,,,
4.368666667,-2.18364036,-2.156695868,-2.156639354,-1.988212431,-2.559735857,-2.676135788,,,,
4.369333333,-2.170373541,-2.170471565,-2.241227843,-1.988621402,-2.574188863,-2.620073289,,,,
4.37,-2.09958902,-2.212758367,-2.157049151,-2.114493824,-2.586823092,-2.620073289,,,,
4.370666667,-2.198433105,-2.212758367,-2.241227843,-2.045150327,-2.561516349,-2.620073289,,,,
4.371333333,-2.14184755,-2.212758367,-2.198912248,-2.002848897,-2.63022309,-2.67714019,,,,
4.372,-2.225941299,-2.087211505,-2.184670603,-2.00242537,-2.559735857,-2.563121442,,,,
4.372666667,-2.09958902,-2.156695868,-2.198460435,-1.974408256,-2.573286297,-2.607458796,,,,
4.373333333,-2.099166346,-2.156230382,-2.185108715,-2.044683901,-2.629264067,-2.592961498,,,,
