Test ,20220705_1515_4folds_sample2,20220705_1518_4folds_sample2,20220705_1521_4folds_sample2,20220705_1526_4folds_sample0,20220705_1529_4folds_sample0,20220705_1531_4folds_sample0,20220705_1548_4folds_sample3_metadata,20220705_1550_4folds_sample3
dV (ml),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa)
0.577777778,-1.178698678,-1.295831894,-1.632733316,-1.236905228,-1.756628231,-0.78234366,-1.888792556,-1.298911799
0.580666667,-0.718889955,-1.301936444,-1.175876726,-1.175348477,-1.298648516,-1.434296709,-1.43127591,-1.305410877
0.583555556,-1.43705522,-1.295831894,-1.502539671,-1.435735766,-1.888858278,-1.105263292,-1.890628287,-1.234736587
0.586444444,-0.785430777,-1.103302872,-1.242152383,-1.696123054,-1.626105979,-0.914964129,-1.694223551,-1.563898663
0.589333333,-0.785430777,-1.364084091,-1.235258777,-1.888858278,-1.305542121,-1.173515489,-1.758401946,-1.760237743
0.592222222,-1.501233615,-1.364084091,-1.235258777,-1.690413033,-1.696123054,-1.171544411,-1.758401946,-1.042599108
0.595111111,-0.977173529,-1.103302872,-1.628930476,-1.626105979,-1.170494624,-1.109337094,-1.953101501,-1.303248886
0.598,-1.302393245,-1.235791965,-1.564687319,-1.563898663,-1.756628231,-0.914964129,-1.690149749,-1.435604522
0.600888889,-0.785430777,-1.169580808,-1.372346027,-1.626105979,-1.690413033,-1.564687319,-1.369591353,-1.10658034
0.603777778,-1.178698678,-1.233693482,-1.242152383,-1.82454844,-1.495583727,-1.173515489,-1.760369053,-1.629978509
0.606666667,-1.048505034,-0.712131042,-1.372346027,-1.696123054,-1.758467668,-1.302066662,-1.628011337,-1.629978509
0.609555556,-1.240452395,-1.364084091,-1.568617573,-1.563898663,-1.497686448,-0.910499907,-1.760369053,-1.626303342
0.612444444,-1.302393245,-0.904067377,-1.365846949,-1.305542121,-1.821001205,-1.043124879,-1.890628287,-1.369460043
0.615333333,-1.171805073,-1.235791965,-0.97920937,-1.365061476,-1.497686448,-1.30574183,-1.758401946,-1.690676317
0.618222222,-0.977173529,-1.169580808,-1.301671737,-1.497686448,-1.760303398,-0.91273427,-1.826447943,-1.10658034
0.621111111,-0.977173529,-1.169580808,-1.564687319,-1.106514618,-1.760303398,-1.045223363,-1.760369053,-1.369460043
0.624,-1.176405442,-0.911355511,-1.693238492,-1.887150483,-1.696123054,-1.173515489,-2.019183166,-1.497752169
0.626888889,-1.176405442,-1.231590761,-1.564687319,-1.495583727,-1.696123054,-1.303906099,-1.756430868,-1.369460043
0.629777778,-0.915755665,-1.301936444,-1.365846949,-1.497686448,-1.435735766,-0.78234366,-1.628011337,-1.560088144
0.632666667,-1.0412169,-1.299905696,-1.235258777,-1.954873328,-1.826316699,-0.914964129,-1.888792556,-1.175217233
0.635555556,-1.501233615,-1.233693482,-1.564687319,-1.821001205,-1.626105979,-1.241561486,-1.820737921,-1.560088144
0.638444444,-1.308892323,-1.362113013,-1.173515489,-1.888858278,-1.495583727,-1.111367842,-1.694223551,-1.433573774
0.641333333,-0.915755665,-1.362113013,-1.502539671,-1.367295838,-1.756628231,-1.171544411,-1.566060654,-1.626303342
0.644222222,-1.372941488,-1.233693482,-1.696913659,-2.019248888,-1.954873328,-1.30574183,-1.625908616,-1.692451724
0.647111111,-1.048505034,-1.299905696,-1.109534258,-1.563898663,-1.495583727,-1.241561486,-1.499850586,-1.497752169
0.65,-1.43705522,-1.430230585,-1.632733316,-1.756628231,-1.82454844,-1.173515489,-1.563898663,-1.433573774
0.652888889,-1.240452395,-1.624865311,-1.761158701,-1.429236688,-1.499784931,-1.237758646,-1.756430868,-1.953364519
0.655777778,-0.979671175,-1.233693482,-1.825468539,-1.435735766,-1.82454844,-0.91273427,-1.758401946,-1.560088144
0.658666667,-1.370843005,-0.842521652,-1.242152383,-1.563898663,-1.563898663,-1.563111166,-1.820737921,-1.435604522
0.661555556,-1.435020374,-1.295831894,-1.370184035,-1.628077058,-1.628077058,-1.30574183,-1.566060654,-1.758533389
0.664444444,-1.43705522,-1.494474701,-1.628930476,-1.756628231,-1.888858278,-1.434296709,-1.826447943,-1.497752169
0.667333333,-1.370843005,-1.101068509,-1.564687319,-1.954873328,-1.756628231,-1.30574183,-1.956641587,-1.305410877
0.670222222,-0.915755665,-1.171742799,-1.955859149,-1.888858278,-1.433573774,-1.173515489,-1.367230117,-1.497752169
0.673111111,-1.633459955,-1.426420066,-1.436395193,-1.367295838,-1.497686448,-1.041022159,-1.690149749,-1.301082531
0.676,-1.112423021,-1.432130088,-1.564687319,-2.019248888,-1.563898663,-0.979012206,-2.019183166,-1.563898663
0.678888889,-1.176405442,-1.496310432,-1.434296709,-1.821001205,-1.890562631,-0.97467512,-2.017475371,-1.560088144
0.681777778,-1.432981417,-1.039255919,-1.500508924,-1.365061476,-1.822776612,-0.848687317,-1.497620727,-1.172923997
0.684666667,-0.915755665,-1.169580808,-1.306135959,-1.172923997,-1.951589377,-1.041022159,-1.820737921,-1.497752169
0.687555556,-1.048505034,-0.778606142,-1.301671737,-1.365061476,-1.628077058,-1.497027809,-1.820737921,-1.821264489
0.690444444,-1.107695781,-0.842521652,-1.436395193,-1.951589377,-1.628077058,-1.303906099,-1.63010982,-1.236970949
0.693333333,-1.304563976,-1.235791965,-1.365846949,-1.696123054,-1.758467668,-1.434296709,-1.628011337,-1.629978509
0.696222222,-0.915755665,-1.364084091,-1.372346027,-1.821001205,-1.760303398,-1.173515489,-1.696254299,-1.888923999
0.699111111,-1.370843005,-1.494474701,-1.436395193,-1.628077058,-1.55982486,-1.045223363,-1.303248886,-1.628142779
0.702,-1.176405442,-0.970546258,-1.564687319,-1.821001205,-1.495583727,-0.78234366,-1.758401946,-1.236970949
0.704888889,-1.048505034,-1.036958055,-1.761158701,-1.172923997,-1.756628231,-1.111367842,-1.63010982,-1.756825594
0.707777778,-1.302393245,-1.165243722,-1.695077929,-1.435735766,-2.019248888,-1.109337094,-1.694223551,-1.305410877
0.710666667,-0.849280565,-1.492635265,-1.564687319,-1.55982486,-1.954873328,-1.302066662,-1.43586701,-1.497752169
0.713555556,-0.915755665,-1.364084091,-1.693238492,-1.756628231,-1.756628231,-1.368215044,-1.495386364,-1.435604522
0.716444444,-1.107695781,-1.362113013,-1.372346027,-1.365061476,-1.429236688,-1.239661983,-1.495386364,-1.499719276
0.719333333,-1.499262536,-0.972912262,-1.109534258,-1.499784931,-1.822776612,-1.564687319,-1.758401946,-1.69599181
0.722222222,-1.503200722,-1.560555473,-1.436395193,-1.56592941,-1.55982486,-1.111367842,-1.63010982,-1.82454844
0.725111111,-1.368740284,-1.103302872,-1.695077929,-1.628077058,-1.758467668,-0.981174197,-2.019183166,-1.563898663
0.728,-1.176405442,-1.492635265,-1.955859149,-1.300951022,-1.694223551,-0.979012206,-2.02088752,-1.628142779
0.730888889,-0.977173529,-1.233693482,-0.97920937,-1.236905228,-2.019248888,-1.369986871,-2.149573776,-1.758533389
0.733777778,-1.308892323,-1.428327248,-1.564687319,-1.887150483,-1.497686448,-1.50031176,-2.085198217,-1.758533389
0.736666667,-1.178698678,-1.364084091,-1.632733316,-1.55982486,-1.756628231,-1.173515489,-1.82454844,-1.82454844
0.739555556,-1.370843005,-1.492635265,-1.432193989,-1.826316699,-1.628077058,-1.173515489,-1.497620727,-1.887347846
0.742444444,-1.439085967,-1.169580808,-1.825468539,-1.888858278,-1.956510343,-1.563111166,-2.149573776,-1.435604522
0.745333333,-1.107695781,-1.426420066,-1.432193989,-1.563898663,-1.82454844,-1.37175513,-1.888792556,-1.628142779
0.748222222,-0.977173529,-1.496310432,-1.564687319,-1.826316699,-2.020821865,-1.239661983,-2.02088752,-1.626303342
0.751111111,-1.048505034,-1.432130088,-1.235258777,-1.760303398,-1.435735766,-1.105263292,-2.017475371,-1.497752169
0.754,-1.56356959,-1.233693482,-1.632733316,-1.55982486,-1.826316699,-1.109337094,-1.561732308,-1.760237743
0.756888889,-1.176405442,-1.171742799,-1.173515489,-1.236905228,-1.624130916,-1.627615981,-1.628011337,-1.888923999
0.759777778,-1.171805073,-0.972912262,-1.632733316,-1.628077058,-1.628077058,-1.109337094,-1.625908616,-1.888923999
0.762666667,-0.785430777,-1.171742799,-1.436395193,-2.020821865,-1.951589377,-1.105263292,-2.017475371,-1.433573774
0.765555556,-1.372941488,-1.492635265,-1.564687319,-1.888858278,-1.887150483,-1.041022159,-2.151146753,-1.626303342
0.768444444,-1.567380108,-1.364084091,-1.888199639,-1.497686448,-1.690413033,-0.91273427,-2.017475371,-1.236970949
0.771333333,-0.982163788,-1.492635265,-1.432193989,-1.694223551,-1.236905228,-1.041022159,-1.758401946,-1.628142779
0.774222222,-1.432981417,-1.171742799,-1.564687319,-1.630044165,-1.433573774,-1.37175513,-1.690149749,-1.69599181
0.777111111,-1.107695781,-0.908931031,-1.89148359,-1.367295838,-1.626105979,-1.303906099,-1.694223551,-1.367361559
0.78,-1.107695781,-1.624865311,-1.564687319,-1.367295838,-2.085198217,-1.303906099,-1.954873328,-1.497752169
0.782888889,-1.499262536,-1.103302872,-1.761158701,-1.756628231,-1.888858278,-1.111367842,-1.886953119,-1.563898663
0.785777778,-1.368740284,-1.364084091,-1.432193989,-1.760303398,-1.951589377,-0.848687317,-1.82454844,-1.951852661
0.788666667,-0.915755665,-1.169580808,-1.761158701,-1.431407419,-1.826316699,-1.045223363,-1.886953119,-1.82454844
0.791555556,-1.499262536,-1.171742799,-1.434296709,-1.628077058,-1.497686448,-1.173515489,-1.956641587,-1.303248886
0.794444444,-0.849280565,-1.624865311,-1.693238492,-1.56592941,-2.020821865,-1.436001063,-1.367230117,-1.236970949
0.797333333,-1.048505034,-1.492635265,-1.89148359,-1.435735766,-1.630044165,-1.695077929,-1.888792556,-1.821264489
0.800222222,-1.368740284,-1.364084091,-1.630833813,-2.019248888,-1.690413033,-1.237758646,-1.497620727,-1.433573774
0.803111111,-1.372941488,-1.231590761,-1.564687319,-1.628077058,-1.433573774,-1.303906099,-1.758401946,-1.495781091
0.806,-1.107695781,-1.428327248,-1.757611466,-1.563898663,-1.951589377,-1.434296709,-2.017475371,-1.756825594
0.808888889,-1.176405442,-1.299905696,-1.757611466,-2.019248888,-2.020821865,-1.235851464,-2.085198217,-1.628142779
0.811777778,-1.107695781,-1.492635265,-1.827172893,-1.756628231,-1.758467668,-1.436001063,-2.02088752,-1.497752169
0.814666667,-1.176405442,-1.101068509,-1.76292696,-1.55982486,-1.694223551,-1.241561486,-1.563898663,-1.760237743
0.817555556,-1.368740284,-1.041549155,-1.693238492,-1.758467668,-2.148194986,-1.239661983,-2.02088752,-1.236970949
0.820444444,-1.238218033,-1.364084091,-1.432193989,-1.690413033,-1.95323301,-1.695077929,-1.951326094,-1.10658034
0.823333333,-1.308892323,-1.171742799,-1.564687319,-1.303248886,-1.626105979,-1.695077929,-2.409042126,-1.301082531
0.826222222,-1.439085967,-0.972912262,-1.372346027,-1.628077058,-1.826316699,-1.239661983,-1.690149749,-1.822908121
0.829111111,-0.977173529,-1.231590761,-1.239859147,-1.433573774,-1.626105979,-1.302066662,-1.63010982,-1.756825594
0.832,-1.112423021,-1.231590761,-1.239859147,-1.56592941,-1.956510343,-1.50031176,-1.953101501,-1.692451724
0.834888889,-1.107695781,-1.231590761,-1.500508924,-1.367295838,-1.758467668,-1.239661983,-1.820737921,-1.951852661
0.837777778,-1.633459955,-1.492635265,-1.239859147,-1.826316699,-2.149639498,-1.241561486,-1.822645103,-1.563898663
0.840666667,-1.110061785,-1.492635265,-1.564687319,-1.497686448,-1.888858278,-1.111367842,-2.081914266,-1.760237743
0.843555556,-1.306730331,-1.039255919,-1.823760744,-1.956510343,-1.497686448,-1.303906099,-1.694223551,-1.756825594
0.846444444,-1.306730331,-1.560555473,-1.239859147,-2.020821865,-2.149639498,-1.50031176,-1.497620727,-1.628142779
0.849333333,-1.238218033,-1.235791965,-1.564687319,-2.149639498,-1.692320215,-1.564687319,-1.758401946,-1.560088144
0.852222222,-1.762014835,-1.494474701,-1.434296709,-1.56592941,-1.630044165,-1.303906099,-1.888792556,-1.628142779
0.855111111,-1.43705522,-1.560555473,-1.303906099,-2.086703988,-1.626105979,-1.501948775,-2.149573776,-1.431538928
0.858,-1.43705522,-1.299905696,-1.761158701,-2.149639498,-2.020821865,-1.30574183,-1.951326094,-2.019314609
0.860888889,-1.631624225,-1.690880362,-1.955859149,-2.019248888,-1.888858278,-1.434296709,-1.756430868,-1.560088144
0.863777778,-1.238218033,-1.364084091,-1.500508924,-2.020821865,-1.956510343,-1.241561486,-1.888792556,-1.497752169
0.866666667,-1.439085967,-1.626569665,-1.827172893,-2.149639498,-1.563898663,-1.434296709,-2.081914266,-1.369460043
0.869555556,-1.697704997,-1.496310432,-1.888199639,-1.696123054,-1.821001205,-1.111367842,-1.433573774,-1.694223551
0.872444444,-1.178698678,-1.624865311,-1.761158701,-1.95323301,-2.019248888,-0.979012206,-2.212502438,-1.826185455
0.875333333,-1.370843005,-0.972912262,-1.759386874,-2.085198217,-1.888858278,-1.436001063,-1.760369053,-1.495781091
0.878222222,-1.370843005,-1.169580808,-1.76292696,-2.020821865,-2.149639498,-1.695077929,-1.497620727,-1.560088144
0.881111111,-1.368740284,-1.558783646,-1.500508924,-1.56592941,-1.890562631,-1.303906099,-2.02088752,-1.305410877
0.884,-1.499262536,-1.103302872,-1.564687319,-1.435735766,-1.628077058,-1.695077929,-2.019183166,-1.822908121
0.886888889,-1.178698678,-1.366051198,-1.632733316,-2.085198217,-1.56592941,-0.981174197,-1.497620727,-1.629978509
0.889777778,-1.107695781,-1.430230585,-1.825468539,-1.887150483,-1.497686448,-1.043124879,-1.690149749,-1.69599181
0.892666667,-1.306730331,-1.103302872,-1.239859147,-1.495583727,-1.628077058,-1.695077929,-1.625908616,-1.301082531
0.895555556,-1.308892323,-1.430230585,-1.627023294,-1.951589377,-1.758467668,-1.566260296,-1.820737921,-1.433573774
0.898444444,-1.306730331,-1.301936444,-1.434296709,-1.82454844,-1.760303398,-1.043124879,-2.149573776,-1.756825594
0.901333333,-1.56356959,-1.821205251,-1.370184035,-1.628077058,-1.888858278,-1.369986871,-1.956641587,-1.888923999
0.904222222,-1.242682255,-1.362113013,-1.630833813,-1.888858278,-1.888858278,-1.109337094,-1.758401946,-1.628142779
0.907111111,-1.107695781,-1.430230585,-1.955859149,-2.019248888,-1.55982486,-1.303906099,-2.147997623,-1.887347846
0.91,-1.629784788,-1.362113013,-1.627023294,-1.82454844,-1.822776612,-1.436001063,-1.82454844,-1.497752169
0.912888889,-1.308892323,-1.169580808,-1.893120604,-1.758467668,-1.888858278,-1.366439637,-1.888792556,-1.758533389
0.915777778,-1.629784788,-1.430230585,-1.630833813,-1.756628231,-2.151081098,-1.369986871,-1.625908616,-1.365258839
0.918666667,-1.501233615,-1.624865311,-1.827172893,-1.563898663,-2.086703988,-1.825468539,-1.692188706,-1.888923999
0.921555556,-1.178698678,-1.755255921,-1.823760744,-1.956510343,-2.019248888,-1.37175513,-2.017475371,-1.495781091
0.924444444,-1.107695781,-1.753679768,-1.823760744,-1.760303398,-2.410420717,-1.239661983,-1.888792556,-1.303248886
0.927333333,-0.915755665,-1.299905696,-2.021808478,-1.563898663,-1.694223551,-1.107302248,-1.625908616,-1.497752169
0.930222222,-1.372941488,-1.169580808,-2.086249759,-1.888858278,-2.280030108,-1.37175513,-1.696254299,-1.694223551
0.933111111,-1.370843005,-1.624865311,-1.76292696,-2.08217755,-1.888858278,-1.501948775,-2.019183166,-1.565798166
0.936,-1.501233615,-1.432130088,-1.827172893,-2.085198217,-2.281340332,-1.497027809,-1.628011337,-1.821264489
0.938888889,-1.306730331,-1.430230585,-1.825468539,-2.149639498,-2.019248888,-1.434296709,-1.888792556,-1.760237743
0.941777778,-1.107695781,-1.687596411,-1.823760744,-1.888858278,-2.280030108,-1.695077929,-1.82454844,-1.628142779
0.944666667,-1.372941488,-1.821205251,-1.432193989,-1.887150483,-1.690413033,-1.69651953,-1.760369053,-1.628142779
0.947555556,-1.372941488,-1.430230585,-1.955859149,-1.760303398,-1.756628231,-1.432588914,-1.696254299,-1.565798166
0.950444444,-0.918311389,-1.362113013,-1.566654426,-2.212765722,-2.280030108,-1.173515489,-2.149573776,-1.756825594
0.953333333,-1.240452395,-1.818184583,-1.500508924,-1.497686448,-1.888858278,-1.173515489,-1.566060654,-1.629978509
0.956222222,-1.176405442,-1.560555473,-1.825468539,-2.083689407,-1.696123054,-1.564687319,-1.826447943,-2.019314609
0.959111111,-1.697704997,-1.362113013,-1.757611466,-1.82454844,-1.628077058,-1.501948775,-2.086835232,-1.69599181
0.962,-1.501233615,-1.692517377,-1.954282996,-1.690413033,-1.696123054,-1.171544411,-2.279964386,-1.951852661
0.964888889,-1.372941488,-1.623157516,-1.76292696,-1.888858278,-2.151081098,-1.436001063,-2.019183166,-1.888923999
0.967777778,-1.629784788,-1.492635265,-1.434296709,-1.696123054,-2.086703988,-1.30574183,-1.628011337,-1.628142779
0.970666667,-1.176405442,-1.233693482,-1.955859149,-1.888858278,-1.826316699,-1.302066662,-1.888792556,-2.019314609
0.973555556,-1.501233615,-1.687596411,-1.434296709,-2.148194986,-2.148194986,-1.241561486,-2.019183166,-1.563898663
0.976444444,-1.046080554,-1.428327248,-1.955859149,-1.888858278,-1.696123054,-1.695077929,-1.756430868,-1.563898663
0.979333333,-1.046080554,-1.426420066,-1.825468539,-2.085198217,-1.433573774,-1.564687319,-2.019183166,-2.019314609
0.982222222,-1.368740284,-1.692517377,-1.957432126,-2.280030108,-2.017672734,-1.434296709,-2.02088752,-1.628142779
0.985111111,-1.828029885,-1.885646531,-1.370184035,-2.149639498,-1.756628231,-1.627615981,-2.279964386,-1.887347846
0.988,-1.828029885,-1.624865311,-1.825468539,-2.151081098,-1.626105979,-1.303906099,-1.820737921,-1.499719276
0.990888889,-1.565476771,-1.366051198,-1.627023294,-1.628077058,-1.563898663,-1.630636648,-2.212502438,-1.628142779
0.993777778,-1.633459955,-1.494474701,-1.693238492,-1.826316699,-1.756628231,-1.566260296,-2.019183166,-1.628142779
0.996666667,-1.499262536,-1.687596411,-1.954282996,-1.756628231,-2.019248888,-1.303906099,-1.888792556,-2.019314609
0.999555556,-1.762014835,-1.494474701,-1.761158701,-1.954873328,-1.82454844,-1.368215044,-1.696254299,-1.69599181
1.002444444,-1.699473256,-1.692517377,-2.086249759,-1.954873328,-2.280030108,-1.564687319,-1.892460321,-1.499719276
1.005333333,-1.697704997,-1.039255919,-1.825468539,-1.956510343,-2.148194986,-1.109337094,-2.081914266,-1.367361559
1.008222222,-1.699473256,-1.432130088,-1.632733316,-1.756628231,-1.756628231,-1.302066662,-1.888792556,-1.560088144
1.011111111,-1.763719188,-1.426420066,-1.693238492,-1.628077058,-1.888858278,-1.498671441,-1.628011337,-1.694223551
1.014,-1.368740284,-1.560555473,-1.954282996,-1.628077058,-1.954873328,-1.892529708,-2.345847994,-1.497752169
1.016888889,-1.762014835,-1.233693482,-1.693238492,-1.760303398,-2.019248888,-1.760961537,-1.760369053,-2.149705219
1.019777778,-1.76030704,-1.624865311,-1.370184035,-2.083689407,-2.083689407,-1.826778763,-1.628011337,-1.758533389
1.022666667,-1.631624225,-1.557008239,-1.434296709,-1.628077058,-1.760303398,-1.302066662,-2.147997623,-1.826185455
1.025555556,-1.76030704,-1.624865311,-1.761158701,-2.151081098,-1.756628231,-1.432588914,-2.019183166,-1.951852661
1.028444444,-1.569279611,-1.562323732,-1.56271624,-1.82454844,-1.821001205,-1.627615981,-2.02088752,-2.082440834
1.031333333,-2.022796055,-1.624865311,-1.89148359,-2.212765722,-1.756628231,-1.826778763,-1.956641587,-1.758533389
1.034222222,-1.631624225,-1.366051198,-1.954282996,-1.563898663,-1.890562631,-1.564687319,-2.085198217,-1.760237743
1.037111111,-1.890829291,-1.496310432,-1.757611466,-2.019248888,-1.821001205,-1.302066662,-1.628011337,-1.887347846
1.04,-1.499262536,-1.885646531,-2.084805247,-1.890562631,-2.151081098,-1.37175513,-1.756430868,-1.887347846
1.042888889,-1.368740284,-1.299905696,-1.630833813,-2.019248888,-1.756628231,-1.695077929,-2.343090611,-2.019314609
1.045777778,-1.697704997,-1.624865311,-1.434296709,-2.08217755,-2.019248888,-1.434296709,-1.758401946,-1.495781091
1.048666667,-1.43705522,-1.494474701,-1.761158701,-1.563898663,-1.628077058,-1.369986871,-1.758401946,-1.821264489
1.051555556,-1.499262536,-1.692517377,-1.761158701,-2.085198217,-2.086703988,-1.173515489,-2.281405987,-1.497752169
1.054444444,-1.372941488,-1.689240043,-1.693238492,-1.890562631,-1.826316699,-1.564687319,-1.826447943,-1.888923999
1.057333333,-1.8296669,-1.822711021,-1.370184035,-1.890562631,-1.826316699,-1.563111166,-1.888792556,-1.694223551
1.060222222,-1.633459955,-1.88420202,-1.893120604,-1.826316699,-2.280030108,-1.173515489,-1.563898663,-2.017870098
1.063111111,-1.631624225,-1.692517377,-2.086249759,-2.083689407,-1.760303398,-1.69651953,-2.02088752,-1.69599181
1.066,-1.567380108,-1.366051198,-1.632733316,-1.758467668,-2.281340332,-1.564687319,-1.956641587,-1.82454844
1.068888889,-1.699473256,-1.560555473,-1.696913659,-2.148194986,-1.888858278,-1.564687319,-2.149573776,-1.956379099
1.071777778,-1.432981417,-1.822711021,-1.76292696,-2.149639498,-1.563898663,-1.302066662,-2.019183166,-1.433573774
1.074666667,-1.567380108,-1.755255921,-2.086249759,-1.954873328,-1.888858278,-1.695077929,-2.279964386,-1.956379099
1.077555556,-1.699473256,-1.818184583,-1.893120604,-1.758467668,-2.019248888,-1.564687319,-1.954873328,-1.626303342
1.080444444,-1.567380108,-1.492635265,-2.023314249,-2.212765722,-1.758467668,-1.501948775,-1.756430868,-1.82454844
1.083333333,-1.828029885,-1.822711021,-1.696913659,-2.345847994,-1.826316699,-1.37175513,-1.82454844,-1.826185455
1.086222222,-1.176405442,-1.821205251,-1.693238492,-2.216897632,-2.216897632,-1.825468539,-1.692188706,-1.495781091
1.089111111,-1.892405445,-1.557008239,-1.564687319,-1.890562631,-2.410420717,-1.564687319,-2.217028876,-1.495781091
1.092,-1.699473256,-1.364084091,-1.955859149,-1.826316699,-2.343353895,-1.888792326,-1.758401946,-1.433573774
1.094888889,-1.43705522,-1.560555473,-2.08769136,-2.215523106,-2.343353895,-1.369986871,-2.151146753,-2.085198217
1.097777778,-1.629784788,-1.432130088,-2.021808478,-2.151081098,-2.149639498,-1.563111166,-2.212502438,-1.690676317
1.100666667,-1.368740284,-1.623157516,-1.825468539,-2.410420717,-1.762135433,-1.630636648,-1.758401946,-1.760237743
1.103555556,-1.240452395,-1.951530139,-1.76292696,-2.019248888,-2.278717238,-1.563111166,-1.826447943,-2.085198217
1.106444444,-1.76030704,-1.362113013,-1.564687319,-2.215523106,-2.148194986,-1.695077929,-2.278519875,-1.694223551
1.109333333,-1.432981417,-1.818184583,-1.955859149,-2.151081098,-2.017672734,-1.432588914,-1.886953119,-1.956379099
1.112222222,-1.046080554,-1.492635265,-2.023314249,-2.410420717,-2.085198217,-1.957037997,-2.343090611,-1.82454844
1.115111111,-1.176405442,-1.496310432,-1.825468539,-2.019248888,-2.347091276,-1.432588914,-2.083557898,-2.213029006
1.118,-1.308892323,-1.692517377,-1.500508924,-2.343353895,-2.017672734,-1.303906099,-2.217028876,-2.151015443
